token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
ice 1959,1,1,1,1,1,2
ice 1960,1,1,1,1,1,2
ice 1961,1,1,1,1,1,2
ice 1962,1,1,1,1,1,2
ice 1963,1,1,1,1,1,2
ice 1964,1,1,1,1,1,2
ice 1965,1,1,1,1,1,2
ice 1966,1,1,1,1,1,2
ice 1967,1,1,1,1,1,2
ice 1968,1,1,1,1,1,2
ice 1969,1,1,1,1,1,2
ice 1970,1,1,1,1,1,2
ice 1971,1,1,1,1,1,2
ice 1972,1,1,1,1,1,2
ice 1973,1,1,1,1,1,2
ice 1974,1,1,1,1,1,2
ice 1975,1,1,1,1,1,2
ice 1976,1,1,1,1,1,2
ice 1977,1,1,1,1,1,2
ice 1978,1,1,1,1,1,2
ice 1979,1,1,1,1,1,2
ice 1980,1,1,1,1,1,2
ice 1981,1,1,1,1,1,2
ice 1982,1,1,1,1,1,2
ice 1983,1,1,1,1,1,2
ice 1984,1,1,1,1,1,2
ice 1985,1,1,1,1,1,2
ice 1986,1,1,1,1,1,2
ice 1987,1,1,1,1,1,2
ice 1988,1,1,1,1,1,2
ice 1989,1,1,1,1,1,2
ice 1990,1,1,1,1,1,2
ice 1991,1,1,1,1,1,2
ice 1992,1,1,1,1,1,2
ice 1993,1,1,1,1,1,2
ice 1994,1,1,1,1,1,2
ice 1995,1,1,1,1,1,2
ice 1996,1,1,1,1,1,2
ice 1997,1,1,1,1,1,2
ice 1998,1,1,1,1,1,2
ice 1999,1,1,1,1,1,2
ice 2000,1,1,1,1,1,2
ice 2001,1,1,1,1,1,2
ice 2002,1,1,1,1,1,2
ice 2003,1,1,1,1,1,2
ice 2004,1,1,1,1,1,2
ice 2005,1,1,1,1,1,2
ice 2006,1,1,1,1,1,2
ice 2007,1,1,1,1,1,2
ice 2008,1,1,1,1,1,2
ice 2009,1,1,1,1,1,2
ice 2010,1,1,1,1,1,2
ice 2011,1,1,1,1,1,2
ice 2012,1,1,1,1,1,2
ice 2013,1,1,1,1,1,2
ice 2014,1,1,1,1,1,2
ice 2015,1,1,1,1,1,2
ice 2016,1,1,1,1,1,2
ice 2019,1,1,1,1,1,2
ice cell,1,1,1,1,1,2
ice data.csv,1,1,1,1,1,2
ice molefraction,1,1,1,1,1,2
ice mpn.csv,1,1,1,1,1,2
ice qpcr.csv,1,1,1,1,1,2
ice thickness.txt,1,1,1,1,1,2
ice vulnerability,1,1,1,1,1,2
icecaps precip,1,1,1,1,1,2
icecentralcore2015 csv,1,1,1,1,1,2
icecentralsnowpit2015 csv,1,1,1,1,1,2
icecore meltpercent,1,1,1,1,1,2
iceeastfirn2014 csv,1,1,1,1,1,2
iceeastsnowpit2014 csv,1,1,1,1,1,2
icetemperature 2015,1,1,1,1,1,2
icewedge polygon,1,1,1,1,1,2
icewestfirncore2014 csv,1,1,1,1,1,2
icewestsnowpit2014 csv,1,1,1,1,1,2
ich base,1,1,1,1,1,2
icpms filtered.csv,1,1,1,1,1,2
icpms total.csv,1,1,1,1,1,2
icpms.csv pamir,1,1,1,1,1,2
ics base,1,1,1,1,1,2
ict base,1,1,1,1,1,2
id 016,1,1,1,1,1,2
id 151,1,1,1,1,1,2
id 246,1,1,1,1,1,2
id 273,1,1,1,1,1,2
id data.tsv,1,1,1,1,1,2
id vege,1,1,1,1,1,2
ignition oc,1,1,1,1,1,2
iii chemistry,1,1,1,1,1,2
iii discharge,1,1,1,1,1,2
iliamna polygons,1,1,1,1,1,2
im1 daily,1,1,1,1,1,2
imat climate,1,1,1,1,1,2
imat flux,1,1,1,1,1,2
imn.csv birch,1,1,1,1,1,2
imn.csv envirhrly,1,1,1,1,1,2
imn.csv lai,1,1,1,1,1,2
imn.csv stem,1,1,1,1,1,2
imnavait 1998,1,1,1,1,1,2
imnavait chemistry,1,1,1,1,1,2
imnavait chemistry.csv,1,1,1,1,1,2
imnavait misp,1,1,1,1,1,2
imnavait nmr,1,1,1,1,1,2
imnavait pore,1,1,1,1,1,2
imnavait spatial,1,1,1,1,1,2
imnavait thaw,1,1,1,1,1,2
imnavait tracer,1,1,1,1,1,2
imnavaitcr historical,1,1,1,1,1,2
imnt climate,1,1,1,1,1,2
imnt flux,1,1,1,1,1,2
imoss climate,1,1,1,1,1,2
imoss flux,1,1,1,1,1,2
inclination.csv ja,1,1,1,1,1,2
inclination.csv je,1,1,1,1,1,2
inclinometry allsensors.csv,1,1,1,1,1,2
inclinometry620 860,1,1,1,1,1,2
incubation rates,1,1,1,1,1,2
incubation rates.csv,1,1,1,1,1,2
incubation respiration.csv,1,1,1,1,1,2
incubation soil,1,1,1,1,1,2
inflow mendenhall.csv,1,1,1,1,1,2
info 2018,1,1,1,1,1,2
info.csv asdn,1,1,1,1,1,2
info.csv jpc6,1,1,1,1,1,2
information 2016,1,1,1,1,1,2
information 2017,1,1,1,1,1,2
information water,1,1,1,1,1,2
information.csv pressure.csv,1,1,1,1,1,2
information.csv u22,1,1,1,1,1,2
infra boardwalkstrails,1,1,1,1,1,2
infra snowfences,1,1,1,1,1,2
ini 001,1,1,1,1,1,2
ini 002,1,1,1,1,1,2
inigok lake,1,1,1,1,1,2
inorganic acz,1,1,1,1,1,2
input.nsres.csv site,1,1,1,1,1,2
insect.csv 2007,1,1,1,1,1,2
insect.csv 2008,1,1,1,1,1,2
insect.csv 2009,1,1,1,1,1,2
insect.csv 2010,1,1,1,1,1,2
insect.csv 2011,1,1,1,1,1,2
insect.csv 2012,1,1,1,1,1,2
insect.csv 2013,1,1,1,1,1,2
insect.csv 2014,1,1,1,1,1,2
insect.csv 2015,1,1,1,1,1,2
insect.csv 2016,1,1,1,1,1,2
insect.csv 2017,1,1,1,1,1,2
insect.csv 2018,1,1,1,1,1,2
insect.csv 2019,1,1,1,1,1,2
insects cladoceran,1,1,1,1,1,2
instrument table.csv,1,1,1,1,1,2
intensive soils,1,1,1,1,1,2
interp.zip campsite,1,1,1,1,1,2
interp.zip dimple,1,1,1,1,1,2
interp.zip e1,1,1,1,1,1,2
interp.zip e2,1,1,1,1,1,2
interp.zip e4,1,1,1,1,1,2
interp.zip e5,1,1,1,1,1,2
interp.zip e6,1,1,1,1,1,2
interp.zip fog1,1,1,1,1,1,2
interp.zip fog2,1,1,1,1,1,2
interp.zip fog3,1,1,1,1,1,2
interp.zip fog4,1,1,1,1,1,2
interp.zip fog5,1,1,1,1,1,2
interp.zip golden,1,1,1,1,1,2
interp.zip gp8,1,1,1,1,1,2
interp.zip greencabin,1,1,1,1,1,2
interp.zip gth101,1,1,1,1,1,2
interp.zip gth110,1,1,1,1,1,2
interp.zip gth153,1,1,1,1,1,2
interp.zip gth155,1,1,1,1,1,2
interp.zip gth156,1,1,1,1,1,2
interp.zip gth157,1,1,1,1,1,2
interp.zip gth158,1,1,1,1,1,2
interp.zip gth39,1,1,1,1,1,2
interp.zip gth58,1,1,1,1,1,2
interp.zip gth59,1,1,1,1,1,2
interp.zip gth60,1,1,1,1,1,2
interp.zip gth61,1,1,1,1,1,2
interp.zip gth62,1,1,1,1,1,2
interp.zip gth85,1,1,1,1,1,2
interp.zip gth86,1,1,1,1,1,2
interp.zip gth88,1,1,1,1,1,2
interp.zip gth90,1,1,1,1,1,2
interp.zip gth91,1,1,1,1,1,2
interp.zip gth98,1,1,1,1,1,2
interp.zip horn,1,1,1,1,1,2
interp.zip island,1,1,1,1,1,2
interp.zip lower,1,1,1,1,1,2
interp.zip luna,1,1,1,1,1,2
interp.zip n1,1,1,1,1,1,2
interp.zip n2,1,1,1,1,1,2
interp.zip ne12,1,1,1,1,1,2
interp.zip ne14,1,1,1,1,1,2
interp.zip perched,1,1,1,1,1,2
interp.zip s3,1,1,1,1,1,2
interp.zip s6,1,1,1,1,1,2
interp.zip toolik,1,1,1,1,1,2
interp.zip upper,1,1,1,1,1,2
interp.zip wolverine,1,1,1,1,1,2
interp.zip zev,1,1,1,1,1,2
invert biomass.csv,1,1,1,1,1,2
invertebrate biomass.csv,1,1,1,1,1,2
invertebrate sampling,1,1,1,1,1,2
io1 cims.csv,1,1,1,1,1,2
io1 ozone.csv,1,1,1,1,1,2
io2 ozone.csv,1,1,1,1,1,2
io3 ozone.csv,1,1,1,1,1,2
io4 ozone.csv,1,1,1,1,1,2
io5 ozone.csv,1,1,1,1,1,2
io6 ozone.csv,1,1,1,1,1,2
io7 ozone.csv,1,1,1,1,1,2
io8 ozone.csv,1,1,1,1,1,2
ion data.csv,1,1,1,1,1,2
ion exchange,1,1,1,1,1,2
ipg data.csv,1,1,1,1,1,2
ipg data.xlsx,1,1,1,1,1,2
ipr 21,1,1,1,1,1,2
ipr 24,1,1,1,1,1,2
irid.csv wx1,1,1,1,1,1,2
irid.csv wx2,1,1,1,1,1,2
irr 05.27.2018,1,1,1,1,1,2
irr 061019,1,1,1,1,1,2
irr 061219,1,1,1,1,1,2
irr 061419,1,1,1,1,1,2
irr 062418,1,1,1,1,1,2
irr 071318,1,1,1,1,1,2
irr 073019,1,1,1,1,1,2
irr 073119,1,1,1,1,1,2
irr 080519,1,1,1,1,1,2
irr 080619,1,1,1,1,1,2
irr 080719,1,1,1,1,1,2
irr 080919,1,1,1,1,1,2
irr 081019,1,1,1,1,1,2
irr 081119,1,1,1,1,1,2
irr 081519,1,1,1,1,1,2
ishrb climate,1,1,1,1,1,2
ishrb flux,1,1,1,1,1,2
isolateidentity.csv generamethod.csv,1,1,1,1,1,2
isotope data.txt,1,1,1,1,1,2
isotope met,1,1,1,1,1,2
isotope records.csv,1,1,1,1,1,2
isotopes 16,1,1,1,1,1,2
isotopes 2002,1,1,1,1,1,2
isotopes 2016,1,1,1,1,1,2
isotopes 2017,1,1,1,1,1,2
isotopes composite.csv,1,1,1,1,1,2
isotopes eah,1,1,1,1,1,2
isotopes resample.csv,1,1,1,1,1,2
isotopes st1,1,1,1,1,1,2
isotopes temperature.csv,1,1,1,1,1,2
isotopes.csv data,1,1,1,1,1,2
isotopes.csv fcb,1,1,1,1,1,2
isotopes.csv fcs,1,1,1,1,1,2
itp32final.zip itp32rawlocs.dat,1,1,1,1,1,2
itp33final.zip itp33rawlocs.dat,1,1,1,1,1,2
itp34final.zip itp34rawlocs.dat,1,1,1,1,1,2
itp36final.zip itp36rawlocs.dat,1,1,1,1,1,2
itp37final.zip itp37rawlocs.dat,1,1,1,1,1,2
itp38final.zip itp38rawlocs.dat,1,1,1,1,1,2
itp41final.zip itp41rawlocs.dat,1,1,1,1,1,2
itp42final.zip itp42rawlocs.dat,1,1,1,1,1,2
itp43final.zip itp43rawlocs.dat,1,1,1,1,1,2
itp47final.zip itp47rawlocs.dat,1,1,1,1,1,2
itp48final.zip itp48rawlocs.dat,1,1,1,1,1,2
itp49final.zip itp49rawlocs.dat,1,1,1,1,1,2
itp51final.zip itp51rawlocs.dat,1,1,1,1,1,2
itp52final.zip itp52rawlocs.dat,1,1,1,1,1,2
itp53final.zip itp53rawlocs.dat,1,1,1,1,1,2
itp54final.zip itp54rawlocs.dat,1,1,1,1,1,2
itp55final.zip itp55rawlocs.dat,1,1,1,1,1,2
itp59 sami55,1,1,1,1,1,2
itp60 sami57,1,1,1,1,1,2
itp64 sami12,1,1,1,1,1,2
itp65 sami14,1,1,1,1,1,2
itp68 sami57,1,1,1,1,1,2
itp69 sami58,1,1,1,1,1,2
itp72 sami56,1,1,1,1,1,2
itp84 sami88,1,1,1,1,1,2
itp85 sami87,1,1,1,1,1,2
itp99 sami11,1,1,1,1,1,2
iv4 daily,1,1,1,1,1,2
ivo flux,1,1,1,1,1,2
ivo fluxes,1,1,1,1,1,2
ivo met,1,1,1,1,1,2
ivo meteo.csv,1,1,1,1,1,2
j01 cnv,1,1,1,1,1,2
ja azimuth.csv,1,1,1,1,1,2
ja inclination.csv,1,1,1,1,1,2
ja temperature.csv,1,1,1,1,1,2
ja velocity.csv,1,1,1,1,1,2
jago 2018,1,1,1,1,1,2
jan1853 nc,1,1,1,1,1,2
jarviscreekdwnstrdischarge2013 txt,1,1,1,1,1,2
jarviscreekdwnstrdischarge2014 txt,1,1,1,1,1,2
jarviscreekdwnstrdischarge2015 txt,1,1,1,1,1,2
jarviscreekdwnstrdischarge2016 txt,1,1,1,1,1,2
jarviscreekupstrdischarge2015 txt,1,1,1,1,1,2
jarviscreekupstrdischarge2016 txt,1,1,1,1,1,2
jarviswatershedsnow 2011,1,1,1,1,1,2
jc 1970,1,1,1,1,1,2
jc 1971,1,1,1,1,1,2
jc 1972,1,1,1,1,1,2
jc 1973,1,1,1,1,1,2
jc 1974,1,1,1,1,1,2
jc 1975,1,1,1,1,1,2
jc 1976,1,1,1,1,1,2
jc 1977,1,1,1,1,1,2
jc 1978,1,1,1,1,1,2
jc 1979,1,1,1,1,1,2
jc 1980,1,1,1,1,1,2
jc 1981,1,1,1,1,1,2
jc 1982,1,1,1,1,1,2
jc 1983,1,1,1,1,1,2
jc 1984,1,1,1,1,1,2
jc 1985,1,1,1,1,1,2
jc 1986,1,1,1,1,1,2
jc 1987,1,1,1,1,1,2
jc 1988,1,1,1,1,1,2
jc 1989,1,1,1,1,1,2
jc 1990,1,1,1,1,1,2
jc 1991,1,1,1,1,1,2
jc 1992,1,1,1,1,1,2
jc 1993,1,1,1,1,1,2
jc 1994,1,1,1,1,1,2
jc 1995,1,1,1,1,1,2
jc 1996,1,1,1,1,1,2
jc 1997,1,1,1,1,1,2
jc 1998,1,1,1,1,1,2
jc 1999,1,1,1,1,1,2
jc 2000,1,1,1,1,1,2
jc 2001,1,1,1,1,1,2
jc 2002,1,1,1,1,1,2
jc 2003,1,1,1,1,1,2
jc 2004,1,1,1,1,1,2
jc 2005,1,1,1,1,1,2
jc 2006,1,1,1,1,1,2
jc 2007,1,1,1,1,1,2
jc 2008,1,1,1,1,1,2
jc 2009,1,1,1,1,1,2
jc 2010,1,1,1,1,1,2
jc 2011,1,1,1,1,1,2
jc 2012,1,1,1,1,1,2
jc 2013,1,1,1,1,1,2
jc 2014,1,1,1,1,1,2
jc 2015,1,1,1,1,1,2
jc 2016,1,1,1,1,1,2
jc 2017,1,1,1,1,1,2
jc 2018,1,1,1,1,1,2
jc 2019,1,1,1,1,1,2
jc 2020,1,1,1,1,1,2
jc 2021,1,1,1,1,1,2
jc 2022,1,1,1,1,1,2
jc 2023,1,1,1,1,1,2
jc 2024,1,1,1,1,1,2
jc 2025,1,1,1,1,1,2
jc 2026,1,1,1,1,1,2
jc 2027,1,1,1,1,1,2
jc 2028,1,1,1,1,1,2
jc 2029,1,1,1,1,1,2
jc 2030,1,1,1,1,1,2
jc 2031,1,1,1,1,1,2
jc 2032,1,1,1,1,1,2
jc 2033,1,1,1,1,1,2
jc 2034,1,1,1,1,1,2
jc 2035,1,1,1,1,1,2
jc 2036,1,1,1,1,1,2
jc 2037,1,1,1,1,1,2
jc 2038,1,1,1,1,1,2
jc 2039,1,1,1,1,1,2
jc 2040,1,1,1,1,1,2
jc 2041,1,1,1,1,1,2
jc 2042,1,1,1,1,1,2
jc 2043,1,1,1,1,1,2
jc 2044,1,1,1,1,1,2
jc 2045,1,1,1,1,1,2
jc 2046,1,1,1,1,1,2
jc 2047,1,1,1,1,1,2
jc 2048,1,1,1,1,1,2
jc 2049,1,1,1,1,1,2
jc 2050,1,1,1,1,1,2
jc 2051,1,1,1,1,1,2
jc 2052,1,1,1,1,1,2
jc 2053,1,1,1,1,1,2
jc 2054,1,1,1,1,1,2
jc 2055,1,1,1,1,1,2
jc 2056,1,1,1,1,1,2
jc 2057,1,1,1,1,1,2
jc 2058,1,1,1,1,1,2
jc 2059,1,1,1,1,1,2
jc 2060,1,1,1,1,1,2
jc 2061,1,1,1,1,1,2
jc 2062,1,1,1,1,1,2
jc 2063,1,1,1,1,1,2
jc 2064,1,1,1,1,1,2
jc 2065,1,1,1,1,1,2
jc 2066,1,1,1,1,1,2
jc 2067,1,1,1,1,1,2
jc 2068,1,1,1,1,1,2
jc 2069,1,1,1,1,1,2
jc 2070,1,1,1,1,1,2
jc 2071,1,1,1,1,1,2
jc 2072,1,1,1,1,1,2
jc 2073,1,1,1,1,1,2
jc 2074,1,1,1,1,1,2
jc 2075,1,1,1,1,1,2
jc 2076,1,1,1,1,1,2
jc 2077,1,1,1,1,1,2
jc 2078,1,1,1,1,1,2
jc 2079,1,1,1,1,1,2
jc 2080,1,1,1,1,1,2
jc 2081,1,1,1,1,1,2
jc 2082,1,1,1,1,1,2
jc 2083,1,1,1,1,1,2
jc 2084,1,1,1,1,1,2
jc 2085,1,1,1,1,1,2
jc 2086,1,1,1,1,1,2
jc 2087,1,1,1,1,1,2
jc 2088,1,1,1,1,1,2
jc 2089,1,1,1,1,1,2
jc 2090,1,1,1,1,1,2
jc 2091,1,1,1,1,1,2
jc 2092,1,1,1,1,1,2
jc 2093,1,1,1,1,1,2
jc 2094,1,1,1,1,1,2
jc 2095,1,1,1,1,1,2
jc 2096,1,1,1,1,1,2
jc 2097,1,1,1,1,1,2
jc 2098,1,1,1,1,1,2
jc 2099,1,1,1,1,1,2
jc 2100,1,1,1,1,1,2
je azimuth.csv,1,1,1,1,1,2
je inclination.csv,1,1,1,1,1,2
je temperature.csv,1,1,1,1,1,2
je velocity.csv,1,1,1,1,1,2
jeco herbex.csv,1,1,1,1,1,2
ji 20110319,1,1,1,1,1,2
ji 20110406,1,1,1,1,1,2
ji 20120713,1,1,1,1,1,2
ji 20140330,1,1,1,1,1,2
ji 20140618,1,1,1,1,1,2
ji 20140630,1,1,1,1,1,2
ji 20150731,1,1,1,1,1,2
jois 3,1,1,1,1,1,2
journal.pone 0168711,1,1,1,1,1,2
jpc6 63,1,1,1,1,1,2
jpc6 countsummary.csv,1,1,1,1,1,2
jpc6 gt125,1,1,1,1,1,2
jpc6 totals.csv,1,1,1,1,1,2
jra55 mb,1,1,1,1,1,2
jra55 prcp,1,1,1,1,1,2
jra55 t2,1,1,1,1,1,2
jul1853 nc,1,1,1,1,1,2
jul2017 csv,1,1,1,1,1,2
july2011 mammalmammalwatchdata,1,1,1,1,1,2
july2013 mmwatchdata,1,1,1,1,1,2
july2017 csv,1,1,1,1,1,2
july2018 snowonseaice.csv,1,1,1,1,1,2
july2018 snowonseaice.nc,1,1,1,1,1,2
julyaug v.txt,1,1,1,1,1,2
jun1853 nc,1,1,1,1,1,2
junction groundwater,1,1,1,1,1,2
june2018 marinemammalwatchdata,1,1,1,1,1,2
jwacs 3,1,1,1,1,1,2
jwacs 6,1,1,1,1,1,2
ka values.csv,1,1,1,1,1,2
kadko aerosols.csv,1,1,1,1,1,2
kadko watercolumn.csv,1,1,1,1,1,2
kaktovik 16,1,1,1,1,1,2
kanger eto,1,1,1,1,1,2
kangerlussuaq water,1,1,1,1,1,2
kb 20120809,1,1,1,1,1,2
kb 20150830,1,1,1,1,1,2
kc1 2016,1,1,1,1,1,2
khromov10 sbe25,1,1,1,1,1,2
khromov11 sbe09,1,1,1,1,1,2
kling csv,1,1,1,1,1,2
ko 20120414,1,1,1,1,1,2
ko 20120426,1,1,1,1,1,2
ko 20140504,1,1,1,1,1,2
ko 20140613,1,1,1,1,1,2
ko 20150406,1,1,1,1,1,2
ko 20150512,1,1,1,1,1,2
ko 20150611,1,1,1,1,1,2
ko 20160318,1,1,1,1,1,2
ko 20160519,1,1,1,1,1,2
kotzebue cadis.csv,1,1,1,1,1,2
krause data.csv,1,1,1,1,1,2
krause lomas,1,1,1,1,1,2
krilllengthdata.csv cruiselocation.csv,1,1,1,1,1,2
kugurak cabin.csv,1,1,1,1,1,2
kup afeis,1,1,1,1,1,2
kupaa.csv kupba.csv,1,1,1,1,1,2
kuparuk lake,1,1,1,1,1,2
kuparuk river,1,1,1,1,1,2
kupatr.csv kuptr.csv,1,1,1,1,1,2
kupba.csv kupatr.csv,1,1,1,1,1,2
kupbic.csv kuproadq.csv,1,1,1,1,1,2
kupbok.csv kupaa.csv,1,1,1,1,1,2
kupbwh.csv kupbok.csv,1,1,1,1,1,2
kuptr.csv kupbic.csv,1,1,1,1,1,2
kzr 2016,1,1,1,1,1,2
l1 20181007,1,1,1,1,1,2
l1 20181012,1,1,1,1,1,2
l1 csv,1,1,1,1,1,2
l129 ch4,1,1,1,1,1,2
l129 do.csv,1,1,1,1,1,2
l129 ions.csv,1,1,1,1,1,2
l129 light.csv,1,1,1,1,1,2
l129 pressure.csv,1,1,1,1,1,2
l129 temp.csv,1,1,1,1,1,2
l129ff do.csv,1,1,1,1,1,2
l129ff ions.csv,1,1,1,1,1,2
l280 ch4,1,1,1,1,1,2
l280 conductivity.csv,1,1,1,1,1,2
l280 light.csv,1,1,1,1,1,2
l280 pressure.csv,1,1,1,1,1,2
l280 temp.csv,1,1,1,1,1,2
l520 ch4bot.csv,1,1,1,1,1,2
l520 ch4mid.csv,1,1,1,1,1,2
l520 do.csv,1,1,1,1,1,2
l520 ions.csv,1,1,1,1,1,2
l520 pressure.csv,1,1,1,1,1,2
l520 temp.csv,1,1,1,1,1,2
l520top ch4,1,1,1,1,1,2
l56 ch4,1,1,1,1,1,2
l56 do.csv,1,1,1,1,1,2
l56 ions.csv,1,1,1,1,1,2
l56 light.csv,1,1,1,1,1,2
l56 pressure.csv,1,1,1,1,1,2
l56 temp.csv,1,1,1,1,1,2
l9819 2017,1,1,1,1,1,2
l9820 2017,1,1,1,1,1,2
lai csv,1,1,1,1,1,2
lai gal.csv,1,1,1,1,1,2
lai imn.csv,1,1,1,1,1,2
laicpms.csv pamir,1,1,1,1,1,2
lake 2011,1,1,1,1,1,2
lake drainage,1,1,1,1,1,2
lake drainage.zip,1,1,1,1,1,2
lake model.zip,1,1,1,1,1,2
lake sediment.csv,1,1,1,1,1,2
lake snow,1,1,1,1,1,2
lake thule,1,1,1,1,1,2
lakedepthpoints july2017,1,1,1,1,1,2
lakee5 leafwax,1,1,1,1,1,2
lakeicethickness aliss,1,1,1,1,1,2
lakes rivers,1,1,1,1,1,2
land ice,1,1,1,1,1,2
language education,1,1,1,1,1,2
larch seedlings,1,1,1,1,1,2
larchbai xjw.csv,1,1,1,1,1,2
larchrecruitment siberia,1,1,1,1,1,2
larix cajanderi,1,1,1,1,1,2
larix foliar,1,1,1,1,1,2
laser ca.csv,1,1,1,1,1,2
laser fe.csv,1,1,1,1,1,2
laser na.csv,1,1,1,1,1,2
lasez specs.csv,1,1,1,1,1,2
lasez susp,1,1,1,1,1,2
launches oa3,1,1,1,1,1,2
layers scass,1,1,1,1,1,2
ldt2018 csv,1,1,1,1,1,2
le 1920,1,1,1,1,1,2
le 400,1,1,1,1,1,2
leads yyddd,1,1,1,1,1,2
leaf respiration.csv,1,1,1,1,1,2
leafwax hydrogen,1,1,1,1,1,2
lemm.csv asdn,1,1,1,1,1,2
lemming counts.csv,1,1,1,1,1,2
lemming nests.csv,1,1,1,1,1,2
lemming trap.csv,1,1,1,1,1,2
length phenologyndvisenescenceactvieleaves,1,1,1,1,1,2
level 2012,1,1,1,1,1,2
level 2014,1,1,1,1,1,2
level 2016,1,1,1,1,1,2
level 2018,1,1,1,1,1,2
level 2019,1,1,1,1,1,2
level intensive,1,1,1,1,1,2
levelogger 2010,1,1,1,1,1,2
lichen respiration.csv,1,1,1,1,1,2
light saturated,1,1,1,1,1,2
lignin.csv hly02,1,1,1,1,1,2
liljedahl runoff,1,1,1,1,1,2
line01dbo a.dat,1,1,1,1,1,2
line09 nc,1,1,1,1,1,2
lipid radiocarbon,1,1,1,1,1,2
litter decomposition,1,1,1,1,1,2
litterndecomp csv,1,1,1,1,1,2
livengood cadis.csv,1,1,1,1,1,2
livetrees siberia,1,1,1,1,1,2
lline1 ext,1,1,1,1,1,2
lline1 migtk,1,1,1,1,1,2
location data,1,1,1,1,1,2
location elevation.csv,1,1,1,1,1,2
location.csv arcsees,1,1,1,1,1,2
location.csv species,1,1,1,1,1,2
locations core,1,1,1,1,1,2
locations gps.csv,1,1,1,1,1,2
locations.csv lasez,1,1,1,1,1,2
log line01dbo,1,1,1,1,1,2
lomas data.csv,1,1,1,1,1,2
lomas krause,1,1,1,1,1,2
lomo09 hba,1,1,1,1,1,2
lomo09 va108,1,1,1,1,1,2
lomo09 va152,1,1,1,1,1,2
longitidinal arc.csv,1,1,1,1,1,2
lose dis.csv,1,1,1,1,1,2
low badgeley,1,1,1,1,1,2
lssl 011,1,1,1,1,1,2
lter2 cadis.csv,1,1,1,1,1,2
ludwig aquaticdata,1,1,1,1,1,2
ludwig archive.csv,1,1,1,1,1,2
ludwig decompositionrate,1,1,1,1,1,2
ludwig fielddata,1,1,1,1,1,2
ludwig vegbiomass,1,1,1,1,1,2
ludwig vegpercentcover,1,1,1,1,1,2
lw 2006,1,1,1,1,1,2
lysimeter.csv 2016,1,1,1,1,1,2
lysimeter.csv conifer,1,1,1,1,1,2
lz337to364 v012,1,1,1,1,1,2
lz346to364 v012,1,1,1,1,1,2
lzw.tif peters,1,1,1,1,1,2
m1 1,1,1,1,1,1,2
m1 2,1,1,1,1,1,2
m1 3b,1,1,1,1,1,2
m14101avg.cnv n14201avg.cnv,1,1,1,1,1,2
m3f adcp300,1,1,1,1,1,2
m3f adcp75,1,1,1,1,1,2
m95 txt,1,1,1,1,1,2
m9925 2017,1,1,1,1,1,2
macrofaunal taxa.csv,1,1,1,1,1,2
mag calib,1,1,1,1,1,2
magentic susceptibility,1,1,1,1,1,2
magicc h2,1,1,1,1,1,2
major herds.zip,1,1,1,1,1,2
majorelements.csv s3,1,1,1,1,1,2
majorfeatures20151202 ua3,1,1,1,1,1,2
mammal.csv 2007,1,1,1,1,1,2
mammal.csv 2008,1,1,1,1,1,2
mammal.csv 2009,1,1,1,1,1,2
mammal.csv 2010,1,1,1,1,1,2
mammal.csv 2011,1,1,1,1,1,2
mammal.csv 2012,1,1,1,1,1,2
mammal.csv 2013,1,1,1,1,1,2
mammal.csv 2014,1,1,1,1,1,2
mammal.csv 2015,1,1,1,1,1,2
mammal.csv 2016,1,1,1,1,1,2
mammal.csv 2017,1,1,1,1,1,2
mammal.csv 2018,1,1,1,1,1,2
mammal.csv 2019,1,1,1,1,1,2
mammalmammalwatchdata colorregions,1,1,1,1,1,2
management units.zip,1,1,1,1,1,2
manta ch4,1,1,1,1,1,2
manta do.csv,1,1,1,1,1,2
manta ions.csv,1,1,1,1,1,2
manta light.csv,1,1,1,1,1,2
manta pressure.csv,1,1,1,1,1,2
manta temp.csv,1,1,1,1,1,2
manual.csv asdn,1,1,1,1,1,2
mar.csv elson,1,1,1,1,1,2
mar1853 nc,1,1,1,1,1,2
mar2020 txt,1,1,1,1,1,2
marinemammalwatchdata colorregions.csv,1,1,1,1,1,2
marshall summitsnowdensity,1,1,1,1,1,2
marshall summitsnowgrains,1,1,1,1,1,2
marshall summitsnowtemperature,1,1,1,1,1,2
mask paper.nc,1,1,1,1,1,2
mass balances.csv,1,1,1,1,1,2
massbalance 2018,1,1,1,1,1,2
masspertiller csv,1,1,1,1,1,2
master 2018,1,1,1,1,1,2
master 2019,1,1,1,1,1,2
master.csv 2019,1,1,1,1,1,2
mat 06,1,1,1,1,1,2
mat 2007,1,1,1,1,1,2
mat 2008,1,1,1,1,1,2
mat 2009,1,1,1,1,1,2
mat 2010,1,1,1,1,1,2
mat 2011,1,1,1,1,1,2
mat 2012,1,1,1,1,1,2
mat 2013,1,1,1,1,1,2
mat 2014,1,1,1,1,1,2
mat 2015,1,1,1,1,1,2
mat 2016,1,1,1,1,1,2
mat 2017,1,1,1,1,1,2
mat lline1,1,1,1,1,1,2
mat misc,1,1,1,1,1,2
mat nline3,1,1,1,1,1,2
mat nline5,1,1,1,1,1,2
mat sline1,1,1,1,1,1,2
mat sline3,1,1,1,1,1,2
mat sline5,1,1,1,1,1,2
material procedural,1,1,1,1,1,2
max 1997,1,1,1,1,1,2
