word1,word2,word3,n
data,northern,bering,1
data,northwest,greenland,1
data,nov,dec,1
data,october,1999,1
data,olgoonik,fairweather,1
data,peterson,erosional,1
data,plant,composition,1
data,plots,station1,1
data,plots,station2,1
data,pontoon,mrb13_05,1
data,preliminary,ascii,1
data,profiles,b53,1
data,putuligayuk,river,1
data,quality,materials,1
data,remotely,detected,1
data,report,alaska,1
data,report,walker,1
data,russian,channel,1
data,saqardleq,fjord,1
data,saunatuk,mrb13_02,1
data,services,prototype,1
data,set,1966,1
data,sets,barrow,1
data,soil,horizon,1
data,summer,2005,1
data,summer,2006,1
data,summer,2007,1
data,terascan,format,1
data,thaw,depth,1
data,thule,airport,1
data,toolik,lake,1
data,tubutulik,river,1
data,tuktoyaktuk,peninsula,1
data,upper,kuparuk,1
data,ursus,mrb13_06,1
data,v2,2014,1
data,yukon,kuskokwim,1
database,1904,2000,1
database,1990,2019,1
database,1997,1998,1
database,baid,data,1
database,baid,geospatial,1
database,baid,research,1
datalogger,alaska,2015,1
dataset,10,minute,1
dataset,2013,2019,1
dataset,alaska,2015,1
dataset,code,2015,1
dataset,forty,thousand,1
dataset,greenland,2008,1
dataset,greenland,2009,1
dataset,greenland,2016,1
dataset,seasonal,2011,1
datasets,1955,2017,1
datasets,2015,2018,1
date,data,walker,1
dates,paleotemperature,estimates,1
dating,cumberland,peninsula,1
davis,california,2013,1
day,composites,aggregated,1
dbo4,september,2016,1
dca,default,data,1
dca,relativized,data,1
dca,weighted,data,1
dd,polar,dataset,1
dead,tree,size,1
deadhorse,u6,alaska,1
dec,2011,oct,1
december,1,2011,1
december,1,2012,1
december,10,2011,1
december,10,2012,1
december,11,2011,1
december,11,2012,1
december,12,2011,1
december,12,2012,1
december,13,2011,1
december,15,2011,1
december,15,2012,1
december,16,2011,1
december,16,2012,1
december,17,2011,1
december,17,2012,1
december,18,2011,1
december,19,2011,1
december,1972,continuing,1
december,2,2011,1
december,2,2012,1
december,20,2011,1
december,21,2011,1
december,22,2011,1
december,23,2011,1
december,24,2011,1
december,25,2011,1
december,26,2011,1
december,27,2011,1
december,28,2011,1
december,29,2011,1
december,3,2011,1
december,3,2012,1
december,30,2011,1
december,31,2011,1
december,4,2011,1
december,4,2012,1
december,5,2012,1
december,6,2012,1
december,7,2012,1
december,8,2012,1
december,9,2012,1
decision,analysis,data,1
declassified,satellite,imagery,1
decomposition,rates,yukon,1
deep,ice,core,1
deep,preliminary,anderson,1
deep,sonar,data,1
deep,wais,divide,1
default,data,calef,1
deglaciation,2015,2020,1
delineation,lake,surface,1
delta,alas,r29,1
delta,edoma,r29,1
delta,fire,aquatic,1
delta,fire,decomposition,1
delta,fire,soil,1
delta,fire,thaw,1
delta,junction,interior,1
delta,nwr,alaska,1
delta,r8,central,1
deltas,tundra,fire,1
dem,barrow,experimental,1
demonstrating,topographical,factors,1
dempster,highway,yukon,1
denali,ice,core,1
denmark,strait,1998,1
denmark,strait,66,1
denmark,strait,reflect,1
density,arcss,grid,1
density,ascii,psc,1
density,ctd,oxygen,1
density,data,ascii,1
density,data,excel,1
density,gradient,2014,1
density,gradient,northeast,1
density,gradient,northeastern,1
density,grain,size,1
density,moisture,carbon,1
density,subdataset,greenland,1
density,temperature,liquid,1
density,temperature,reconstruction,1
dependent,velocity,magnitudes,1
deployment,trial,spring,1
depol,ratio,ascii,1
depol,ratio,gif,1
deposition,data,epstein,1
deposition,processes,greenland,1
depositional,environments,canada,1
depositional,processes,proximal,1
depth,alaska,spring,1
depth,arcss,grid,1
depth,ascii,crrel,1
depth,ascii,epstein,1
depth,ascii,psc,1
depth,ctd,profiles,1
depth,ctd,survey,1
depth,data,2001,1
depth,data,2011,1
depth,data,2018,1
depth,data,alaska,1
depth,data,ascii,1
depth,data,excel,1
depth,data,utqiagvik,1
depth,distribution,liston,1
depth,excel,epstein,1
depth,excel,oberbauer,1
depth,kuparuk,basin,1
depth,maps,arctic,1
depth,maps,brooks,1
depth,measurements,1882,1
depth,misp,mobile,1
depth,north,slope,1
depth,recorder,tdr,1
depth,soil,temperature,1
depth,sounder,echograms,1
depth,survey,2019,1
depth,survey,summary,1
depth,toolik,lake,1
depth,transects,anaktuvuk,1
depth,yearly,measurements,1
derived,arctic,winds,1
derived,crevasse,depths,1
derived,digital,surface,1
derived,downwelling,surface,1
derived,ice,sheet,1
derived,melt,data,1
derived,satellite,products,1
desert,ecosystem,excel,1
detailed,microclimate,1998,1
detailed,plot,microclimate,1
detect,arctic,environmental,1
detecting,glacier,calving,1
deuterium,deuterium,excess,1
deuterium,isotope,measurements,1
developing,cyber,infrastructure,1
dgps,lake,shoreline,1
diatom,biogenic,silica,1
diatoms,grain,size,1
dietrich,climate,data,1
dietrich,ring,widths,1
dietrich,sap,flux,1
differential,optical,absorption,1
digital,surface,model,1
dillingham,dillingham,census,1
dimensional,cloud,probe,1
dimensional,regional,climate,1
dimple,lake,toolik,1
diomede,nome,census,1
dionisy,chukotka,r11,1
dioxide,co2,program,1
dioxide,concentration,measurements,1
dioxide,cumulative,production,1
dioxide,fluxes,2012,1
directly,observe,turbulent,1
discharge,alaska,2013,1
discharge,ascii,sturm,1
discharge,august,2016,1
discharge,chugach,mountains,1
discharge,data,2012,1
discharge,data,2017,1
discharge,data,alaska,1
discharge,data,national,1
discharge,excel,sturm,1
discontinuous,permafrost,aquifers,1
discrete,lake,surface,1
discrete,soil,temperature,1
disko,bay,region,1
disko,bugt,west,1
disko,nuussuaq,holocene,1
disregard,testing,dataone,1
dissertation,improvement,sociocultural,1
dissertation,research,centennial,1
dissertation,research,mapping,1
dissipation,rate,2000,1
dissipation,rate,2001,1
dissipation,rate,2002,1
dissipation,rate,2003,1
dissipation,rate,2004,1
dissipation,rate,2005,1
dissipation,rate,2006,1
dissipation,rate,2007,1
dissipation,rate,2008,1
dissolved,barium,data,1
dissolved,carbon,dioxide,1
dissolved,fe,2012,1
dissolved,greenhouse,gases,1
dissolved,nutrient,concentrations,1
dissolved,organic,material,1
dissolved,silica,christensen,1
distant,pollution,sources,1
distributed,human,sensor,1
distribution,2008,2010,1
distribution,2008,b64,1
distribution,2010,b64,1
distributions,summer,fall,1
disulfide,methyl,chloride,1
dmsp,ols,0.5km,1
dmsp,ols,1,1
dmsp,ols,1km,1
dmsp,satellite,images,1
dock,1,ha,1
dock,1,km,1
document,digitization,alaska,1
documents,d3,polar,1
domain,polar,dataset,1
domain,trec,dd,1
dominant,benthic,infaunal,1
dominant,respiratory,process,1
dominant,taxa,samples,1
doppler,current,profiler_aon_2015,1
dos,format,krishfield,1
dot,lake,u58,1
downcore,carbon,characteristics,1
downscaled,catch,data,1
downscaled,climate,data,1
downwelling,surface,longwave,1
draft,profiles,tucker,1
drainage,basin,1979,1
drainage,events,june,1
drained,permafrost,lake,1
drift,depth,walker,1
drift,gif,andreas,1
drift,gif,arm,1
drift,ice,conditions,1
drift,station,albedos,1
drifters,norwegian,sea,1
drilling,2010,2012,1
drilling,neem,2008,1
drilling,neem,2009,1
driven,documents,d3,1
drogued,drifter,data,1
dry,heath,tundra,1
dry,mystery,creek,1
dry,site,arctostaphylos,1
dry,site,dryas,1
dry,site,vaccinium,1
dryas,cold,epoch,1
dryas,octopetala,quantitative,1
drypehr,fall,ecosystem,1
drypehr,seasonal,water,1
drypehr,winter,ecosystem,1
dune,lake,alaska,1
dust,sea,salt,1
dynamic,domain,polar,1
dynamic,domain,trec,1
dynamical,downscaling,data,1
dynamics,based,tide,1
dynamics,beaufort,sea,1
dynamics,currents,waves,1
dynamics,model,b75,1
dynamics,simulation,svalbard,1
dyson,northern,bering,1
e1,lake,toolik,1
e2,lake,toolik,1
e4,lake,toolik,1
e5,alaska,2014,1
e5,lake,fog,1
e5,lake,toolik,1
e6,lake,toolik,1
eagle,bluff,tree,1
eagle,u51,alaska,1
earth,science,extractive,1
ease,grid,curry,1
ease,grid,model,1
east,fork,river,1
east,greenland,2011,1
east,greenland,shelf,1
east,siberian,air,1
east,siberian,chukchi,1
east,teshekpuk,u38,1
east,versus,west,1
eastern,alaska,beaufort,1
eastern,beaufort,sea,1
eastern,beringia,prelude,1
eastern,boreal,mature,1
eastern,eurasian,basin,1
eastern,hemisphere,1951,1
eastern,siberian,shelf,1
eastern,transect,jia,1
ebullition,flux,data,1
echo,sounding,res,1
echogram,data,greenland,1
eclipse,ice,core,1
eclipse,icefield,saint,1
eclipse,icefield,st,1
ecology,data,blanchard,1
ecology,data,hopcroft,1
ecology,study,utqiaġvik,1
economic,organization,ca,1
ecosystem,carbon,cycling,1
ecosystem,carbon,fluxes,1
ecosystem,co2,fluxes,1
ecosystem,excel,data,1
ecosystem,exchange,ecosystem,1
ecosystem,exchange,nee,1
ecosystem,model,arctic,1
ecosystem,model,mbl,1
ecosystem,model,pan,1
ecosystem,model,zhuang,1
ecosystem,monitoring,data,1
ecosystem,nutrient,cycling,1
ecosystem,replicate,1,1
ecosystem,replicate,2,1
ecosystem,replicate,3,1
ecosystem,replicate,4,1
ecosystem,replicate,5,1
ecosystem,research,project,1
ecosystems,1950,2100,1
ecosystems,alaska,2016,1
ecosystems,banks,island,1
ecosystems,erethizon,fox,1
ecosystems,perch,upper,1
ecosystems,snow,data,1
eddy,covariance,data,1
eddy,covariance,tower,1
eddy,flux,data,1
eddy,flux,platform,1
edoma,kolyma,r13,1
educational,module,arctic,1
educator,professional,development,1
efflux,basetraps,ascii,1
efflux,basetraps,excel,1
efflux,irga,welker,1
egg,data,b60,1
eis,conductivity,temperature,1
eis,fish,catch,1
eis,zooplankton,abundance,1
ek60,acoustic,backscatter,1
ek80,sonar,testing,1
eklutna,west,fork,1
ekman,pumping,arctic,1
electromagnetic,induction,retrievals,1
electronic,hydrographic,data,1
electronics,sbe37,instruments,1
element,data,1850,1
element,limitation,thermal,1
elemental,aerosol,composition,1
elevated,bacterial,abundance,1
elevated,soil,temperature,1
elevation,model,derived,1
elevation,profile,derived,1
elias,mountains,1398,1
elias,mountains,canada,1
elim,nome,census,1
ellesmere,island,canada,1
ellesmere,island,land,1
elson,lagoon,utqiagvik,1
emaiksoun,lake,2012,1
emaiksoun,lake,2013,1
emaiksoun,lake,2014,1
emaiksoun,lake,2015,1
emaiksoun,lake,barrow,1
emerald,lake,kluane,1
emergence,dates,2002,1
emerging,ice,type,1
emissions,2000,2050,1
emissions,alaska,canada,1
emmonak,field,report,1
emmonak,u43,alaska,1
employment,status,earnings,1
energy,balance,moderately,1
energy,balance,severely,1
energy,balance,unburned,1
energy,balance,viper,1
energy,clouds,atmospheric,1
engabreen,2010,2011,1
engage,indigenous,youth,1
engagement,educator,professional,1
engagement,institutional,engagement,1
engelskbukta,svalbard,2012,1
enhance,understanding,environmental,1
enhancement,data,toolik,1
ensemble,simulations,scalar,1
ensemble,simulations,spatial,1
entering,baffin,bay,1
environmental,change,inferred,1
environmental,observatories,network,1
environmental,observatory,alaska,1
environmental,observatory,atmospheric,1
environmental,observatory,aws,1
environmental,observatory,bottle,1
environmental,observatory,clean,1
environmental,observatory,ctd,1
environmental,observatory,database,1
environmental,observatory,firn,1
environmental,observatory,flux,1
environmental,observatory,fog,1
environmental,observatory,isus,1
environmental,observatory,soundings,1
environmental,observatory,surface,1
environments,canada,2011,1
enzyme,activity,fungal,1
eol,rsf,dorade,1
eol,rsf,raw,1
eol,service,data,1
epifauna,sampling,data,1
equatorial,ionospheric,upward,1
equid,bones,collected,1
equitable,desirable,outcomes,1
equivalence,ascii,sturm,1
equivalence,excel,sturm,1
equivalent,depth,coefficient,1
era,40,reanalysis,1
erethizon,fox,red,1
eriophorum,vaginatum,flowers,1
eriophorum,vaginatum,leaves,1
eriophorum,vaginatum,pedicel,1
erosional,remnant,arctic,1
ers,satellite,sar,1
establishment,data,lloyd,1
establishment,metadata,lloyd,1
estimated,heat,budget,1
estuaries,1993,1996,1
etl,radar,based,1
etl,radar,lidar,1
etl,reprocessed,microwave,1
etop05,elevation,data,1
eubosmina,1998,2006,1
euphausiids,patch,dynamics,1
eurasian,basin,arctic,1
eurasian,plant,nutrient,1
eurasian,river,historical,1
eureka,canada,2005,1
eureka,canada,2006,1
eureka,canada,2007,1
eureka,canada,2008,1
eureka,canada,2009,1
eureka,canada,2010,1
evaluation,data,products,1
evaluation,hindcast,model,1
evenness,summary,results,1
events,june,2011,1
evolving,central,arctic,1
excavation,data,2011,1
excavation,geophysical,prospection,1
excel,data,epstein,1
excel,data,jonsdottir,1
excel,data,molau,1
excel,data,oberbauer,1
excel,data,robinson,1
excel,data,suding,1
exchange,2004,2006,1
exchange,2007,2008,1
exchange,ecosystem,respiration,1
exchange,membrane,measure,1
exchange,nitrogen,concentration,1
existing,arctic,observing,1
expand,ice,core,1
expansion,alter,responses,1
expansion,soil,analysis,1
expected,disturbance,level,1
expedition,2010,chinare10,1
expedition,2012,chinare12,1
expedition,acex,core,1
expedition,chinare,conductivity,1
expedition,nw,greenland,1
expedition,oden,july,1
expeditions,ascii,kadko,1
expeditions,excel,kadko,1
expendable,current,profilers,1
expendable,current,profiles,1
experiencing,unprecedented,climate,1
experiment,1994,2000,1
experiment,1994,2002,1
experiment,1995,2000,1
experiment,2002,active,1
experiment,2002,leaf,1
experiment,2002,normalized,1
experiment,2002,plant,1
experiment,2015,pluck,1
experiment,active,layer,1
experiment,agashashok,river,1
experiment,aon,arctic,1
experiment,data,1995,1
experiment,dynamic,nature,1
experiment,ecosystem,co2,1
experiment,mass,exchange,1
experiment,moist,site,1
experiment,normalized,difference,1
experiment,plant,phenology,1
experiment,snow,free,1
experiment,snowfield,cassiope,1
experiment,snowfield,salix,1
experiment,snowfield,vaccinium,1
experiment,soil,inorganic,1
experiment,thaw,depth,1
experimental,resource,gradients,1
experimentally,altered,wolf,1
experimentally,warmed,plots,1
exploration,nsf,award,1
exploratory,drilling,sites,1
exploring,shifiting,roles,1
exposure,dating,2013,1
exposure,dating,cumberland,1
extended,sites,winter,1
external,carbon,dioxide,1
extracellular,polysaccharide,content,1
extractable,soil,nitrogen,1
extreme,summer,melt,1
ez,aircraft,data,1
f9,ascii,harvey,1
f9,excel,harvey,1
factors,ascii,walker,1
factors,controlling,seasonal,1
factors,excel,walker,1
fairbanks,alaska,2015,1
fairweather,barrow,canyon,1
fall,2012,2015,1
fall,ecosystem,respiration,1
fallout,cesium,137,1
farmers,loop,u41,1
farmstead,datasets,2015,1
fatty,acid,concentrations,1
fatty,acids,ascii,1
fatty,acids,excel,1
fauna,2000,2012,1
faunal,material,summary,1
fe,grain,fingerprint,1
fe,grain,geochemistry,1
fe,oxide,detrital,1
fe,oxide,grain,1
february,1,2011,1
february,1,2012,1
february,10,2011,1
february,10,2012,1
february,11,2012,1
february,12,2012,1
february,13,2012,1
february,14,2011,1
february,14,2012,1
february,15,2011,1
february,15,2012,1
february,16,2011,1
february,16,2012,1
february,17,2011,1
february,17,2012,1
february,18,2011,1
february,18,2012,1
february,19,2011,1
february,19,2012,1
february,1975,continuing,1
february,2,2011,1
february,2,2012,1
february,20,2011,1
february,20,2012,1
february,21,2011,1
february,21,2012,1
february,22,2011,1
february,22,2012,1
february,23,2011,1
february,23,2012,1
february,24,2011,1
february,24,2012,1
february,25,2011,1
february,25,2012,1
february,26,2011,1
february,26,2012,1
february,27,2011,1
february,27,2012,1
february,28,2011,1
february,28,2012,1
february,29,2012,1
february,3,2011,1
february,4,2011,1
february,5,2011,1
february,6,2011,1
february,7,2011,1
february,7,2012,1
february,8,2011,1
february,8,2012,1
february,9,2011,1
february,9,2012,1
fed,lake,linne,1
fed,linnévatnet,svalbard,1
federal,logbooks,1900,1
feedback,boundary,layer,1
fen,co2,exchange,1
fen,core,data,1
fen,gradient,wetland,1
fen,station,ic,1
fen,u40a,alaska,1
fertilization,branch,extension,1
fertilization,experiment,2015,1
fertilized,arctic,soils,1
field,campaigns,snownet,1
field,data,report,1
field,gp15,r50b,1
field,gp5,r50a,1
field,measurements,1995,1
field,parameter,overview,1
field,report,addendum,1
field,site,climate,1
field,site,trace,1
field,site,weather,1
field,station,ak,1
field,station,anchorage,1
field,study,sites,1
field,surveys,2017,1
field,surveys,light,1
files,arctic,ocean,1
files,kotzebue,study,1
filled,meteorological,data,1
filled,pore,space,1
final,ascii,moritz,1
final,ascii,paulson,1
final,project,report,1
final,report,2017,1
fine,root,biomass,1
fine,root,production,1
fine,root,production_2011,1
fine,woody,debris,1
finse,site,community,1
finse,site,species,1
fiord,dry,tundra,1
fiord,mesic,tundra,1
fiord,plant,nutrient,1
fiord,wet,tundra,1
fire,aquatic,data,1
fire,database,converted,1
fire,decomposition,rates,1
fire,occurrence,alaska,1
fire,severity,effects,1
fire,thaw,depth,1
fire,tree,density,1
fire,vegetation,biomass,1
fire,vegetation,percent,1
firn,air,content,1
firn,air,studies,1
firn,aquifer,detected,1
firn,aquifer,impacts,1
firn,aquifer,map,1
firn,aquifer,region,1
firn,aquifer,weather,1
firn,compaction,verification,1
firn,core,2009s2,1
firn,core,density,1
firn,core,derived,1
firn,core,impurity,1
firn,core,physical,1
firn,cores,western,1
firn,density,records,1
firn,density,temperature,1
firn,temperatures,2013,1
firncover,dataset,2013,1
firth,river,alaska,1
firth,river,tree,1
fish,birds,mammals,1
fish,creek,u22,1
fish,tag,data,1
fish,tagging,data,1
fisheries,1970,2009,1
fisheries,policy,pribilof,1
fisheries,privatization,sociocultural,1
fishery,catch,data,1
fixation,rate,measurements,1
fjord,2005,2008,1
fjord,conductivity,temperature,1
fjord,east,greenland,1
fjord,floor,sedimentology,1
fjord,greenland,surveyed,1
fjord,oceanography,kongsfjorden,1
fjord,passive,acoustic,1
fjord,sediment,cores,1
fjord,sensitivity,study,1
fjord,southeast,greenland,1
fjord,southeastern,greenland,1
flade,isblink,ice,1
flash,final,report,1
flaw,lead,cfl,1
floatplane,pilots,destination,1
floe,size,ascii,1
floe,size,gif,1
floe,velocities,characterizing,1
flood,data,2018,1
floodplain,ecosystems,alaska,1
florida,ice,camp,1
florida,keys,2009,1
flow,data,2010,1
flow,data,tubutulik,1
flow,igarka,yenisei,1
flow,svalbard,norway,1
flower,fruit,ratio,1
fluid,dynamics,simulation,1
fluorescence,barrow,soils,1
fluorescence,xrf,multi,1
fluorescent,dissolved,organic,1
fluvial,processes,svalbard,1
flux,14c,data,1
flux,2008,2011,1
flux,acetate,experiment,1
flux,alaska,2015,1
flux,buoy,1,1
flux,buoy,10,1
flux,buoy,11,1
flux,buoy,12,1
flux,buoy,13,1
flux,buoy,14,1
flux,buoy,16,1
flux,buoy,18,1
flux,buoy,19,1
flux,buoy,2,1
flux,buoy,3,1
flux,buoy,4,1
flux,buoy,5,1
flux,buoy,aofb,1
flux,data,ascii,1
flux,data,excel,1
flux,measured,transpiration,1
flux,measurements,happy,1
flux,monitoring,sites,1
flux,multi,level,1
flux,sites,alaska,1
flux,soil,moisture,1
flux,summer,2009,1
flux,survey,noaa,1
flux,variability,linnédalen,1
fluxes,arctic,ocean,1
fluxes,toolik,lake,1
fog,monitor,02,1
fog,monitor,10,1
fog1,lake,toolik,1
fog2,lake,toolik,1
fog3,lake,toolik,1
fog4,lake,toolik,1
fog5,lake,toolik,1
foliar,nutrient,concentrations,1
food,web,dynamics,1
foods,yukon,river,1
footage,demonstrating,topographical,1
foothills,alaska,2012,1
foraging,2008,patch,1
foraging,response,2008,1
foraging,utilization,distribution,1
foraminiferal,stratigraphy,northwind,1
force,base,northwest,1
forcing,data,matlab,1
foreign,reported,pacific,1
forest,data,canopy,1
forest,data,coarse,1
forest,data,fine,1
forest,data,soil,1
forest,data,thaw,1
forest,ecosystems,1950,1
forest,energy,balance,1
forest,glucose,addition,1
forest,tundra,ecosystem,1
forest,tundra,ecotone,1
forests,1951,2017,1
forests,2018,2019,1
forests,russia,2018,1
fork,river,discharge,1
format,1950,2009,1
fort,yukon,u48,1
fossil,plant,images,1
fossil,pollen,spores,1
fossil,tree,rings,1
fox,canyon,river,1
fractionated,phytoplankton,growth,1
fram,strait,1999,1
franklin,bluff,u8,1
free,date,data,1
free,date,walker,1
freezing,leads,pinto,1
freezing,northern,alaska,1
freezing,rate,steele,1
frequency,hf,radar,1
fresh,snow,measurements,1
freshwater,experiment,2003,1
frost,index,permafrost,1
frozen,core,barrow,1
frozen,core,creamer's,1
frozen,core,horseshoe,1
frozen,core,itkillik,1
frozen,core,jago,1
frozen,core,prudhoe,1
frozen,ground,conditions,1
frozen,lakes,alaska,1
frozen,saline,surfaces,1
frozen,soligenous,fen,1
fruit,ratio,data,1
fukushima,dai,ichi,1
fukushima,radiocesium,fallout,1
function,canadian,arctic,1
functional,foraging,response,1
fungal,bacterial,community,1
fungal,relative,abundances,1
fur,seal,foraging,1
future,fire,projections,1
future,lake,drainage,1
future,wind,events,1
futures,sustainable,futures,1
gage,site,flow,1
galbraith,lake,u14,1
galena,u50,alaska,1
gambell,nome,census,1
game,lena,delta,1
gap,filled,meteorological,1
garden,inupiaq,subsistence,1
garden,leaf,length,1
garden,toolik,lake,1
gardens,toolik,lake,1
gas,analyzer,data,1
gas,chromatography,mass,1
gas,concentrations,summit,1
gas,concentrations,toolik,1
gas,exchange,2007,1
gas,exchange,2014,1
gas,exchange,nitrogen,1
gas,exchange,salix,1
gas,field,gp15,1
gas,field,gp5,1
gas,flux,measurements,1
gas,phase,nitric,1
gateways,understanding,exchanges,1
gathering,societies,2015,1
gc,net,stations,1
gcms,soil,measurements,1
gcw,analyzed,glossary,1
generalized,boosted,models,1
genomic,data,set,1
genomic,microsatellite,loci,1
genotype,hormone,associations,1
geochemistry,data,2003,1
geochemistry,data,2008,1
geochemistry,data,2009,1
geochemistry,data,2010,1
geochemistry,data,2011,1
geochemistry,data,2012,1
geochemistry,data,2013,1
geochemistry,data,2014,1
geochemistry,data,2015,1
geochemistry,data,2016,1
geochemistry,data,2017,1
geochemistry,data,2019,1
geochemistry,particle,size,1
geomorphology,hydrology,soil,1
geophysical,union,2018,1
geophysics,coring,excavation,1
georgia,ice,cores,1
geospatial,data,sets,1
geospatial,layers,north,1
geosummit,greenland,2008,1
gif,uaf,storvold,1
gis,data,collection,1
gisp2,dust,profile,1
gisp2,ice,core,1
gisp2,stable,isotopes,1
glacial,ablation,dynamics,1
glacial,calving,processes,1
glacial,fed,lake,1
glacial,fed,linnévatnet,1
glacial,interglacial,transition,1
glacial,lake,sedimentation,1
glacial,marine,sediments,1
glacial,system,2012,1
glacialis,egg,production,1
glacialis,marshalle,egg,1
glacier,ablation,measurements,1
glacier,ak,upper,1
glacier,alaska,2012,1
glacier,alaska,2015,1
glacier,alaska,2016,1
glacier,arctic,alaska,1
glacier,bedrock,gps,1
glacier,borehole,data,1
glacier,calving,events,1
glacier,complex,kronebreen,1
glacier,cryobot,data,1
glacier,greenland,2015,1
glacier,greenland,late,1
glacier,ice,core,1
glacier,icy,bay,1
glacier,jarvis,creek,1
glacier,linnébreen,svalbard,1
glacier,meteorological,data,1
glacier,northwest,greenland,1
glacier,ocean,coupling,1
glacier,ocean,interactions,1
glacier,passive,seismic,1
glacier,regime,engelskbukta,1
glacier,retreat,aerial,1
glacier,southwestern,greenland,1
glacier,stake,mass,1
glacier,suicide,basin,1
glacier,surge,observation,1
glacier,svalbard,norway,1
glacier,terminus,positions,1
glacier,terrestrial,radar,1
glacier,unmanned,aerial,1
glacier,west,greenland,1
glaciers,2011,2018,1
glaciers,kongsfjorden,svalbard,1
glaciers,svalbard,norway,1
glaciers,west,spitsbergen,1
glacimarine,sedimentation,processes,1
glacimarine,setting,2012,1
glaciomarine,sediment,flux,1
glas,raobs,ascii,1
glas,skewt,plots,1
glass,sounding,data,1
glauca,ring,widths,1
glauca,shrub,ring,1
gletscher,greenland,paleoceanography,1
global,atmospheric,reanalysis,1
global,atmospheric,transport,1
global,circulation,model,1
global,cryosphere,watch,1
global,frozen,ground,1
global,historical,climatology,1
global,information,storage,1
global,polychlorinated,biphenyl,1
global,polycyclic,aromatic,1
global,radiation,agr,1
global,seasonal,snow,1
global,snow,water,1
global,surface,observations,1
global,terrestrial,network,1
global,tundra,vegetation,1
glukhoe,kolyma,r19,1
gnet,2007,08,1
gnet,geodetic,characterization,1
gnss,observation,network,1
golden,pond,lake,1
golovin,nome,census,1
goose,grazing,yukon,1
gp15,r50b,west,1
gp5,r50a,west,1
gp8,lake,toolik,1
gps,data,2016,1
gps,derived,data,1
gps,derived,ice,1
gps,ice,drifters,1
gps,surveys,black,1
gradient,alaska,2013,1
gradient,healy,alaska,1
gradient,northeast,science,1
gradient,northeastern,siberia,1
gradient,reconstruction,east,1
gradient,wetland,soil,1
grain,fingerprint,matching,1
grain,size,magnetic,1
grant,fishing,livelihoods,1
grant,microblades,bifaces,1
grant,prehistoric,upland,1
grasshopper,hill,sites,1
gravimeter,data,sambrotto,1
gravity,core,geochemistry,1
grayling,neutral,genomic,1
grazed,conditions,yukon,1
grazing,data,ascii,1
grazing,data,excel,1
grazing,yukon,kuskokwim,1
grebmeier,cooper,preliminary,1
green,cabin,lake,1
greenhouse,gas,flux,1
greenland,10be,cosmogenic,1
greenland,1446,1763,1
greenland,1955,2017,1
greenland,1958,2013,1
greenland,1977,2010,1
greenland,1985,2015,1
greenland,1988,snow,1
greenland,2007,2010,1
greenland,2008,2010,1
greenland,2008,2016,1
greenland,2008,2017,1
greenland,2010,2015,1
greenland,2011,2012,1
greenland,2011,2016,1
greenland,2011,2017,1
greenland,2013,2014,1
greenland,2013,2018,1
greenland,2013,ice,1
greenland,2014,2017,1
greenland,2015,16,1
greenland,20d,ice,1
greenland,268,2013,1
greenland,accumulation,rates,1
greenland,august,11,1
greenland,august,22,1
greenland,barrow,alaska,1
greenland,co2,flux,1
greenland,february,2015,1
greenland,firn,compaction,1
greenland,fjord,passive,1
greenland,fjord,sensitivity,1
greenland,fjords,shelf,1
greenland,gnss,observation,1
greenland,ice,shelf,1
greenland,ice,stream,1
greenland,ice,streams,1
greenland,ice,velocity,1
greenland,icebergs,drifting,1
greenland,icebergs,worldview,1
greenland,july,30,1
greenland,lake,mixing,1
greenland,lakes,2016,1
greenland,late,pleistocene,1
greenland,marine,terminating,1
greenland,meltwater,geomicrobiology,1
greenland,micromet,station,1
greenland,root,phenology,1
greenland,sea,2012,1
greenland,sea,2015,1
greenland,snow,accumulation,1
greenland,snow,albedo,1
greenland,snow,chemical,1
greenland,summit,1987,1
greenland,summit,1989,1
greenland,summit,ice,1
greenland,summit,investigation,1
greenland,surface,mass,1
greenland,water,vapor,1
greenland,wide,ice,1
greenland,winter,2015,1
greenland's,ablation,zone,1
greenland’s,marine,terminating,1
greentracs,multi,channel,1
grid,2000,2012,1
grid,2000,2013,1
grid,data,curry,1
grid,imnaviat,creek,1
grid,land,cover,1
grid,model,data,1
grid,species,info,1
grid,transect,northern,1
grid,u26,alaska,1
grid,u27,alaska,1
grid,u4,alaska,1
grid,u5,alaska,1
grid,utqiagvik,alaska,1
grid,vegetation,map,1
grid,winter,snow,1
gridded,conduit,floor,1
gridded,era,40,1
gridded,sea,ice,1
gridded,surface,velocity,1
grids,plant,community,1
gro,ontario,groundhog,1
gross,ecosystem,photosynthesis,1
ground,based,sea,1
ground,dalton,highway,1
ground,depth,aggregated,1
ground,ice,collected,1
ground,ice,isotopes,1
ground,isachsen,expedition,1
ground,mould,bay,1
ground,soil,carbon,1
ground,temperature,records,1
ground,temperatures,2015,1
ground,temperatures,2019,1
groundhog,river,boreal,1
growing,season,energy,1
growing,season,methane,1
growing,season,ndvi,1
growth,2005,2008,1
growth,ring,widths,1
gth101,lake,toolik,1
gth110,lake,toolik,1
gth153,lake,toolik,1
gth155,lake,toolik,1
gth156,lake,toolik,1
gth157,lake,toolik,1
gth158,lake,toolik,1
gth39,lake,toolik,1
gth58,lake,toolik,1
gth59,lake,toolik,1
gth60,lake,toolik,1
