word1,word2,word3,n
controlling,thaw,lake,1
controls,carbon,storage,1
controls,e.g,temperature,1
controls,negative,aqy,1
controls,sediment,trap,1
controls,understanding,inland,1
controversial,radiocarbon,dates,1
convair,580,aircraft,1
convection,doi,10.1029,1
convection,waves,ventilation,1
convective,precipitation,mmwe,1
convene,annual,ceon,1
conventional,14c,age,1
conventional,lidars,data,1
conventional,mooring,systems,1
conventional,radiocarbon,ages,1
conventions,be_,biocomplexity,1
convergence,heard,stories,1
convergence,means,goals,1
conversation,scheduling,national,1
convert,bootstrap,sea,1
convert,linear,dimensions,1
convert,nitrogen,oxides,1
convert,remote,sensing,1
convert,water,pressure,1
convert_geotiff,0.1.1,tgz,1
convert_geotiff,convert_geotiff,0.1.1,1
convert_geotiff,gimpdem_90m_msk.tif,3,1
convert_geotiff,output,directory,1
cook's,original,excavation,1
cool,wet,climates,1
cooler,average,july,1
cooler,wetter,cw,1
cooling,1661,1827,1
cooling,analytical,data,1
cooling,nature,geoscience,1
cooperative,3,newly,1
cooperative,agreement,program,1
cooperative,international,effort,1
coordinate,continuous,measurements,1
coordinate,dimension,60,1
coordinate,km,lon,1
coordinate,km,y21_155,1
coordinate,meters,vertical,1
coordinate,time,utc,1
coordinate,wgs,84,1
coordinated,international,effort,1
coordinated,multi,investigator,1
coordinated,observation,analysis,1
coordinated,observation,strategies,1
coordinated,ocean,ice,1
coordinated,surface,satellite,1
coordinateddistributed,biological,observatory,1
coordinates,cor,files,1
coordinates,region,measurements,1
coordinates,shrub,basal,1
coordination,center,aicc,1
coordinators,technical,significant,1
cop,shell,exploration,1
copepod,genera,calanus,1
copepodite,stages,iv,1
copepods,biological,bulletin,1
copper,cu,zinc,1
coproduce,exposure,maps,1
coproduced,community,exposure,1
coprophilous,spore,data,1
coprostanol,concentrations,human,1
copyright,shari,fox,1
cor,6200,portable,1
cor,6400,leaf,1
cor,6400,net,1
cor,biosciences,lincoln,1
cor,cosine,photosynthetically,1
cor,lai,2000,1
cor,quantum,sensor,1
coral,gables,fl,1
corbett,hall,orono,1
cordova,ak,usa,1
cordova,alaska,reveal,1
core,0.0133,m2,1
core,3,process,1
core,300,400,1
core,5,continuing,1
core,96,12,1
core,aerosol,measurements,1
core,age,model,1
core,analyses,included,1
core,analysis,resolution,1
core,based,accumulation,1
core,based,snow,1
core,calibrated,14c,1
core,canada,basin,1
core,chemical,records,1
core,chronologies,mcconnell,1
core,climate,indicators,1
core,coast,range,1
core,configuration,file,1
core,data,cooperative,1
core,data,published,1
core,depth,age,1
core,depth,core,1
core,depth,laser,1
core,descriptions,geotek,1
core,drill,site,1
core,edges,missing,1
core,elevation,pb,1
core,flux,study,1
core,gas,concentrations,1
core,gc,06pc,1
core,gc,40,1
core,glaciochemical,data,1
core,hly03,05,1
core,hly0503,8jpc,1
core,hu,profiles,1
core,husum,2007,1
core,ii,data,1
core,including,stable,1
core,indigenous,values,1
core,length,major,1
core,logging,magnetic,1
core,logging,system,1
core,logs,downcore,1
core,md99,2263,1
core,md99,2322,1
core,measurements,sizonet,1
core,melter,system,1
core,net,snow,1
core,oden,pc,1
core,pc,04,1
core,photography,core,1
core,po175gkc,9,1
core,project,obtained,1
core,proxies,atmospheric,1
core,proxy,interpretations,1
core,proxy,record,1
core,record,recovered,1
core,record,suggests,1
core,records,geophys,1
core,records,recent,1
core,records,spanning,1
core,relative,element,1
core,research,laboratory,1
core,sciences,ipics,1
core,sections,neutron,1
core,sediment,mineralogy,1
core,sediments,itrax,1
core,site,based,1
core,site,information,1
core,sites,pr,1
core,sl6,4,1
core,specific,artifacts,1
core,station,scientific,1
core,stratigraphy,gisp2,1
core,sulfate,signals,1
core,tc,03,1
core,top,samples,1
core,top,sediments,1
core,tops,spanning,1
core,transport,system,1
core2,atmospheric,forcing,1
corehole,multiple,logs,1
corer,entire,cores,1
corer,ice,thickness,1
corer,top,1m,1
cores,0,10cm,1
cores,01uw,02uw,1
cores,03,trigger,1
cores,04gc,40tc,1
cores,1991,dissertations,1
cores,4.5,cm,1
cores,analyzed,aboard,1
cores,analyzed,sl6,1
cores,approximately,2.3,1
cores,broader,impacts,1
cores,collected,weekly,1
cores,ct,scans,1
cores,depth,temperature,1
cores,display,complex,1
cores,estimated,uncertainties,1
cores,extends,temporally,1
cores,gc09,1,1
cores,implicate,solifluction,1
cores,included,pollen,1
cores,intellectual,merit,1
cores,maintain,similar,1
cores,marine,records,1
cores,measuring,accumulation,1
cores,neem,dye3,1
cores,od1507,04,1
cores,preliminary,comparison,1
cores,previously,collected,1
cores,ps2623,ps2627,1
cores,ps2631,ps2640,1
cores,radiocarbon,ages,1
cores,recovered,adjacent,1
cores,reflected,global,1
cores,requires,understanding,1
cores,sl1,sl6,1
cores,snow,pits,1
cores,subsectioned,cores,1
cores,tracked,low,1
cores,typically,preserve,1
cores,underlying,shrub,1
coresindicate,average,sedimentation,1
corg,norg,elemental,1
coring,data,sheets,1
coring,expedition,acex,1
coring,imperfections,utilizing,1
coring,location,ecoregion,1
coring,locations,core,1
coring,locations,potential,1
coring,site,sagavanirktok,1
coring,sites,surrounding,1
coring,specifically,targeting,1
cornell,electrochemistry,plots,1
corp,carpinteria,ca,1
corporation,additional,samples,1
corporation,boundary,infrastructure,1
corporation,saami,council,1
correct,borehole,temperature,1
correct,systemic,bias,1
corrected,accelerator,mass,1
corrected,accumulation,records,1
corrected,era,interim,1
corrected,method,hunt,1
corrected,processed,data,1
corrected,raw,positions,1
corrected,stage,height,1
correcting,satellite,gravity,1
correctly,detecting,lake,1
correlating,environmental,variation,1
correlating,glacial,ablation,1
correlation,meteorological,towers,1
correlation,stream,discharge,1
correlation,techniques,significant,1
correspondent,angela,gonzalez,1
corridor,10,40,1
corridor,satellite,data,1
corrupt,memory,card,1
corvallis,oregon,usa,1
corwith,andwheeler,2002,1
cosine,photosynthetically,active,1
cosmochimica,acta,125,1
cosmochimica,acta,134,1
cosmochimica,acta,239,1
cosmogenic,10be,surface,1
cosmogenic,14c,concentrations,1
cosmogenic,14c,methane,1
cosmogenic,carbon,14,1
cosmogenic,exposure,dating,1
cosmogenic,history,reflects,1
cosmogenic,isotope,beryllium,1
cosmogenic,isotopes,gisp2,1
cosmogenic,nuclide,burial,1
cosmogenic,nuclide,exposure,1
cosmogenic,nuclide,laboratory,1
cosmogenic,surface,exposure,1
cost,guard,cutter,1
cost,sonic,sounders,1
costa,mesa,california,1
costech,analytical,valencia,1
costech,elemental,4010,1
costs,continued,leadership,1
cota,pomeroy,arctic,1
coulter,ls,320,1
coulter,ls230,particle,1
council,alaska,vicinity,1
council,livengood,yukon,1
council,maniilaq,north,1
council,quartz,creek,1
counted,2011,s1,1
counterparts,11,strains,1
country,latitude,longitude,1
country,research,community,1
country,research,institute,1
country,research,team,1
counts,annual,predicted,1
counts,charcoal,counts,1
counts,detailed,grain,1
counts,includes,data,1
counts,paleomagnetic,methods,1
couple,detailed,analysis,1
coupled,atmosphere,ice,1
coupled,biological,life,1
coupled,combustion,reduction,1
coupled,ecosystem,functions,1
coupled,enso,system,1
coupled,food,web,1
coupled,hydrology,permafrost,1
coupled,ocean,ice,1
coupled,plasma,sector,1
coupled,river,lake,1
coupled,tropospheric,stratospheric,1
couples,glacier,mass,1
couplet,varve,sedimentation,1
couplets,represents,daily,1
courser,spaced,stations,1
courses,3,creation,1
courses,csci,572,1
cover,2,contributing,1
cover,"400,000",km2,1
cover,5,sea,1
cover,accumulation,rates,1
cover,accuracy,assessment,1
cover,aid,field,1
cover,airborne,measurements,1
cover,biological,productivity,1
cover,broad,temporal,1
cover,cod,cloud,1
cover,cold,spring,1
cover,depth,snow,1
cover,expansion,permafrost,1
cover,frequencies,derived,1
cover,increases,possibly,1
cover,journal,article,1
cover,map,sample,1
cover,maps,correspond,1
cover,measurements,techniques,1
cover,middle,cd,1
cover,preliminary,measurements,1
cover,previously,documented,1
cover,relative,difference,1
cover,relative,humidity,1
cover,satellite,derived,1
cover,scientists,involved,1
cover,sea,temperature,1
cover,sponsor,university,1
cover,study,plots,1
cover,swd,short,1
cover,tables,query,1
cover,vegetation,structure,1
coverage,farther,north,1
coverage,fra,surface,1
coverage,service,wcs,1
coverage,varies,spatially,1
covered,5,identify,1
covered,arctic,plants,1
covered,frozen,ground,1
covered,ice,bare,1
covered,ice,cryoconite,1
covered,ice,melting,1
covered,ice,surface,1
covered,larger,portions,1
covered,marine,region,1
covered,multiyear,ice,1
covered,ocean,reaches,1
covered,ocean,response,1
covered,soil,cores,1
covered,tall,shrub,1
covered,tundra,evergreens,1
covering,26,2535,1
covering,66,gauges,1
covering,demography,employment,1
covering,october,2012,1
covering,sheba,domain,1
covers,20,gauges,1
covers,2003,2006,1
covers,arctic,sea,1
covers,mooring,deployments,1
covers,roughly,5,1
cox,penny,rowe,1
cp,2019,164,1
cp,convective,precipitation,1
cpc,inigok,sand,1
cpw,teshekpuk,lake,1
cr,dy,eu,1
cr,mn,ba,1
cr,mn,fe,1
cr10,datalogger,campbell,1
cr10x,files,output,1
cr6,data,loggers,1
crafted,regional,atmospheric,1
craig,2013,ipy,1
crash,4,determining,1
crate's,2003,2006,1
crawl,data,http,1
create,difference,dems,1
create,digital,elevation,1
create,drier,soil,1
create,quality,tiff,1
create,snow,drifts,1
create,standing,water,1
create,sustainable,communities,1
created,14,june,1
created,184,ice,1
created,22,june,1
created,25,august,1
created,air,temperature,1
created,experimental,burns,1
created,unique,wildlife,1
creates,360,degree,1
creates,highly,variable,1
creating,cryoconite,holes,1
creating,flight,safety,1
creating,legacy,data,1
creek,128.9,km2,1
creek,3d,plan,1
creek,8.1,km2,1
creek,changed,slightly,1
creek,coldfoot,eagle,1
creek,delta,river,1
creek,ec,65.17,1
creek,glacier,catchment,1
creek,glacier,data,1
creek,grid,1,1
creek,kanuti,river,1
creek,landscape,1,1
creek,reach,located,1
creek,science,center,1
creek,site,time,1
creek,watershed,1,1
creek,watershed,2.2,1
creek,watershed,fairbanks,1
creek's,hydrological,processes,1
cresis,radar,depth,1
crevasse,depth,meters,1
crevasse,depth,profiles,1
crevasse,depths,i.e,1
crevasse,observation,date,1
crevasse,walls,meters,1
crevasse,width,meters,1
crispa,subsp,sinuata,1
critical,climate,transition,1
critical,consistent,data,1
critical,ecological,role,1
critical,ecosystem,functions,1
critical,feedbacks,documentation,1
critical,feminist,framework,1
critical,growth,factors,1
critical,ice,melting,1
critical,marine,sites,1
critical,pond,formation,1
critical,regions,including,1
critical,science,skills,1
critical,slope,reflections,1
critical,subsistence,strategy,1
critical,temperature,records,1
critical,unknowns,1,1
cronus,earth,online,1
cross,agency,cooperation,1
cross,community,engagement,1
cross,compare,indices,1
cross,cultural,cross,1
cross,cultural,dimensions,1
cross,dating,procedure,1
cross,disciplinary,approach,1
cross,disciplinary,communication,1
cross,disciplinary,data,1
cross,disciplinary,training,1
cross,glacier,profiles,1
cross,national,meaning,1
cross,polar,comparison,1
cross,section,cross,1
cross,sectional,profile,1
cross,sectional,profiles,1
cross,sections,represents,1
cross,sections,slb,1
cross,shelf,exchange,1
cross,site,findings,1
cross,site,meeting,1
cross,strait,lines,1
cross,stream,fluxes,1
crosscutting,moraines,denote,1
crossdating,robust,growth,1
crossed,bathymetric,features,1
crossed,polarized,light,1
crossed,steel,straps,1
crrel,cold,regions,1
crrel,dartmouth.org,imb.crrel,1
crrel,ice,thicknes,1
crrel,lead,0632160,1
crrel,main,line,1
crrel,permafrost,tunnels,1
crrel,report,organized,1
cruise,116,hydrographic,1
cruise,116,hydrological,1
cruise,2001lssl,louis,1
cruise,40,conductivity,1
cruise,45,stations,1
cruise,ancillary,participant,1
cruise,arctic,93,1
cruise,august,september,1
cruise,aws02,recovered,1
cruise,ctd,conductivity,1
cruise,data,gathered,1
cruise,designation,hly0203,1
cruise,designation,hly0402,1
cruise,designation,hly0403,1
cruise,hly,0701,1
cruise,hly0402,additionally,1
cruise,hly0902,microzooplankton,1
cruise,hly1203,sailed,1
cruise,id,rhb1505,1
cruise,id,skq201612s,1
cruise,identification,station,1
cruise,including,134,1
cruise,including,at18,1
cruise,june,2003,1
cruise,mooring,data,1
cruise,niskin,bottles,1
cruise,psea1001,aboard,1
cruise,psea1001,samples,1
cruise,raw,seismic,1
cruise,rb1505,sailed,1
cruise,september,2001,1
cruise,sequence,information,1
cruise,ship,isotope,1
cruise,significant,diatom,1
cruise,spanned,18,1
cruise,spanned,8,1
cruises,139,165,1
cruises,covered,vast,1
cruises,hly,02,1
cruises,hly0701,hly0802,1
cruises,hly0802,hly0902,1
cruises,hly0903,kn195,1
cruises,psea,10,1
cruises,sediment,cores,1
cruises,sediment,pore,1
crump,colleen,kellogg,1
cryobot,project,aimed,1
cryocell,chamber,integrated,1
cryoconite,hole,finished,1
cryoconite,holes,exist,1
cryoconite,studded,ice,1
cryogenic,calcite,anomalous,1
cryoprotectants,amino,acids,1
cryosphere,11,2,1
cryosphere,5,445,1
cryosphere,9,1333,1
cryosphere,clic,program,1
cryosphere,doi,10.5194,1
cryosphere,exchange,processes,1
cryosphere,nsidc,0533.001,1
cryosphere,processes,including,1
cryosphere,watch,gcw,1
cryosphere.net,5,445,1
cryospheric,information,network,1
cryospheric,mass,balances,1
cryptoendolithic,habitats,3,1
crystal,fabric,creating,1
crystals,concent,kg,1
cs,137,radioactive,1
cs,137,sediment,1
cs,age,20cm,1
cs,based,media,1
cs,based,seasonal,1
cs,core,chronology,1
cs,precursor,compounds,1
cs137,sources,concentrations,1
cs616,calculated,volumetric,1
cs616,soil,reflectometer,1
csasn,project,background,1
csasn,project,daily,1
csat3d,sonic,anemometers,1
csia,2,tracing,1
csu,hiemstra,crrel,1
csv,ascii,comma,1
csv,ascii,file,1
csv,document,delimited,1
csv,file,provided,1
csv,format,1,1
csv,format,comma,1
csv,format,converted,1
csv,format,note,1
csv,individual,files,1
csv,text,format,1
ct,0,strain,1
ct,derived,ird,1
ct,reconstructions,obtained,1
ct,scanner,systems,1
ct,scanners,sedct,1
ctc,citation,markus,1
ctd,aerial,survey,1
ctd,bottle,data,1
ctd,cast,close,1
ctd,cast,profiles,1
ctd,casts,1,1
ctd,casts,collected,1
ctd,casts,stations,1
ctd,chemistry,surface,1
ctd,collected,temperatures,1
ctd,ctd,conductivity,1
ctd,data,archived,1
ctd,data,collected,1
ctd,data,nov,1
ctd,data,output,1
ctd,dbo5,data,1
ctd,expendable,ctd,1
ctd,files,45,1
ctd,fluorometer,ashjian,1
ctd,instrument,believed,1
ctd,instrument,capable,1
ctd,measurements,particulate,1
ctd,o2,data,1
ctd,obs,instrumentation,1
ctd,probe,probe,1
ctd,profile,close,1
ctd,profile,profile,1
ctd,profiles,obtained,1
ctd,rosette,2017,1
ctd,rosette,seawater,1
ctd,sbe,25,1
ctd,sensor,conductivity,1
ctd,sensor,package,1
ctd,std,model,1
ctd,strain,profiles,1
ctd,system,mounted,1
ctd,time,series,1
ctd_casts_coordinates.csv,data,file,1
cu,cloud,cover,1
cu,zinc,zn,1
cu,zn,ga,1
cu,zn,sr,1
cubic,centimeter,cc,1
cubic,meter,block,1
cubic,meter,kg,1
cultural,components,spanning,1
cultural,cross,national,1
cultural,diversity,education,1
cultural,factors,shape,1
cultural,heritage,revival,1
cultural,history,project,1
cultural,material,combined,1
cultural,materials,dating,1
cultural,organization,unesco,1
cultural,revitalization,programs,1
cultural,stratigraphic,record,1
cultural,stratigraphy,laboratory,1
cultural,viewpoints,relevance,1
culturally,constituted,notions,1
culturally,responsive,teacher,1
culture,1300,700,1
culture,analyses,complemented,1
culture,collections,obtained,1
culture,independent,approaches,1
culture,resource,managers,1
cumulative,annual,solar,1
cumulative,carbon,dioxide,1
cumulative,geoecological,effects,1
cumulative,production,rates,1
cumulative,vertical,strain,1
cuny,city,college,1
curious,lava,formations,1
curiously,measured,ice,1
current,2,peaks,1
current,2014,garden,1
current,32,station,1
current,allometric,relationships,1
current,archaeological,excavations,1
current,arctic,marine,1
current,arctic,observing,1
current,atmospheric,co2,1
current,bias,error,1
current,bulk,samples,1
current,climate,change,1
current,data,set,1
current,data,stream,1
current,effort,focuses,1
current,environmental,systems,1
current,geosummit,webpage,1
current,hot,spot,1
current,hydrological,data,1
current,ice,interaction,1
current,knowledge,wagner,1
current,limited,understanding,1
current,meter,5,1
current,meter,data,1
current,meter,instruments,1
current,meters,measure,1
current,meters,mounted,1
current,meters,rcm,1
current,model,estimates,1
current,modeling,capabilities,1
current,north,american,1
current,physical,chemical,1
current,polarhub,system,1
current,profiler,current,1
current,profiler,ladcp,1
current,profiler,measurements,1
current,profiler,sbe37,1
current,profiler,xcp,1
current,profilers,xcp,1
current,project,11,1
current,rayleigh,lidar,1
current,reu,chemistry,1
current,salinity,temperature,1
current,sea,ice,1
current,services,offered,1
current,snow,conditions,1
current,spatial,distribution,1
current,summer,warming,1
current,surface,canopy,1
current,trends,distinguishing,1
current,warming,derived,1
current,warming,trend,1
currents,ice,coverage,1
currents,ice,thickness,1
currents,ocean,water,1
currents,river,sampling,1
currents,suspension,settling,1
currents,waves,temperature,1
curricula,4,create,1
curricula,extensive,graduate,1
custom,chamber,data,1
custom,designed,chambers,1
custom,files,primarily,1
custom,flow,cytometer,1
custom,satellite,linked,1
custom.tgz,2,amsr,1
customized,data,access,1
customized,data,products,1
cut,initial,biomass,1
cut,russian,style,1
cutter,1000,cc,1
cutter,9uscgc,healy,1
cutter,healy,0501,1
cutter,healy,09,1
cutter,healy,2008,1
cutter,healy,2012,1
cutter,healy,2013,1
cutter,healy,adcp,1
cutter,healy,canada,1
cutter,healy,hl0701,1
cutter,healy,hl0802,1
cutter,healy,hl0803,1
cutter,healy,hly0802,1
cutter,healy,hly09,1
cutter,healy,united,1
cutter,uscgc,nathaniel,1
cutting,edge,arctic,1
cutting,edge,genetic,1
cutting,edge,scientific,1
cutting,edge,social,1
cv,amp,gt,1
cvi,maps,coproducing,1
cwp,condensed,water,1
cyano,"2,3",ditolyltetrazolium,1
cyanobacteria,alter,pore,1
cyanobacteria,synechococcus,syn,1
cyanobacterial,dominated,habitats,1
cyberinfrastructure,http,nsf,1
cyberinfrastructure.github.io,datavis,hackathon,1
cycle,carbon,exchange,1
cycle,events,phenology,1
cycle,figures,prominently,1
cycle,information,includes,1
cycle,land,upper,1
cycle,studies,coordinated,1
cycles,dictated,discharge,1
cycles,life,history,1
cycles,northern,fur,1
cycles,ocean,ecology,1
cycles,supraglacial,streams,1
cyclically,laminated,fine,1
cycling,change,effects,1
cycling,control,mechanisms,1
cycling,habitat,availability,1
cycling,increasing,fire,1
cycling,pollution,import,1
cycling,recovery,patterns,1
cycling,soil,temperature,1
cycling,surface,energy,1
cyclone,enhanced,biological,1
cyclone,statistics,computed,1
cylindrical,underwater,instrument,1
cytochrome,p450,1a,1
cytometer,analyzed,freshly,1
cytometry,ct,scans,1
cytometry,heterotrophic,microflagellate,1
cytometry,samples,3,1
d.a,balascio,n.l,1
d.a,walker,m.k,1
d.c,wheatstone's,bridges,1
d.h,wooller,m.j,1
d.m,white,r.b,1
d’andrea,w.j,vaillencourt,1
d13corg,toc,bulk,1
d15n,norg,corg,1
d18o,dd,ratios,1
d18owc,salix,spp,1
d19,4391,doi,1
d2,d7,h2,1
d3,source,code,1
d4,core,chronologies,1
d4,ice,core,1
d50,d90,sand,1
d6k072b5,nat,cent,1
d7,h2,h7,1
d90,sand,silt,1
dabul,lidar,aboard,1
dag,files,run,1
dahl,jensen,j.p,1
dai,ichi,nuclear,1
daiichi,nuclear,reactor,1
daily,0000,utc,1
daily,app,composites,1
daily,app,grids,1
daily,average,discahrge,1
daily,averaged,1,1
daily,averaged,soil,1
daily,basis,melting,1
daily,climatic,conditions,1
daily,column,files,1
daily,copepod,production,1
daily,covering,sheba,1
daily,data,chronicling,1
daily,discharge,data,1
daily,discharge,values,1
daily,extra,tropical,1
daily,extratropical,cyclone,1
daily,fields,cover,1
daily,firn,compaction,1
daily,freshet,samples,1
daily,grazing,impact,1
daily,gridded,northern,1
daily,image,files,1
daily,intervals.these,osmosamplers,1
daily,jpeg,skew,1
daily,jun,jul,1
daily,means,meteorological,1
daily,measurement,frequency,1
daily,moderate,resolution,1
daily,naval,ice,1
daily,northern,hemisphere,1
daily,optical,band,1
daily,plots,include,1
daily,precipitation,amounts,1
daily,production,removed,1
daily,radiosonde,program,1
daily,raw,data,1
daily,resolution,cesm,1
daily,resolution,dataset,1
daily,resolution,satellite,1
daily,river,discharge,1
daily,sea,level,1
daily,sediment,accumulation,1
daily,sedimentation,rates,1
daily,soil,respiration,1
daily,soil,water,1
daily,status,information,1
daily,stream,discharge,1
daily,teaching,routines,1
daily,temporal,resolution,1
daily,timescale,prior,1
daily,wind,fields,1
dall's,172,porpoise,1
dallas,93,porpoise,1
dalton,highway,birds,1
dalton,highway,corridor,1
dalton,highway,crossing,1
dalton,highway,insects,1
dalton,highway,mammals,1
dalton,highway,pipeline,1
damage,sensitive,ecosystems,1
dammed,lake,deposits,1
damocles,atmosphere,ice,1
damocles,sea,ice,1
danish,meteorological,institute,1
danish,meteorological,office,1
daphnia,pulex,species,1
daring,lake,canada,1
dark,chambers,30,1
dark,controls,aqys,1
dark,controls,negative,1
dark,measurement,ecosystem,1
dark,respiration,nitrogen,1
dark,respiration,stomatal,1
dark,season,due,1
darkness,potentially,forcing,1
darpa,memex,program,1
dartmouth,college,ice,1
dartmouth,college,integrated,1
dartmouth,college,office,1
dartmouth,college,radiocesium,1
dartmouth,college,thayer,1
dartmouth,polar,environmental,1
dartmouth,polar,igert,1
dartmouth,students,trained,1
dartmouth.org,imb.crrel,index.htm,1
das,cfg,file,1
das,cfg,files,1
dat,data,values,1
data,1,fire,1
data,1,observed,1
data,1967,1970,1
data,1972,1999,1
data,1975,2000,1
data,2,ethnographic,1
data,2015,arctic,1
data,2017,arctic,1
data,30,70,1
data,8,identify,1
data,8,results,1
data,9443.1,data,1
data,access,page,1
data,acoustic,character,1
data,acquisition,computer,1
data,acquisition,systems,1
data,acquisitions,systems,1
data,active,archive,1
data,adcp,bottom,1
data,affording,assessment,1
data,aligning,ice,1
data,analyses,results,1
data,analysis,meeting,1
data,archive,download,1
data,archive,records,1
data,archive,web,1
data,archive,website,1
data,archives,discovery,1
data,archives,include,1
data,assembly,centers,1
data,assimilation,approach,1
data,assimilation,climate,1
data,assimilation,framework,1
data,assimilation,methods,1
data,assimilation,models,1
data,authors,listed,1
data,bank,maintained,1
data,base,nsrdb,1
data,bgosd,arctic,1
data,biological,data,1
data,buoys,forming,1
data,cable,connects,1
data,calculated,based,1
data,center,data,1
data,center,entries,1
data,center,environment,1
data,center,https,1
data,center,national,1
data,center,nisdc,1
data,center,siting,1
data,center,urn:uuid:a5de1514,1
data,center,urn:uuid:a68cfb91,1
data,center,urn:uuid:cf8576c7,1
data,center,wdc,1
data,center's,nodc,1
data,centers,internet,1
data,citation,clow,1
data,citation,druckenmiller,1
data,citation,ernakovich,1
data,citation,okkonen,1
data,citation,pelto,1
data,citation,tedesco,1
data,citations,pfaffhuber,1
data,clearinghouse,http,1
data,collected,ca,1
data,collected,include,1
data,collected,onboard,1
data,collection,1784,1
data,collection,ceased,1
data,collection,consists,1
data,collection,efforts,1
data,collection,etopo5,1
data,collection,features,1
data,collection,includes,1
data,collection,mechanisms,1
data,collection,produces,1
data,collection,program,1
data,collection,relay,1
data,collection,sites,1
data,columns,units,1
data,committee's,cooperative,1
data,community,vulnerability,1
data,compilation,interpolation,1
data,compiled,january,1
data,comprise,observations,1
data,comprises,28,1
data,comprises,descriptions,1
data,comprising,1.7,1
data,confidential,interviews,1
data,constrain,aquifer,1
data,constrained,model,1
data,contact,matt,1
data,conversion,tool,1
data,cooperative,iicdc,1
data,cop,operated,1
data,cover,accumulation,1
data,coverage,relative,1
data,covering,66,1
data,covers,2003,1
data,dag,files,1
data,daily,soil,1
data,dataset_report_number,15,1
data,dataset_report_number,16,1
data,dataset_report_number,17,1
data,date,tag,1
data,deployment,2,1
data,describe,concentrations,1
data,describe,field,1
data,determined,shipboard,1
data,dissemination,system,1
data,downloads,field,1
data,drill,logs,1
data,e.g,kml,1
data,e.g,national,1
data,e.g,reanalysis,1
data,e.g,snow,1
data,ease,model,1
data,ecological,survey,1
data,educational,statistics,1
data,eighteen,cross,1
data,elements,collected,1
data,entry,error,1
data,expanding,tika,1
data,field,based,1
data,file,consisting,1
data,file,defines,1
data,file,describing,1
data,file,format,1
data,file,https,1
data,file,includes,1
data,file,offered,1
data,file,structure,1
data,file,summarizes,1
data,files,archived,1
data,files,created,1
data,files,data,1
data,files,found,1
data,files,linear,1
data,files,organized,1
data,files,provide,1
data,files,provided,1
data,fixed,laser,1
data,forced,roms,1
data,form,format,1
data,format,data,1
data,format,i.e,1
data,format,tab,1
data,formats,collection,1
data,formats,location,1
data,g02172,html,1
data,gathered,estimate,1
data,gathered,subglacially,1
data,gd_,gridded,1
data,gene,trees,1
data,gisp2,cosmogenic,1
data,grain,size,1
data,ground,penetrating,1
data,http,doi.org,1
data,hulltemp,hull,1
data,include,2,1
data,include,active,1
data,include,air,1
data,include,collection,1
data,include,comma,1
data,include,conductivity,1
data,include,coverage,1
data,include,date,1
data,include,depth,1
data,include,dissolved,1
data,include,downcore,1
data,include,gadamus,1
data,include,loss,1
data,include,net,1
data,include,physical,1
data,include,plutonium,1
data,include,pressure,1
data,include,publicly,1
data,include,radionuclide,1
data,include,recordings,1
data,include,sample,1
data,include,sediment,1
data,include,specifics,1
data,include,total,1
data,include,water,1
data,included,weather,1
data,includes,aircraft,1
data,includes,bulk,1
data,includes,dna,1
data,includes,physical,1
data,includes,replicate,1
data,includes,root,1
data,includes,satellite,1
data,includes,upper,1
data,including,carbon,1
data,including,environmental,1
data,including,length,1
data,including,references,1
data,including,stable,1
data,independent,acquisition,1
data,infer,aerosol,1
data,infrastructure,effort,1
data,infrastructure,sdi,1
data,instrumental,weather,1
data,intermap,2010,1
data,irsno1b,versions,1
data,isotope,composition,1
data,jjv,ascii,1
data,klondike,study,1
data,land,cover,1
data,layers,describing,1
data,layers,included,1
data,locations,cover,1
data,logger,data,1
data,logger,h21,1
data,logger,li,1
data,logger,u12,1
data,logger,u22,1
data,logger,u24,1
data,loggers,air,1
data,loggers,capable,1
data,loggers,rbrduo3,1
data,loggers,recorded,1
data,loggers,u30,1
data,logging,behavior,1
data,management,center,1
data,management,dissemination,1
data,management,office,1
data,management,plans,1
data,management,specialists,1
data,management,system,1
data,management,systems,1
data,management,visualization,1
data,measure,microzooplankton,1
data,mining,toolset,1
data,model,agreement,1
data,model,brady,1
data,model,comparison,1
data,model,consists,1
data,model,investigation,1
data,model,specifically,1
data,modeled,catchment,1
data,national,centers,1
data,national,science,1
data,note,data,1
data,note,due,1
data,note,ozone,1
data,nov,dec,1
data,obtained,aboard,1
data,obtained,include,1
data,obtained,simultaneously,1
data,oscar,dyson,1
data,package,consists,1
data,par,raw,1
data,parameters,include,1
data,past,2015,1
data,permanently,archived,1
data,ph.d,doctoral,1
data,plant,composition,1
data,portal,cdp,1
data,portal,download,1
data,preliminary,hydrographic,1
data,previously,published,1
data,principal,investigator,1
data,processing,facilities,1
data,processing,steps,1
data,products,regional,1
data,products,resulting,1
data,projects,fhm,1
data,properties,collected,1
data,provide,estimates,1
data,provide,projected,1
data,providers,accept,1
data,qualtiy,control,1
data,quantify,fluxes,1
data,r.r,hopcroft,1
data,raw,ndvi,1
data,readme,https,1
data,records,including,1
data,recovery,additional,1
data,reduce,data,1
data,report,24,1
data,report,files,1
data,report,summarizes,1
data,reports,2015,1
data,reports,2016,1
data,reports,2017,1
data,repositories,polarhub,1
data,represent,field,1
data,represent,quantitative,1
data,represent,sequence,1
data,representing,active,1
data,representing,growing,1
data,representing,thaw,1
data,represents,analyzed,1
data,represents,means,1
