token,n,unique_ids,unique_authors
wais,2,1,1
watershed,2,2,2
wdc05a,2,1,1
wdc06a,2,1,1
wh,2,2,1
wind,2,2,1
wood,2,2,2
xlinew,2,1,1
xls,2,2,2
xuelong,2,2,1
ykd,2,2,2
ysi,2,1,1
z192cm.tif,2,1,1
zachariae,2,1,1
00.872,1,1,1
000009,1,1,1
000012,1,1,1
000014,1,1,1
000041,1,1,1
000122,1,1,1
0069,1,1,1
0070,1,1,1
0097439,1,1,1
01.872,1,1,1
012218,1,1,1
0168711,1,1,1
02.872,1,1,1
03.872,1,1,1
033117,1,1,1
03uw,1,1,1
04.872,1,1,1
05.27.2018,1,1,1
05201avg.cnv,1,1,1
054430,1,1,1
061019,1,1,1
061219,1,1,1
061419,1,1,1
061620,1,1,1
061913,1,1,1
06201avg.cnv,1,1,1
062418,1,1,1
064811,1,1,1
070857,1,1,1
071318,1,1,1
073019,1,1,1
073119,1,1,1
0801,1,1,1
080519,1,1,1
080531,1,1,1
080619,1,1,1
080719,1,1,1
0808cg044,1,1,1
080919,1,1,1
081019,1,1,1
081119,1,1,1
081519,1,1,1
0818,1,1,1
084553,1,1,1
0911,1,1,1
091312,1,1,1
0917,1,1,1
091944,1,1,1
0d1507,1,1,1
104,1,1,1
105,1,1,1
106,1,1,1
107m,1,1,1
107m.txt,1,1,1
108,1,1,1
109,1,1,1
10bedata.csv,1,1,1
10bedata.xlsx,1,1,1
10m,1,1,1
110,1,1,1
111,1,1,1
111543,1,1,1
113,1,1,1
114,1,1,1
117,1,1,1
118,1,1,1
119,1,1,1
11a,1,1,1
11b,1,1,1
11pcforam.csv,1,1,1
120,1,1,1
121,1,1,1
122,1,1,1
122919,1,1,1
123,1,1,1
124,1,1,1
126,1,1,1
127,1,1,1
128,1,1,1
129,1,1,1
130,1,1,1
131,1,1,1
132,1,1,1
133,1,1,1
133m.txt,1,1,1
134,1,1,1
135m,1,1,1
135m.txt,1,1,1
138m,1,1,1
138m.txt,1,1,1
13c,1,1,1
13ch4,1,1,1
13co2,1,1,1
1416,1,1,1
1425m.csv,1,1,1
14b,1,1,1
14c.csv,1,1,1
150607,1,1,1
150609,1,1,1
150612,1,1,1
150614,1,1,1
150617,1,1,1
150620,1,1,1
150623,1,1,1
150626,1,1,1
150628,1,1,1
150630,1,1,1
150702,1,1,1
150703,1,1,1
150706,1,1,1
150710,1,1,1
150715,1,1,1
150720,1,1,1
150721,1,1,1
150725,1,1,1
150727,1,1,1
150804,1,1,1
150806,1,1,1
150812,1,1,1
151,1,1,1
15a,1,1,1
15b,1,1,1
15c,1,1,1
15min.csv,1,1,1
160711,1,1,1
164310,1,1,1
16b,1,1,1
16b.dta,1,1,1
16s.classifer.nsres.csv,1,1,1
16s.otu.nsres.csv,1,1,1
170627,1,1,1
171844,1,1,1
174006,1,1,1
174800,1,1,1
1750m.csv,1,1,1
1767,1,1,1
185913,1,1,1
188m,1,1,1
188m.txt,1,1,1
18gc,1,1,1
1915,1,1,1
1920,1,1,1
1933,1,1,1
1948,1,1,1
1949,1,1,1
1950,1,1,1
1951,1,1,1
1952,1,1,1
1954,1,1,1
1955,1,1,1
1956,1,1,1
1957,1,1,1
1958,1,1,1
1959,1,1,1
1960,1,1,1
1963,1,1,1
1965,1,1,1
1966,1,1,1
1970to2017,1,1,1
1997shtotsoilnuts.csv,1,1,1
1999lgcover.csv,1,1,1
1999shleafnut.csv,1,1,1
1999shretrans.csv,1,1,1
19n1,1,1,1
1cm,1,1,1
1m.tfw,1,1,1
1m.tif,1,1,1
1m.tif.aux.xml,1,1,1
1m.tif.ovr,1,1,1
2.10,1,1,1
2.11,1,1,1
2.12,1,1,1
2.13,1,1,1
2.1a,1,1,1
2.1b,1,1,1
2.2abc,1,1,1
2.2d,1,1,1
2.3,1,1,1
2.4a,1,1,1
2.4b,1,1,1
2.5abc,1,1,1
2.6,1,1,1
2.7abc,1,1,1
2.8,1,1,1
2.9,1,1,1
2000lgcover.csv,1,1,1
2000lgshttbm.csv,1,1,1
2000lgshttcn.csv,1,1,1
2000shsoilresp.csv,1,1,1
2001lgcover.csv,1,1,1
2001lgshttbm.csv,1,1,1
2001lgshttcn.csv,1,1,1
2001lssl,1,1,1
2002lgcover.csv,1,1,1
2004seaiceper.csv,1,1,1
20080307,1,1,1
20080627,1,1,1
20090331,1,1,1
20110319,1,1,1
20110325,1,1,1
20110326,1,1,1
20110412,1,1,1
20110531,1,1,1
20110610,1,1,1
20110612.010137,1,1,1
20110613.000000,1,1,1
20110614.000000,1,1,1
20110615.000000,1,1,1
20110615.032900,1,1,1
20110616.000000,1,1,1
20110617.000000,1,1,1
20110618.000000,1,1,1
20110619.000000,1,1,1
20110620.000000,1,1,1
20110621.000000,1,1,1
20110622.000000,1,1,1
20110623.000000,1,1,1
20110624.000000,1,1,1
20110625.000000,1,1,1
20110626.134854,1,1,1
20110627.000000,1,1,1
20110628.000000,1,1,1
20110630.000000,1,1,1
20110701.000000,1,1,1
20110702.000000,1,1,1
20110703.000000,1,1,1
20110704.000000,1,1,1
20110705.000000,1,1,1
20110706.000000,1,1,1
20110707.000000,1,1,1
20110708.000000,1,1,1
20110709.000000,1,1,1
20110710,1,1,1
20110710.000000,1,1,1
20110711.000000,1,1,1
20110712.000000,1,1,1
20110713.000000,1,1,1
20110714.000000,1,1,1
20110715.000000,1,1,1
20110716.000000,1,1,1
20110717.000000,1,1,1
20110718.000000,1,1,1
20110719.000000,1,1,1
20110720.000000,1,1,1
20110721.000000,1,1,1
20110722.000000,1,1,1
20110723.000000,1,1,1
20110724.000000,1,1,1
20110725.000000,1,1,1
20110726.000000,1,1,1
20110727.000000,1,1,1
20110728.000000,1,1,1
20110729.000000,1,1,1
20110730.000000,1,1,1
20110731.000000,1,1,1
20110801.000000,1,1,1
20110802.000000,1,1,1
20110803.000000,1,1,1
20110804.000000,1,1,1
20110805.000000,1,1,1
20110806.000000,1,1,1
20110807.000000,1,1,1
20110808.000000,1,1,1
20110809.000000,1,1,1
20110810.000000,1,1,1
20110811.000000,1,1,1
20110812.000000,1,1,1
20110813.000000,1,1,1
20110814.000000,1,1,1
20110815.000000,1,1,1
20110816.000001,1,1,1
20110817.000000,1,1,1
20110818.000000,1,1,1
20110819.000000,1,1,1
20110820.000000,1,1,1
20110821,1,1,1
20110821.000000,1,1,1
20110822.000000,1,1,1
20110823.000001,1,1,1
20110824,1,1,1
20110824.000000,1,1,1
20110825.000000,1,1,1
20110826.000000,1,1,1
20110827.000000,1,1,1
20110828.000001,1,1,1
20110829.000000,1,1,1
20110830.000000,1,1,1
20110831.000000,1,1,1
20110901.000000,1,1,1
20110902.000000,1,1,1
20110903.000000,1,1,1
20110904.000000,1,1,1
20110905.000000,1,1,1
20110906.000000,1,1,1
20110907.000000,1,1,1
20110908.000000,1,1,1
20110909.000000,1,1,1
20110910.000000,1,1,1
20110911.000000,1,1,1
20110912.000000,1,1,1
20110913.000000,1,1,1
20110914.000000,1,1,1
20110915.000000,1,1,1
20110916.000000,1,1,1
20110917.000000,1,1,1
20110918.000000,1,1,1
20110919.000000,1,1,1
20110920.000000,1,1,1
20110921.000000,1,1,1
20110922.000000,1,1,1
20110923.000000,1,1,1
20110924.000000,1,1,1
20110925.000000,1,1,1
20110926.000000,1,1,1
20110927.000000,1,1,1
20111030.000000,1,1,1
20111031.000000,1,1,1
20111101.000000,1,1,1
20111102.000000,1,1,1
20111103.000000,1,1,1
20111104.000000,1,1,1
20111105.000000,1,1,1
20111106.000000,1,1,1
20111107.000000,1,1,1
20111108.000000,1,1,1
20111109.000000,1,1,1
20111110.000000,1,1,1
20111111.000000,1,1,1
20111112.000000,1,1,1
20111113.000000,1,1,1
20111114.000000,1,1,1
20111115.000000,1,1,1
20111116.000000,1,1,1
20111117.000000,1,1,1
20111118.000000,1,1,1
20111119.000000,1,1,1
20111120.000000,1,1,1
20111121.000000,1,1,1
20111122.000000,1,1,1
20111123.000000,1,1,1
20111124.000000,1,1,1
20111125.000000,1,1,1
20111126.000000,1,1,1
20111127.000000,1,1,1
20111128.000000,1,1,1
20111129.000000,1,1,1
20111130.000000,1,1,1
20111201.000000,1,1,1
20111202.000000,1,1,1
20111203.000000,1,1,1
20111204.000000,1,1,1
20111205.000000,1,1,1
20111206.000000,1,1,1
20111207.000000,1,1,1
20111208.000000,1,1,1
20111209.000000,1,1,1
20111210.000000,1,1,1
20111211.000000,1,1,1
20111212.000000,1,1,1
20111213.000000,1,1,1
20111214.000000,1,1,1
20111215.000000,1,1,1
20111216.000000,1,1,1
20111217.000000,1,1,1
20111218.000000,1,1,1
20111219.000000,1,1,1
20111220.000000,1,1,1
20111221.000000,1,1,1
20111222.000000,1,1,1
20111225.000000,1,1,1
20111227.170808,1,1,1
20111228.000000,1,1,1
20111229.000000,1,1,1
20111230.000000,1,1,1
20111231.000000,1,1,1
2011to2012,1,1,1
2011to2018,1,1,1
20120101.000000,1,1,1
20120102.000000,1,1,1
20120103.000000,1,1,1
20120104.000000,1,1,1
20120105.000000,1,1,1
20120106.000000,1,1,1
20120107.000000,1,1,1
20120124.191113,1,1,1
20120125.000000,1,1,1
20120126.000000,1,1,1
20120127.000000,1,1,1
20120128.000000,1,1,1
20120129.000000,1,1,1
20120130.000000,1,1,1
20120131.000000,1,1,1
20120201.000000,1,1,1
20120202.000000,1,1,1
20120203.000000,1,1,1
20120204.000000,1,1,1
20120205.000000,1,1,1
20120206.000000,1,1,1
20120207.000000,1,1,1
20120208.000000,1,1,1
20120209.000000,1,1,1
20120210.000000,1,1,1
20120211.000000,1,1,1
20120212.000000,1,1,1
20120213.000000,1,1,1
20120214.000000,1,1,1
20120215.053039,1,1,1
20120221.180923,1,1,1
20120222.000000,1,1,1
20120223.000000,1,1,1
20120224.000000,1,1,1
20120225.000000,1,1,1
20120226.000000,1,1,1
20120227.000000,1,1,1
20120228.000000,1,1,1
20120229.000000,1,1,1
20120301.000000,1,1,1
20120302.000000,1,1,1
20120303.000000,1,1,1
20120304.000000,1,1,1
20120305.000000,1,1,1
20120306.000000,1,1,1
20120307.000000,1,1,1
20120308.000000,1,1,1
20120309.000000,1,1,1
20120310.000000,1,1,1
20120311.000000,1,1,1
20120312.000000,1,1,1
20120313.000000,1,1,1
20120314.000000,1,1,1
20120315.000000,1,1,1
20120316.000000,1,1,1
20120317.000000,1,1,1
20120318.000000,1,1,1
20120319.000000,1,1,1
20120320.000000,1,1,1
20120321.000000,1,1,1
20120322.000000,1,1,1
20120323.000000,1,1,1
20120324.000000,1,1,1
20120325.000000,1,1,1
20120414,1,1,1
20120417.035432,1,1,1
20120418.000000,1,1,1
20120419.000000,1,1,1
20120420.000000,1,1,1
20120421.000001,1,1,1
20120422.000000,1,1,1
20120423.000001,1,1,1
20120424.000000,1,1,1
20120425.000000,1,1,1
20120426.000001,1,1,1
20120427.000001,1,1,1
20120428.000001,1,1,1
20120429.000000,1,1,1
20120430.000000,1,1,1
20120501.000000,1,1,1
20120502.000000,1,1,1
20120503.000000,1,1,1
20120504.000000,1,1,1
20120505.000000,1,1,1
20120506.000000,1,1,1
20120507.000000,1,1,1
20120508.000000,1,1,1
20120509.000000,1,1,1
20120510.000000,1,1,1
20120511.000000,1,1,1
20120512.000000,1,1,1
20120513.000000,1,1,1
20120514.000000,1,1,1
20120515.000000,1,1,1
20120516.000000,1,1,1
20120517.000000,1,1,1
20120521.232218,1,1,1
20120522.000000,1,1,1
20120523.000000,1,1,1
20120525.000000,1,1,1
20120525000,1,1,1
20120525001,1,1,1
20120525002,1,1,1
20120526.000000,1,1,1
20120526000,1,1,1
20120526001,1,1,1
20120526002,1,1,1
20120526003,1,1,1
20120526004,1,1,1
20120526005,1,1,1
20120526006,1,1,1
20120527000,1,1,1
20120527001,1,1,1
20120527002,1,1,1
20120527003,1,1,1
20120527004,1,1,1
20120527005,1,1,1
20120527006,1,1,1
20120527007,1,1,1
20120527008,1,1,1
20120527009,1,1,1
20120527011,1,1,1
20120527012,1,1,1
20120527013,1,1,1
20120527014,1,1,1
20120527015,1,1,1
20120527016,1,1,1
20120527017,1,1,1
20120527018,1,1,1
20120527019,1,1,1
20120527020,1,1,1
20120527021,1,1,1
20120528.000000,1,1,1
20120528.000001,1,1,1
20120528000,1,1,1
20120528001,1,1,1
20120528002,1,1,1
20120528003,1,1,1
20120528004,1,1,1
20120528005,1,1,1
20120528006,1,1,1
20120528007,1,1,1
20120528008,1,1,1
20120528009,1,1,1
20120528010,1,1,1
20120528011,1,1,1
20120528012,1,1,1
20120528013,1,1,1
20120528014,1,1,1
20120528015,1,1,1
20120528016,1,1,1
20120528017,1,1,1
20120528018,1,1,1
20120528019,1,1,1
20120528020,1,1,1
20120528021,1,1,1
20120528022,1,1,1
20120528023,1,1,1
20120528024,1,1,1
20120528025,1,1,1
20120528026,1,1,1
20120528027,1,1,1
20120528028,1,1,1
20120528029,1,1,1
20120528030,1,1,1
20120529000,1,1,1
20120529001,1,1,1
20120529002,1,1,1
20120529003,1,1,1
20120530000,1,1,1
20120530001,1,1,1
20120530002,1,1,1
20120530003,1,1,1
20120530004,1,1,1
20120530005,1,1,1
20120530006,1,1,1
20120530007,1,1,1
20120530008,1,1,1
20120530009,1,1,1
20120530010,1,1,1
20120530011,1,1,1
20120530012,1,1,1
20120530013,1,1,1
20120530014,1,1,1
20120530015,1,1,1
20120530016,1,1,1
20120530017,1,1,1
20120530018,1,1,1
20120530019,1,1,1
20120530020,1,1,1
20120530021,1,1,1
20120530022,1,1,1
20120530023,1,1,1
20120530024,1,1,1
20120530025,1,1,1
20120530026,1,1,1
20120530027,1,1,1
20120530028,1,1,1
20120530029,1,1,1
20120530030,1,1,1
20120530031,1,1,1
20120530032,1,1,1
20120530033,1,1,1
20120530034,1,1,1
20120530035,1,1,1
20120530036,1,1,1
20120530037,1,1,1
20120530038,1,1,1
20120603.000000,1,1,1
20120603.130907,1,1,1
20120605.111246,1,1,1
20120605.111247,1,1,1
20120611,1,1,1
20120622.000000,1,1,1
20120623.120043,1,1,1
20120623.120044,1,1,1
20120624,1,1,1
20120624.000000,1,1,1
20120625.000000,1,1,1
20120625.222135,1,1,1
20120628.000000,1,1,1
20120628.010734,1,1,1
20120629,1,1,1
20120705.011745,1,1,1
20120705.011746,1,1,1
20120713,1,1,1
20120716,1,1,1
20120717.000000,1,1,1
20120717.010712,1,1,1
20120718.000000,1,1,1
20120718.000001,1,1,1
20120723.000000,1,1,1
20120723.000006,1,1,1
20120724.010708,1,1,1
20120724.010709,1,1,1
20120805.000000,1,1,1
20120806.000000,1,1,1
20120807.000000,1,1,1
20120808.000000,1,1,1
20120809,1,1,1
20120809.000000,1,1,1
20120810.000000,1,1,1
20120811.000000,1,1,1
20120812.010714,1,1,1
20120813,1,1,1
20120813.000000,1,1,1
20120814.010702,1,1,1
20120815.000000,1,1,1
20120816.000000,1,1,1
20120817.000000,1,1,1
20120818.000000,1,1,1
20120819.010713,1,1,1
20120820.000000,1,1,1
20120821.000000,1,1,1
20120822.000000,1,1,1
20120823.010710,1,1,1
20120824.000000,1,1,1
20120825.000000,1,1,1
20120826.000000,1,1,1
20120827.000000,1,1,1
20120828.000000,1,1,1
20120829.000000,1,1,1
20120830.000000,1,1,1
20120831.000000,1,1,1
20120904.174817,1,1,1
20120906.152227,1,1,1
20120907.000000,1,1,1
20120908.000000,1,1,1
20120909.000000,1,1,1
20120910.000000,1,1,1
20120911.000000,1,1,1
20120912.000000,1,1,1
20120913.000000,1,1,1
20120914.000023,1,1,1
20120915.000008,1,1,1
20120916.000000,1,1,1
20120917.000000,1,1,1
20120918.000000,1,1,1
20120919.000000,1,1,1
20120920.000000,1,1,1
20120921.000000,1,1,1
20120922.000000,1,1,1
20120923.000000,1,1,1
20120924.155941,1,1,1
20120926.163546,1,1,1
20120928.001111,1,1,1
20120929.000000,1,1,1
20120930.000000,1,1,1
20121005.000000,1,1,1
20121006.000000,1,1,1
20121007.000000,1,1,1
20121008.201734,1,1,1
20121009.000000,1,1,1
20121011.000000,1,1,1
20121012.000000,1,1,1
20121013.000000,1,1,1
20121014.000000,1,1,1
20121015.000000,1,1,1
20121016.000010,1,1,1
20121017.000000,1,1,1
20121018.000000,1,1,1
20121019.000000,1,1,1
20121020.000000,1,1,1
20121023.163629,1,1,1
20121025.024634,1,1,1
20121026.000000,1,1,1
20121027.000000,1,1,1
20121028.000000,1,1,1
20121029.000000,1,1,1
20121030.000000,1,1,1
20121031.000010,1,1,1
20121101.000001,1,1,1
20121102.000000,1,1,1
20121103.000000,1,1,1
20121104.000000,1,1,1
20121105.000000,1,1,1
20121106.000000,1,1,1
20121107.000000,1,1,1
20121108.192120,1,1,1
20121109.000000,1,1,1
20121110.000000,1,1,1
20121111.000000,1,1,1
20121112.000000,1,1,1
20121113.000000,1,1,1
20121114.000001,1,1,1
20121115.000001,1,1,1
20121116.000000,1,1,1
20121117.000000,1,1,1
20121118.000000,1,1,1
20121119.000000,1,1,1
20121120.000000,1,1,1
20121121.000000,1,1,1
20121122.000000,1,1,1
20121123.000000,1,1,1
20121124.000000,1,1,1
20121125.000000,1,1,1
20121126.000000,1,1,1
20121127.000000,1,1,1
20121128.000000,1,1,1
20121129.000000,1,1,1
20121130.000000,1,1,1
20121201.000000,1,1,1
20121202.000001,1,1,1
20121203.165422,1,1,1
20121204.000000,1,1,1
20121205.000000,1,1,1
20121206.000000,1,1,1
20121207.000000,1,1,1
20121208.000000,1,1,1
20121209.000000,1,1,1
20121210.000000,1,1,1
20121211.000000,1,1,1
20121212.000000,1,1,1
20121213.032715,1,1,1
20121214.000000,1,1,1
20121220.214351,1,1,1
20121221.000000,1,1,1
20121222.000000,1,1,1
20121223.000000,1,1,1
20121226.162943,1,1,1
20121227.000000,1,1,1
20121228.000000,1,1,1
20121229.000000,1,1,1
20121230.000000,1,1,1
20121231.042957,1,1,1
20130101.000000,1,1,1
20130101.000001,1,1,1
20130102.211447,1,1,1
20130103.000000,1,1,1
20130104.000000,1,1,1
20130105.000000,1,1,1
20130106.000000,1,1,1
20130107.000000,1,1,1
20130108.000000,1,1,1
20130109.000000,1,1,1
20130110.090000,1,1,1
20130111.214238,1,1,1
20130112.000000,1,1,1
20130113.000000,1,1,1
20130114.000000,1,1,1
20130115.000000,1,1,1
20130116.024636,1,1,1
20130117.000000,1,1,1
20130118.000000,1,1,1
20130119.000000,1,1,1
20130123.183455,1,1,1
20130124.000001,1,1,1
20130125.000001,1,1,1
20130126.000000,1,1,1
20130127.000000,1,1,1
20130128.000001,1,1,1
20130129.042732,1,1,1
20130209.000000,1,1,1
20130210.000000,1,1,1
20130211.000000,1,1,1
20130216.000000,1,1,1
20130217.000000,1,1,1
20130218.000000,1,1,1
20130218.164831,1,1,1
20130219.000000,1,1,1
20130219.000001,1,1,1
20130224.000000,1,1,1
20130224.000001,1,1,1
20130227.000000,1,1,1
20130227.000001,1,1,1
20130304.000000,1,1,1
20130304.000001,1,1,1
20130305.000000,1,1,1
20130305.000001,1,1,1
20130306.000000,1,1,1
20130306.000001,1,1,1
20130307.000000,1,1,1
20130307.000001,1,1,1
20130308.000000,1,1,1
20130309.000001,1,1,1
20130310.000453,1,1,1
20130312.184218,1,1,1
20130313.000000,1,1,1
20130316.000000,1,1,1
20130316.000001,1,1,1
20130318.000000,1,1,1
20130318.000002,1,1,1
20130319.000000,1,1,1
20130321.210352,1,1,1
20130321.210353,1,1,1
20130322.000001,1,1,1
20130322.000002,1,1,1
20130323.000000,1,1,1
20130323.000001,1,1,1
20130324.000000,1,1,1
20130324.000001,1,1,1
20130325.000000,1,1,1
20130325.000001,1,1,1
20130328.000000,1,1,1
20130328.000001,1,1,1
20130330.000000,1,1,1
20130330.000001,1,1,1
20130401,1,1,1
20130404.000000,1,1,1
20130404.000001,1,1,1
20130405.000000,1,1,1
20130405.000001,1,1,1
20130406.000000,1,1,1
20130406.000001,1,1,1
20130407.000000,1,1,1
20130407.000001,1,1,1
20130410,1,1,1
20130410.000001,1,1,1
20130410.000002,1,1,1
20130411.000000,1,1,1
20130411.000001,1,1,1
20130412,1,1,1
20130412.000000,1,1,1
20130412.000002,1,1,1
20130413.000000,1,1,1
20130413.000001,1,1,1
20130415.000000,1,1,1
20130415.000001,1,1,1
20130416.000000,1,1,1
20130416.000001,1,1,1
20130419.000000,1,1,1
20130419.000001,1,1,1
20130421.000000,1,1,1
20130421.000001,1,1,1
20130423.000000,1,1,1
20130423.000001,1,1,1
20130424.151234,1,1,1
20130424.151235,1,1,1
20130425.154340,1,1,1
20130425.154341,1,1,1
20130503.000000,1,1,1
20130503.000001,1,1,1
20130508.000000,1,1,1
20130508.000001,1,1,1
20130510.000000,1,1,1
20130510.000001,1,1,1
20130511.000000,1,1,1
20130511.000001,1,1,1
20130512.000000,1,1,1
20130512.000001,1,1,1
20130513.000000,1,1,1
20130513.000001,1,1,1
20130514.000000,1,1,1
20130514.000001,1,1,1
20130515.000000,1,1,1
20130515.000001,1,1,1
20130516.000000,1,1,1
20130516.000001,1,1,1
20130517.000000,1,1,1
20130517.000001,1,1,1
20130523.000000,1,1,1
20130523.000001,1,1,1
20130530.000000,1,1,1
20130530.000001,1,1,1
20130531.000000,1,1,1
20130531.000001,1,1,1
20130601.000000,1,1,1
20130601.000001,1,1,1
20130602.000000,1,1,1
20130602.000001,1,1,1
20130603,1,1,1
20130603.000000,1,1,1
20130603.000001,1,1,1
20130604.000000,1,1,1
20130604.000001,1,1,1
20130604001,1,1,1
20130604002,1,1,1
20130604003,1,1,1
20130604004,1,1,1
20130604005,1,1,1
20130604006,1,1,1
20130604007,1,1,1
20130604008,1,1,1
20130604009,1,1,1
20130604010,1,1,1
20130604011,1,1,1
20130604012,1,1,1
20130604013,1,1,1
20130604014,1,1,1
20130604015,1,1,1
20130604016,1,1,1
20130604017,1,1,1
20130605.000000,1,1,1
20130605.000001,1,1,1
20130605000,1,1,1
20130605001,1,1,1
20130605002,1,1,1
20130605003,1,1,1
20130605004,1,1,1
20130605005,1,1,1
20130605006,1,1,1
20130605007,1,1,1
20130605008,1,1,1
20130605009,1,1,1
20130605010,1,1,1
20130606.000000,1,1,1
20130606.000002,1,1,1
20130606000,1,1,1
20130606001,1,1,1
20130606002,1,1,1
20130606003,1,1,1
20130606004,1,1,1
20130606005,1,1,1
20130606006,1,1,1
20130606007,1,1,1
20130606008,1,1,1
20130606009,1,1,1
20130606010,1,1,1
20130606011,1,1,1
20130606012,1,1,1
20130606013,1,1,1
20130606014,1,1,1
20130606015,1,1,1
20130606016,1,1,1
20130606017,1,1,1
20130606018,1,1,1
20130606019,1,1,1
20130606020,1,1,1
20130606021,1,1,1
20130606022,1,1,1
20130607.000000,1,1,1
20130607.000001,1,1,1
20130607000,1,1,1
20130607001,1,1,1
20130607002,1,1,1
20130607003,1,1,1
20130607004,1,1,1
20130607005,1,1,1
20130607006,1,1,1
20130607007,1,1,1
20130607008,1,1,1
20130607009,1,1,1
20130607010,1,1,1
20130607011,1,1,1
20130607012,1,1,1
20130607013,1,1,1
20130607014,1,1,1
20130607015,1,1,1
20130607016,1,1,1
20130607017,1,1,1
20130607018,1,1,1
20130608.000000,1,1,1
20130608.000001,1,1,1
20130608000,1,1,1
20130608001,1,1,1
20130608002,1,1,1
20130608003,1,1,1
20130608004,1,1,1
20130608005,1,1,1
20130608006,1,1,1
20130608007,1,1,1
20130608008,1,1,1
20130608009,1,1,1
20130608010,1,1,1
20130608011,1,1,1
20130608012,1,1,1
20130610.000000,1,1,1
20130610.000001,1,1,1
20130611.000000,1,1,1
20130611.000001,1,1,1
20130612.000000,1,1,1
20130612.000001,1,1,1
20130613.000000,1,1,1
20130613.000005,1,1,1
20130615.000000,1,1,1
20130615.000001,1,1,1
20130616.000000,1,1,1
20130616.000001,1,1,1
20130617.000000,1,1,1
20130617.000001,1,1,1
20130618.000000,1,1,1
20130618.000001,1,1,1
20130621.000000,1,1,1
20130621.000001,1,1,1
20130622.000000,1,1,1
20130622.000001,1,1,1
20130623.000000,1,1,1
20130623.000001,1,1,1
20130628.000000,1,1,1
20130629.155926,1,1,1
20130629.201214,1,1,1
20130709.232846,1,1,1
20130709.232847,1,1,1
20130719.000000,1,1,1
20130719.000001,1,1,1
20130722,1,1,1
20130723.000647,1,1,1
20130723.000648,1,1,1
20130725.000000,1,1,1
20130726.000000,1,1,1
20130726.114517,1,1,1
20130801.000000,1,1,1
20130801.000001,1,1,1
20130802.000000,1,1,1
20130802.000001,1,1,1
20130805.021515,1,1,1
20130805.021516,1,1,1
20130810,1,1,1
20130815.000000,1,1,1
20130815.000001,1,1,1
20130819.000000,1,1,1
20130819.000001,1,1,1
20130826.045754,1,1,1
20130826.045755,1,1,1
20130827.151234,1,1,1
20130827.151235,1,1,1
20130909.000000,1,1,1
20130909.000001,1,1,1
20130919.124403,1,1,1
20130919.124404,1,1,1
20131012.000000,1,1,1
20131012.000001,1,1,1
20131013.000000,1,1,1
20131014.165543,1,1,1
20131014.165544,1,1,1
20131019.000000,1,1,1
20131019.000001,1,1,1
20131021.150654,1,1,1
20131021.150655,1,1,1
20131028.000000,1,1,1
20131028.000001,1,1,1
20131119.000000,1,1,1
20131119.000001,1,1,1
20131122.134107,1,1,1
20131122.134108,1,1,1
20131123.000000,1,1,1
20131123.000001,1,1,1
20131125.163648,1,1,1
20131125.163649,1,1,1
20131126.000000,1,1,1
20131126.000001,1,1,1
20131128.151141,1,1,1
20131128.151142,1,1,1
20131201.000000,1,1,1
20131201.000001,1,1,1
20131204.000000,1,1,1
20131204.000001,1,1,1
20131207.000000,1,1,1
20131207.000001,1,1,1
20131210.041340,1,1,1
20131210.041341,1,1,1
20131211.000000,1,1,1
20131211.000001,1,1,1
20131217.000000,1,1,1
20131217.000001,1,1,1
20131218.000000,1,1,1
20131218.000001,1,1,1
20131221.000000,1,1,1
20131221.000001,1,1,1
20131223.004730,1,1,1
20131223.004731,1,1,1
20131224.000000,1,1,1
20131224.000001,1,1,1
20131227.000000,1,1,1
20131227.000001,1,1,1
20131230.155019,1,1,1
20131230.155020,1,1,1
2013jmcover,1,1,1
2013jmsoils,1,1,1
2013to2016,1,1,1
20140101.000000,1,1,1
20140101.000001,1,1,1
20140104.000000,1,1,1
20140104.000001,1,1,1
20140105.000000,1,1,1
20140105.000001,1,1,1
20140106.000000,1,1,1
20140106.000001,1,1,1
20140108.000000,1,1,1
20140108.000001,1,1,1
20140110.000000,1,1,1
20140110.000001,1,1,1
20140112.000000,1,1,1
20140112.000001,1,1,1
20140114.000000,1,1,1
20140114.000001,1,1,1
20140116.000000,1,1,1
20140116.000001,1,1,1
20140118.000000,1,1,1
20140118.000001,1,1,1
20140121.000000,1,1,1
20140121.000001,1,1,1
20140122.000000,1,1,1
20140122.000001,1,1,1
20140123.000000,1,1,1
20140123.000001,1,1,1
20140124.000000,1,1,1
20140124.000001,1,1,1
20140126.150000,1,1,1
20140126.150001,1,1,1
20140128.000000,1,1,1
20140128.000001,1,1,1
20140129.000000,1,1,1
20140129.000001,1,1,1
20140130.000000,1,1,1
20140130.000001,1,1,1
20140131.180000,1,1,1
20140131.180001,1,1,1
20140202.000000,1,1,1
20140202.000001,1,1,1
20140211.000000,1,1,1
20140211.000001,1,1,1
20140212.000000,1,1,1
20140212.000001,1,1,1
20140213.000000,1,1,1
20140213.000001,1,1,1
20140214.000000,1,1,1
20140214.000001,1,1,1
20140219.000000,1,1,1
20140219.000001,1,1,1
20140221.000000,1,1,1
20140221.000001,1,1,1
20140222.000000,1,1,1
20140222.000001,1,1,1
20140226.000000,1,1,1
20140226.000001,1,1,1
20140227.000000,1,1,1
20140227.000001,1,1,1
20140302.000000,1,1,1
20140302.000001,1,1,1
20140303.000000,1,1,1
20140303.000001,1,1,1
20140313.000000,1,1,1
