word1,word2,word3,n,unique_ids,unique_authors
historical,original,usgs,1,1,1
historical,orthophotos,photos,1,1,1
historical,photographs,children's,1,1,1
historical,records,photo,1,1,1
historical,research,sites,1,1,1
historical,russian,oceanographic,1,1,1
historical,sea,temperature,1,1,1
historical,simulation,thetao.rcp45.2081,1,1,1
historical,soil,temperature,1,1,1
historical,spatial,migration,1,1,1
historical,survey,data,1,1,1
historical,temperatures,temperature,1,1,1
historical,time,series,1,1,1
historically,low,flammability,1,1,1
historically,provided,secondary,1,1,1
histories,additional,differences,1,1,1
histories,sagas,maps,1,1,1
history,archaeology,biology,1,1,1
history,central,park,1,1,1
history,characteristics,diet,1,1,1
history,development,rates,1,1,1
history,ecological,history,1,1,1
history,geoscience,biology,1,1,1
history,ice,impurities,1,1,1
history,inhabitants,experienced,1,1,1
history,marine,micropaleontology,1,1,1
history,phases,flower,1,1,1
history,reflects,major,1,1,1
history,research,related,1,1,1
history,social,studies,1,1,1
history,sponsor,american,1,1,1
hitherto,unexamined,subglacial,1,1,1
hits,biomass,subplot,1,1,1
hl0701,april,10,1,1,1
hl0802,march,29,1,1,1
hl0803,july,3,1,1,1
hly,04,03jossmoran.txt,1,1,1
hly,07,01,1,1,1
hly0203,sampling,focused,1,1,1
hly03,05,gc,1,1,1
hly03,05gc,hall,1,1,1
hly0402,additionally,included,1,1,1
hly0402,sampling,focused,1,1,1
hly0403,sampling,focused,1,1,1
hly0503,8jpc,healy,1,1,1
hly0801,hly0802,2009,1,1,1
hly0802,2009,hly0901,1,1,1
hly0802,late,spring,1,1,1
hly09,02,cruise,1,1,1
hly09,02,kn195,1,1,1
hly0902,microzooplankton,biomass,1,1,1
hly0902,microzooplankton,grazing,1,1,1
hly0903,kn195,tn249,1,1,1
hobo,conductivity,data,1,1,1
hobo,conductivity,probe,1,1,1
hobo,dissolved,oxygen,1,1,1
hobo,pendants,ua,1,1,1
hobo,temperature,sensors,1,1,1
hobo,thermistors,temperatures,1,1,1
hobo,tipping,bucket,1,1,1
hobo,u12,stainless,1,1,1
hobo,u20,data,1,1,1
hobo,u20l,water,1,1,1
hobo,u23,water,1,1,1
hobo,u24,data,1,1,1
hobo,water,temp,1,1,1
hobo,water,temperature,1,1,1
hobr,hypobromite,bro,1,1,1
hobr,hypobromous,acid,1,1,1
holarctic,freshwater,ecosystems,1,1,1
hold,unique,perspectives,1,1,1
hole,1.25,diameter,1,1,1
hole,calibrated,range,1,1,1
hole,research,center,1,1,1
holmes,research,station,1,1,1
holocene,6,ka,1,1,1
holocene,abrupt,climate,1,1,1
holocene,amp,gt,1,1,1
holocene,arctic,ocean,1,1,1
holocene,climate,data,1,1,1
holocene,climatic,optimum,1,1,1
holocene,environmental,setting,1,1,1
holocene,geologic,record,1,1,1
holocene,geomagnetic,history,1,1,1
holocene,glacial,fluvial,1,1,1
holocene,glacier,mass,1,1,1
holocene,ice,cap,1,1,1
holocene,influenced,microbial,1,1,1
holocene,laminated,lake,1,1,1
holocene,length,core,1,1,1
holocene,length,ice,1,1,1
holocene,lgm,summer,1,1,1
holocene,major,findings,1,1,1
holocene,mammoth,population,1,1,1
holocene,panarctic,ch4,1,1,1
holocene,peatland,model,1,1,1
holocene,petermann,ice,1,1,1
holocene,pre,lia,1,1,1
holocene,scale,climatic,1,1,1
holocene,sediment,cores,1,1,1
holocene,sediment,record,1,1,1
holocene,warm,climates,1,1,1
holocene,warm,evaporative,1,1,1
home,page,link,1,1,1
homesteaders,lodgekeepers,teachers,1,1,1
homogeneous,firn,layer,1,1,1
homogeneous,low,center,1,1,1
homogeneous,mnt,mat,1,1,1
hopcroft,r.r,1986,1,1,1
hopedale,hebron,ramah,1,1,1
horizon,data,thickness,1,1,1
horizon,depth,coarse,1,1,1
horizon,depth,color,1,1,1
horizon,velocity,analysis,1,1,1
horizons,organic,mineral,1,1,1
horizontal,accuracies,20,1,1,1
horizontal,boundary,layer,1,1,1
horizontal,cross,section,1,1,1
horizontal,density,gradients,1,1,1
horizontal,dipole,configuration,1,1,1
horizontal,displacement,rates,1,1,1
horizontal,grid,spacing,1,1,1
horizontal,gridded,fields,1,1,1
horizontal,ice,temperature,1,1,1
horizontal,resolution,ecmwf,1,1,1
horizontal,resolution,method,1,1,1
horizontal,wind,speed,1,1,1
horizontal,wind,velocities,1,1,1
hormone,levels,information,1,1,1
hornsund,fjord,2005,1,1,1
hornsund,fjord,spitsbergen,1,1,1
host,communication,events,1,1,1
host,presence,canopy,1,1,1
host,reservoirs,potential,1,1,1
hosted,rapid,sea,1,1,1
hosting,investigations,similar,1,1,1
hotly,debated,pathways,1,1,1
hotrax,2005,2nd,1,1,1
hotrax,2005,uscgc,1,1,1
hounsfield,units,hu,1,1,1
hour,500mb,forecast,1,1,1
hour,averaged,speed,1,1,1
hour,day,night,1,1,1
hour,extractable,organic,1,1,1
hour,intervals,serreze,1,1,1
hour,minute,60,1,1,1
hour,minute,fractional,1,1,1
hour,proteolysis,rate,1,1,1
hour,radar,netcdf,1,1,1
hour,radiation,data,1,1,1
hour,solar,radiation,1,1,1
hour,time,intervals,1,1,1
hourly,10,km,1,1,1
hourly,albedo,cch,1,1,1
hourly,analysis,times,1,1,1
hourly,averages,collected,1,1,1
hourly,cloud,cover,1,1,1
hourly,concurrently,data,1,1,1
hourly,data,2001,1,1,1
hourly,foraging,behavior,1,1,1
hourly,global,horizontal,1,1,1
hourly,gridded,fields,1,1,1
hourly,interpolation,time,1,1,1
hourly,latent,heat,1,1,1
hourly,measurements,include,1,1,1
hourly,mpg,movies,1,1,1
hourly,output,interval,1,1,1
hourly,short,wave,1,1,1
hourly,specific,humidity,1,1,1
hourly,surface,pressure,1,1,1
hourly,walrus,foraging,1,1,1
hourly,water,level,1,1,1
hourly,wind,data,1,1,1
hours,ablation,stake,1,1,1
hours,recorded,data,1,1,1
hours,time,accuracy,1,1,1
house,1,located,1,1,1
house,extensive,evidence,1,1,1
house,gas,accumulation,1,1,1
house,research,opportunities,1,1,1
household,earnings,individual,1,1,1
household,farms,document,1,1,1
howe,island,3,1,1,1
hpa,shfh,hourly,1,1,1
hpa,uvmax,maximum,1,1,1
hpdc,platforms,additionally,1,1,1
hpdc,solutions,whilst,1,1,1
hpdc,training,resources,1,1,1
hpdc,workshop,participants,1,1,1
hr,1,measurements,1,1,1
hr,average,earth,1,1,1
hr,average,output,1,1,1
hr,cloud,boundary,1,1,1
hr,forecasts,temperature,1,1,1
hr,moving,average,1,1,1
hroarsdalur,coring,concentrated,1,1,1
hroarsdalur,gardur,helluland,1,1,1
hrpt,overpass,data,1,1,1
hrv,xs,satellite,1,1,1
hs,89,plusmn,1,1,1
hsc,hot,springs,1,1,1
html,csv,txt,1,1,1
html,files,powerpoint,1,1,1
html,markup,removed,1,1,1
html,pdf,txt,1,1,1
html,txt,csv,1,1,1
http,agdc.usgs.gov,data,1,1,1
http,doi.org,doi,1,1,1
http,ds.iris.edu,mda,1,1,1
http,ds.iris.edu,mda2,1,1,1
http,dx.doi.org,10.1016,1,1,1
http,dx.doi.org,doi,1,1,1
http,hs.umt.edu,togiak,1,1,1
http,imb,crrel,1,1,1
http,journals.ametsoc.org,doi,1,1,1
http,lidar.ssec.wisc.edu,cgi,1,1,1
http,muenchow.cms.udel.edu,modis,1,1,1
http,nsf,polar,1,1,1
http,permafrost.gi.alaska.edu,project,1,1,1
http,research.iarc.uaf.edu,ipy,1,1,1
http,research.iarc.uaf.edu,nabos2,1,1,1
http,scholarlyrepository.miami.edu,dissertations,1,1,1
http,www.absc.usgs.gov,research,1,1,1
http,www.aoncadis.org,dataset,1,1,1
http,www.aoncadis.org,project,1,1,1
http,www.arcticstories.net,site,1,1,1
http,www.bco,dmo.org,1,1,1
http,www.biogeosciences.net,10,1,1,1
http,www.dmi.dk,fileadmin,1,1,1
http,www.ngdc.noaa.gov,geosamples,1,1,1
http,www.o,buoy.org,1,1,1
http,www.onsetcomp.com,products,1,1,1
http,www.sciencedirect.com,science,1,1,1
http,www.viperfishing.co.uk,site,1,1,1
http,www.whoi.edu,itp,1,1,1
https,doi.org,10.1007,1,1,1
https,doi.org,10.1594,1,1,1
https,doi.org,10.18739,1,1,1
https,doi.org,10.5065,1,1,1
https,dx.doi.org,10.3133,1,1,1
https,eplanning.blm.gov,epl,1,1,1
https,esgf,node.llnl.gov,1,1,1
https,fire.ak.blm.gov,converting,1,1,1
https,github.com,baptistevandecrux,1,1,1
https,github.com,nsidc,1,1,1
https,ida.mtholyoke.edu,jspui,1,1,1
https,microstructure.ucsd.edu,results,1,1,1
https,www.aoncadis.org,dataset,1,1,1
https,www.aoncadis.org,project,1,1,1
https,www.dmi.dk,fileadmin,1,1,1
https,www.hydroshare.org,resource,1,1,1
https,www.mtholyoke.edu,proj,1,1,1
https,www.ncdc.noaa.gov,cdo,1,1,1
https,www.ncdc.noaa.gov,paleo,1,1,1
https,www.nestanet.org,cms,1,1,1
https,www.nsf.gov,awardsearch,1,1,1
https,www.snap.uaf.edu,tools,1,1,1
https,www.tpxo.net,model,1,1,1
hu,2015,spatiotemporal,1,1,1
hu,f.s,p.e,1,1,1
hu,range,preserving,1,1,1
hudson,bay,james,1,1,1
hudson,bay,lowlands,1,1,1
hudson,bay,primary,1,1,1
hudson,strait,suggest,1,1,1
hudspith,p.e,higuera,1,1,1
hue,based,depth,1,1,1
hulahula,river,delta,1,1,1
hull,temp,data,1,1,1
hulltemp,hull,temp,1,1,1
human,activities,directly,1,1,1
human,activities,related,1,1,1
human,activities,spatial,1,1,1
human,dimension,component,1,1,1
human,dimension,observation,1,1,1
human,dimension,priorities,1,1,1
human,dimensions,ocean,1,1,1
human,ecosystems,resilience,1,1,1
human,emissions,rcp8.5,1,1,1
human,environment,interactions,1,1,1
human,fecal,sterols,1,1,1
human,fertility,advanced,1,1,1
human,habitation,limited,1,1,1
human,health,importantly,1,1,1
human,initiated,environmental,1,1,1
human,interaction,i.e,1,1,1
human,interactions,marine,1,1,1
human,resource,development,1,1,1
human,upland,adaptations,1,1,1
humanities,approaches,2,1,1,1
humanities,environmental,histories,1,1,1
humanities,history,archaeology,1,1,1
humboldt,ice,core,1,1,1
humboldt,ice,cores,1,1,1
humerus,supports,identification,1,1,1
humidity,air,pressure,1,1,1
humidity,data,accompany,1,1,1
humidity,environmental,water,1,1,1
humidity,hourly,measurements,1,1,1
humidity,incoming,par,1,1,1
humidity,incoming,shortwave,1,1,1
humidity,max,relative,1,1,1
humidity,min,relative,1,1,1
humidity,ozone,concentration,1,1,1
humidity,photosynthetically,active,1,1,1
humidity,precipitation,wind,1,1,1
humidity,snow,depth,1,1,1
humidity,soil,temp,1,1,1
humidity,solar,radiation,1,1,1
humidity,values,original,1,1,1
humidity,volumetric,water,1,1,1
humidty,rh,temperature,1,1,1
humminbird,798ci,hd,1,1,1
hummocks,debris,covered,1,1,1
humpback,39,minke,1,1,1
humpback,47,minke,1,1,1
humpback,whale,megaptera,1,1,1
hundred,meters,offshore,1,1,1
hundred,meters,thick,1,1,1
hundred,ml,subsamples,1,1,1
hunt,details,social,1,1,1
hunt,fish,locaton,1,1,1
hunt,fish,season,1,1,1
hunted,fished,numeric,1,1,1
hunted,species,king,1,1,1
hunter,accumulation,records,1,1,1
hunter,gatherers,specifically,1,1,1
hunter,melt,layer,1,1,1
hunter,plateau,denali,1,1,1
hunter,summit,plateau,1,1,1
hunters,5,sea,1,1,1
hunting,fisheries,resource,1,1,1
hunting,fishing,numeric,1,1,1
hunting,ice,seals,1,1,1
hunting,impacts,beginning,1,1,1
hunting,numeric,3,1,1,1
hunting,oil,gas,1,1,1
hunting,safety,traditional,1,1,1
hunting,seal,walrus,1,1,1
hunting,subsistence,hunting,1,1,1
huntington,2016,climigration,1,1,1
huslia,hazard,mitigation,1,1,1
huslia_hmp_2018_update_8,22,18_final_plan.pdf,1,1,1
husliacommunityplan2017,pdf,2,1,1,1
hv,happy,valley,1,1,1
hybrid,dual,imaging,1,1,1
hybrid,technicon,autoanalyzer,1,1,1
hybrid,total,ice,1,1,1
hydrate,stability,zones,1,1,1
hydraulic,lift,system,1,1,1
hydraulically,isolated,reach,1,1,1
hydro,carbons,pahs,1,1,1
hydro,climatological,analysis,1,1,1
hydro,meteorological,stations,1,1,1
hydrobios,kiel,0.25,1,1,1
hydrobios,multinet,conducted,1,1,1
hydrocarbon,based,systems,1,1,1
hydrocarbon,pah,concentrations,1,1,1
hydrocarbons,nmhc,ethane,1,1,1
hydrocarbons,pah,saturated,1,1,1
hydrochloric,acid,hcl,1,1,1
hydrodynamic,plume,model,1,1,1
hydrofracturing,crevasses,leading,1,1,1
hydrogen,argon,krypton,1,1,1
hydrogen,ion,scale,1,1,1
hydrogen,isotope,data,1,1,1
hydrogen,isotope,datasets,1,1,1
hydrogen,isotope,measurements,1,1,1
hydrogen,isotopes,d2hwax,1,1,1
hydrogen,isotopic,values,1,1,1
hydrogen,peroxide,h2o2,1,1,1
hydrograph,separation,modeling,1,1,1
hydrograph,transformation,model,1,1,1
hydrographic,ccgs,canadian,1,1,1
hydrographic,climatology,phc,1,1,1
hydrographic,conditions,4,1,1,1
hydrographic,conditions,understanding,1,1,1
hydrographic,conductivity,temperature,1,1,1
hydrographic,cruises,conducted,1,1,1
hydrographic,data,collected,1,1,1
hydrographic,data,including,1,1,1
hydrographic,data,obtained,1,1,1
hydrographic,ice,cover,1,1,1
hydrographic,launch,deployed,1,1,1
hydrographic,measurements,reveal,1,1,1
hydrographic,moorings,survey,1,1,1
hydrographic,parameters,including,1,1,1
hydrographic,plots,digital,1,1,1
hydrographic,properties,salinity,1,1,1
hydrographic,survey,vessel,1,1,1
hydrographic,surveys,component,1,1,1
hydrographic,surveys,moorings,1,1,1
hydrographic,surveys,reach,1,1,1
hydrographic,time,series,1,1,1
hydrography,circulation,chemical,1,1,1
hydrography,including,extensive,1,1,1
hydrography,tracer,survey,1,1,1
hydrologic,cycle,3,1,1,1
hydrologic,cycle,carbon,1,1,1
hydrologic,flux,survey,1,1,1
hydrologic,hydrographic,conditions,1,1,1
hydrologic,mixing,model,1,1,1
hydrologic,organic,carbon,1,1,1
hydrologic,processes,stay,1,1,1
hydrologic,systems,impact,1,1,1
hydrological,characteristics,shrub,1,1,1
hydrological,connectivity,based,1,1,1
hydrological,data,set,1,1,1
hydrological,discharge,note,1,1,1
hydrological,discharge,winter,1,1,1
hydrological,gauges,located,1,1,1
hydrological,institute,russia,1,1,1
hydrological,institute,saint,1,1,1
hydrological,model,wasim,1,1,1
hydrologically,related,processes,1,1,1
hydrologist,richard,kemnitz,1,1,1
hydrologists,engineers,social,1,1,1
hydrology,activity,"1,2,3,4",1,1,1
hydrology,activity,2,1,1,1
hydrology,alters,key,1,1,1
hydrology,experiment,sgp99,1,1,1
hydrology,inhibits,quantification,1,1,1
hydrology,models,assume,1,1,1
hydrology,permafrost,geochemistry,1,1,1
hydrology,student,report,1,1,1
hydrology,teacher,notes.pdf,1,1,1
hydrometeor,microphysics,calibration,1,1,1
hydrometeor,microphysics,data,1,1,1
hydrophobic,organic,contaminants,1,1,1
hydrophobic,polytetrafluoroethylene,ptfe,1,1,1
hydrophone,passive,aquatic,1,1,1
hydrophones,underwater,microphones,1,1,1
hydrosense,campbell,scientific,1,1,1
hydroshare,repository,https,1,1,1
hydrostatic,regional,ocean,1,1,1
hydroxybenzoic,acid,measurements,1,1,1
hydroxyl,radical,precursors,1,1,1
hydroxyl,radical,temperature,1,1,1
hygroscopicity,properties,combined,1,1,1
hypobromous,acid,bro,1,1,1
hypobromous,acid,hobr,1,1,1
hypocenter,location,slip,1,1,1
hypochlorite,cl,2,1,1,1
hypoclorite,clo,hypobromite,1,1,1
hypohalous,acids,data,1,1,1
hypoiodite,io,concentrations,1,1,1
hypotheses,3,suggests,1,1,1
hypotheses,h1,freshwater,1,1,1
hypotheses,tested,included,1,1,1
hypothesis,alternatively,periods,1,1,1
hypothesis,involves,testing,1,1,1
hz,hertz,readings,1,1,1
hz,inertial,measurements,1,1,1
hz,meteorological,variables,1,1,1
i.e,1,km2,1,1,1
i.e,20,membrane,1,1,1
i.e,acoustic,energy,1,1,1
i.e,branched,glycerol,1,1,1
i.e,control,plots,1,1,1
i.e,element,density,1,1,1
i.e,ice,cloud,1,1,1
i.e,indeterminate,ind,1,1,1
i.e,marine,mammal,1,1,1
i.e,meltwater,flux,1,1,1
i.e,pacific,water,1,1,1
i.e,paleoclimate,reconstructions,1,1,1
i.e,river,icings,1,1,1
i.e,specific,life,1,1,1
i.e,st,elias,1,1,1
i.e,stems,leaves,1,1,1
i.e,thaw,depth,1,1,1
i.e,vector,datasets,1,1,1
i.e,water,vapor,1,1,1
i1,lon,149.3342,1,1,1
i1,station,i1,1,1,1
i2,dibromine,br2,1,1,1
i2,lon,149.3180,1,1,1
i2,station,i2,1,1,1
i3,lon,149.6140,1,1,1
i3,station,i3,1,1,1
iabp,poles,compared,1,1,1
iabp,time,series,1,1,1
iaoos,international,arctic,1,1,1
iarc,data,archive,1,1,1
ib,oden,focused,1,1,1
ibp,topographic,grid,1,1,1
ibp,tundra,biome,1,1,1
ibutton,temperature,loggers,1,1,1
ibutton,temperature,sensors,1,1,1
ibuttons,installed,doy168,1,1,1
ic,snow,precipitation,1,1,1
ice,1,conduct,1,1,1
ice,2,characterizing,1,1,1
ice,2,dark,1,1,1
ice,2008,2011,1,1,1
ice,3,freshwater,1,1,1
ice,3,melt,1,1,1
ice,4,ocean,1,1,1
ice,50,km,1,1,1
ice,adds,roughness,1,1,1
ice,advection,comparing,1,1,1
ice,age,advance,1,1,1
ice,age,arctic,1,1,1
ice,age,cooling,1,1,1
ice,age,glaciation,1,1,1
ice,age,maximum,1,1,1
ice,age,onset,1,1,1
ice,age,paleoenvironments,1,1,1
ice,air,interfaces,1,1,1
ice,albedo,mar,1,1,1
ice,albedos,varied,1,1,1
ice,algae,2,1,1,1
ice,algae,phytoplankton,1,1,1
ice,algal,abundances,1,1,1
ice,algal,production,1,1,1
ice,algal,sample,1,1,1
ice,algal,taxa,1,1,1
ice,amp,amp,1,1,1
ice,annual,hydrographic,1,1,1
ice,approximately,100,1,1,1
ice,array,includes,1,1,1
ice,atmosphere,covariability,1,1,1
ice,atmosphere,osa,1,1,1
ice,atmospheric,processes,1,1,1
ice,auger,drill,1,1,1
ice,avoiding,modem,1,1,1
ice,bacterial,abundance,1,1,1
ice,bacterial,isolates,1,1,1
ice,bare,ice,1,1,1
ice,barrow,ak,1,1,1
ice,base,previously,1,1,1
ice,based,reference,1,1,1
ice,based,visual,1,1,1
ice,bed,interface,1,1,1
ice,bedrock,interface,1,1,1
ice,berg,rafted,1,1,1
ice,binary,data,1,1,1
ice,bottom,0,1,1,1
ice,bottom,elevations,1,1,1
ice,bottom,melt,1,1,1
ice,boundary,layer,1,1,1
ice,breaker,ib,1,1,1
ice,camp,26,1,1,1
ice,camp,28,1,1,1
ice,camp,29,1,1,1
ice,camp,8,1,1,1
ice,camp,borneo,1,1,1
ice,camp,breakup,1,1,1
ice,camp,complete,1,1,1
ice,camp,data,1,1,1
ice,camp,drift,1,1,1
ice,camp,retrieved,1,1,1
ice,camp,stations,1,1,1
ice,cap,6,1,1,1
ice,cap,extents,1,1,1
ice,cap,fluctuations,1,1,1
ice,cap,ice,1,1,1
ice,cap,iceland,1,1,1
ice,cap,tuto,1,1,1
ice,capture,low,1,1,1
ice,causing,deep,1,1,1
ice,celebrates,arctic,1,1,1
ice,center,provided,1,1,1
ice,change,signal,1,1,1
ice,charts,produced,1,1,1
ice,choked,basin,1,1,1
ice,cliff,gravity,1,1,1
ice,cloud,i.e,1,1,1
ice,cloud,ic,1,1,1
ice,cloud,interactions,1,1,1
ice,column,providing,1,1,1
ice,community,seeks,1,1,1
ice,compactness,reduce,1,1,1
ice,concentration,100,1,1,1
ice,concentration,100km,1,1,1
ice,concentration,averaged,1,1,1
ice,concentration,extent,1,1,1
ice,concentration,found,1,1,1
ice,concentration,plots,1,1,1
ice,concentration,pond,1,1,1
ice,concentration,summer,1,1,1
ice,concentration,surface,1,1,1
ice,concentration,threshold,1,1,1
ice,concentrations,derived,1,1,1
ice,concentrations,land,1,1,1
ice,conditions,4,1,1,1
ice,conditions,dates,1,1,1
ice,conditions,defined,1,1,1
ice,conditions,observed,1,1,1
ice,conditions,ranging,1,1,1
ice,conditions,severely,1,1,1
ice,content,including,1,1,1
ice,content,ph,1,1,1
ice,content,terrain,1,1,1
ice,control,surface,1,1,1
ice,core,acquisition,1,1,1
ice,core,air,1,1,1
ice,core,analysis,1,1,1
ice,core,archives,1,1,1
ice,core,array,1,1,1
ice,core,calibrated,1,1,1
ice,core,chemical,1,1,1
ice,core,chronology,1,1,1
ice,core,coast,1,1,1
ice,core,completed,1,1,1
ice,core,covers,1,1,1
ice,core,depth,1,1,1
ice,core,drill,1,1,1
ice,core,drilled,1,1,1
ice,core,elevation,1,1,1
ice,core,extraction,1,1,1
ice,core,glaciochemical,1,1,1
ice,core,including,1,1,1
ice,core,length,1,1,1
ice,core,melter,1,1,1
ice,core,net,1,1,1
ice,core,nitrate,1,1,1
ice,core,proxies,1,1,1
ice,core,reconstructions,1,1,1
ice,core,recovered,1,1,1
ice,core,research,1,1,1
ice,core,sample,1,1,1
ice,core,sciences,1,1,1
ice,core,spanning,1,1,1
ice,core,specific,1,1,1
ice,core,stratigraphy,1,1,1
ice,core,sulfate,1,1,1
ice,core,transport,1,1,1
ice,cores,1991,1,1,1
ice,cores,broader,1,1,1
ice,cores,estimated,1,1,1
ice,cores,extracted,1,1,1
ice,cores,intellectual,1,1,1
ice,cores,marine,1,1,1
ice,cores,neem,1,1,1
ice,cores,reflected,1,1,1
ice,cores,requires,1,1,1
ice,cores,serve,1,1,1
ice,cores,snow,1,1,1
ice,cores,tracked,1,1,1
ice,coring,activity,1,1,1
ice,coring,sites,1,1,1
ice,cover,2,1,1,1
ice,cover,5,1,1,1
ice,cover,airborne,1,1,1
ice,cover,analysis,1,1,1
ice,cover,biological,1,1,1
ice,cover,cold,1,1,1
ice,cover,determine,1,1,1
ice,cover,diminishes,1,1,1
ice,cover,exposing,1,1,1
ice,cover,increases,1,1,1
ice,cover,journal,1,1,1
ice,cover,melts,1,1,1
ice,cover,plays,1,1,1
ice,cover,relative,1,1,1
ice,cover,results,1,1,1
ice,cover,september,1,1,1
ice,cover,sponsor,1,1,1
ice,cover,suggests,1,1,1
ice,covered,marine,1,1,1
ice,covered,regions,1,1,1
ice,creating,cryoconite,1,1,1
ice,cresis,programs,1,1,1
ice,cryoconite,studded,1,1,1
ice,crystal,fabric,1,1,1
ice,crystal,structures,1,1,1
ice,crystals,concent,1,1,1
ice,currents,ice,1,1,1
ice,currents,ocean,1,1,1
ice,data,set,1,1,1
ice,decline,earth,1,1,1
ice,deformation,due,1,1,1
ice,deformations,impact,1,1,1
ice,density,salinity,1,1,1
ice,dependent,species,1,1,1
ice,deployed,autonomous,1,1,1
ice,depth,bulk,1,1,1
ice,depth,data,1,1,1
ice,discharge,2,1,1,1
ice,discharge,3,1,1,1
ice,dissipation,simulations,1,1,1
ice,dominates,atmospheric,1,1,1
ice,draft,characteristics,1,1,1
ice,draft,data,1,1,1
ice,draft,profile,1,1,1
ice,draft,profiles,1,1,1
ice,drift,ocean,1,1,1
ice,drilling,2008,1,1,1
ice,drilling,2009,1,1,1
ice,drilling,effort,1,1,1
ice,drilling,program,1,1,1
ice,driven,alphaweice,1,1,1
ice,dynamic,behavior,1,1,1
ice,dynamics,borehole,1,1,1
ice,dynamics,glacier,1,1,1
ice,edge,based,1,1,1
ice,edge,position,1,1,1
ice,edge,relative,1,1,1
ice,edge,sea,1,1,1
ice,evidence,suggests,1,1,1
ice,exercise,scicex,1,1,1
ice,existing,coastal,1,1,1
ice,experiment,dynamic,1,1,1
ice,explorer,geophysics,1,1,1
ice,explorer,maisie,1,1,1
ice,extent,estimates,1,1,1
ice,extent,leads,1,1,1
ice,extent,occurring,1,1,1
ice,extent,sea,1,1,1
ice,extent,synoptic,1,1,1
ice,extent,version,1,1,1
ice,extents,transects,1,1,1
ice,features,incorporate,1,1,1
ice,firn,cores,1,1,1
ice,firn,transition,1,1,1
ice,floe,velocities,1,1,1
ice,floe,velocity,1,1,1
ice,floes,approximately,1,1,1
ice,flow,dynamics,1,1,1
ice,flow,model,1,1,1
ice,flow,modeling,1,1,1
ice,flow,parameters,1,1,1
ice,flow,rate,1,1,1
ice,flow,thinning,1,1,1
ice,fluxes,ambient,1,1,1
ice,forcing,snow,1,1,1
ice,formation,supercooling,1,1,1
ice,free,corridor,1,1,1
ice,free,corridors,1,1,1
ice,free,ocean,1,1,1
ice,free,summer,1,1,1
ice,free,terrain,1,1,1
ice,front,fjord,1,1,1
ice,gas,exchange,1,1,1
ice,geophysical,journal,1,1,1
ice,gps,stations,1,1,1
ice,growth,conditions,1,1,1
ice,growth,curve,1,1,1
ice,growth,ice,1,1,1
ice,growth,model,1,1,1
ice,growth,rate,1,1,1
ice,growth,surface,1,1,1
ice,history,based,1,1,1
ice,holds,potential,1,1,1
ice,hummocks,debris,1,1,1
ice,incidence,duration,1,1,1
ice,integrating,pfas,1,1,1
ice,interaction,effect,1,1,1
ice,land,system,1,1,1
ice,late,june,1,1,1
ice,lieb,lappen,1,1,1
ice,loss,continues,1,1,1
ice,loss,corresponds,1,1,1
ice,loss,events,1,1,1
ice,loss,occurred,1,1,1
ice,margin,proximity,1,1,1
ice,margin,serve,1,1,1
ice,margin,stability,1,1,1
ice,marginal,basin,1,1,1
ice,marginal,channel,1,1,1
ice,marginal,deposits,1,1,1
ice,marginal,lakes,1,1,1
ice,marginal,sample,1,1,1
ice,mass,change,1,1,1
ice,mass,including,1,1,1
ice,mass,lost,1,1,1
ice,mass,sea,1,1,1
ice,masses,acquires,1,1,1
ice,masses,microseismicity,1,1,1
ice,measurements,including,1,1,1
ice,melt,funding,1,1,1
ice,melt,increased,1,1,1
ice,melt,rate,1,1,1
ice,melting,ice,1,1,1
ice,melting,phase,1,1,1
ice,melting,snow,1,1,1
ice,meltwater,plumes,1,1,1
ice,mitt,ice,1,1,1
ice,model,based,1,1,1
ice,model,forced,1,1,1
ice,model,results,1,1,1
ice,modeling,cice,1,1,1
ice,motion,comprising,1,1,1
ice,motion,data,1,1,1
ice,motion,estimates,1,1,1
ice,motion,key,1,1,1
ice,motion,surface,1,1,1
ice,moved,sensors,1,1,1
ice,nucleating,particles,1,1,1
ice,observation,reports,1,1,1
ice,observations,drawing,1,1,1
ice,observing,network,1,1,1
ice,ocean,atmosphere,1,1,1
ice,ocean,boundary,1,1,1
ice,ocean,buoy,1,1,1
ice,ocean,conditions,1,1,1
ice,ocean,mbgc,1,1,1
ice,ocean,mixed,1,1,1
ice,ocean,models,1,1,1
ice,ocean,observing,1,1,1
ice,ocean,processes,1,1,1
ice,ocean,simulation,1,1,1
ice,ocean,surface,1,1,1
ice,overburden,pressure,1,1,1
ice,permeability,measurements,1,1,1
ice,physical,characteristics,1,1,1
ice,ponded,ice,1,1,1
ice,positive,measurements,1,1,1
ice,process,models,1,1,1
ice,profiling,sonar,1,1,1
ice,profiling,system,1,1,1
ice,properties,ice,1,1,1
ice,properties,snow,1,1,1
ice,proxies,specifically,1,1,1
ice,proximal,500,1,1,1
ice,radar,equipment,1,1,1
ice,rafted,aggregates,1,1,1
ice,rafted,deposits,1,1,1
ice,rafting,periods,1,1,1
ice,records,cyclone,1,1,1
ice,records,ice,1,1,1
ice,reference,experiments,1,1,1
ice,regime,classifications,1,1,1
ice,regime,extents,1,1,1
ice,regime,leads,1,1,1
ice,regimes,i.e,1,1,1
ice,regimes,lakes,1,1,1
ice,regimes,late,1,1,1
ice,regimes,shifts,1,1,1
ice,related,hazards,1,1,1
