token,n,unique_ids,unique_authors
ak_veg.tif,2,1,1
akhiok,2,2,1
akr,2,1,1
akst,2,2,2
alaska’s,2,2,2
albite,2,1,1
alesund,2,2,2
aleut,2,2,1
alfresco,2,1,1
alike,2,2,2
aliquots,2,2,2
alkane,2,1,1
alkenone,2,2,2
allerod,2,2,2
allocate,2,2,2
allometry,2,2,2
allq.mat,2,2,1
allweb,2,2,1
altitudinal,2,1,1
amendment,2,2,2
amendments,2,2,1
americans,2,2,2
amperes,2,1,1
anadyr,2,2,2
anatomic,2,1,1
ancestral,2,2,2
andoya,2,2,1
anemometer,2,2,2
angles,2,2,2
anion,2,2,2
anisotropy,2,2,2
anna,2,2,2
annotation,2,2,2
anoxic,2,1,1
aon.iab.uaf.edu,2,2,1
aou,2,2,1
apel,2,1,1
aphia,2,2,1
aphia_no,2,2,1
applies,2,1,1
approaching,2,2,1
approval,2,2,2
aqys,2,1,1
archerfish,2,2,2
arctostaphylos,2,2,1
argued,2,2,2
arguing,2,2,2
argument,2,2,2
arid,2,2,2
arienzo,2,2,1
arms,2,1,1
arp,2,2,2
arriving,2,2,2
articulating,2,2,2
artifact,2,2,2
artwork,2,1,1
asc,2,2,2
asd,2,2,2
asof,2,2,2
aspen,2,2,2
asr,2,1,1
asr2,2,1,1
assign,2,2,2
assignment,2,1,1
assigns,2,2,1
assisting,2,2,2
associates,2,2,2
assortment,2,2,2
assume,2,2,2
aster,2,2,2
astronomical,2,2,1
atdd,2,2,1
atf,2,2,2
athol,2,2,1
attack,2,2,1
attainment,2,1,1
attend,2,2,2
attended,2,2,2
auspices,2,2,2
authorities,2,2,2
automation,2,2,2
avenues,2,2,2
avi,2,2,2
avian,2,1,1
avoids,2,2,1
awarded,2,2,2
backup,2,1,1
bacterivory,2,1,1
baird's,2,2,1
baker,2,2,2
banded,2,2,2
bandwidths,2,1,1
barely,2,2,2
baroclinic,2,2,1
barologger,2,2,2
barrel,2,2,2
barren,2,2,2
barry,2,2,2
basis_of_record,2,2,1
bathy,2,2,2
bayesian,2,2,2
bays,2,2,2
bcc,2,1,1
bd,2,2,1
beach,2,2,2
bead,2,2,2
beaked,2,2,1
beaker,2,2,2
bearings,2,2,2
beautifully,2,2,1
beck,2,2,2
beer,2,1,1
behalf,2,2,2
behaviors,2,2,2
beijing,2,1,1
belcher,2,1,1
belmont,2,2,2
benchmark,2,2,2
benchmarked,2,2,1
bent,2,2,2
benzene,2,2,2
berdahl,2,1,1
beringi,2,1,1
bernard,2,1,1
best.mat,2,2,1
biasing,2,2,2
bibliographic_citation,2,2,1
bifacial,2,1,1
bimass,2,1,1
binarized,2,1,1
bioaccumulative,2,2,2
bioarchaeological,2,2,1
bioenergetics,2,2,1
biofuel,2,2,2
biomas,2,1,1
biopsy,2,2,1
biphenyl,2,2,2
bipolar,2,2,2
birch,2,2,2
birgit,2,2,1
bismuth,2,2,2
bistatic,2,2,1
bitbucket.org,2,2,1
bl,2,2,2
blanquet,2,2,2
blogs,2,2,2
blown,2,2,2
blvd,2,2,2
bmi,2,2,1
boats,2,2,2
bogs,2,1,1
bølling,2,2,2
bolstered,2,2,2
boolean,2,2,2
borders,2,2,2
borrowed,2,2,2
bos,2,1,1
boss,2,1,1
bouys,2,2,2
bowdoin,2,1,1
bowfest,2,2,1
bowman,2,2,2
boyd,2,2,1
bpr,2,1,1
braided,2,2,2
bran,2,2,1
breaker,2,2,2
bret,2,2,2
brethren,2,1,1
brgdgts,2,1,1
brian,2,1,1
bringing,2,2,2
broadcast,2,2,2
broadening,2,2,2
broadest,2,2,2
brodzik,2,2,2
brominated,2,1,1
browseable,2,2,2
brunswick,2,2,2
bsa,2,1,1
bulletins,2,1,1
bunsen,2,2,1
buoyant,2,2,1
burbot,2,2,1
burgess,2,2,2
burt,2,2,1
businesses,2,1,1
buttressing,2,2,2
c.e,2,2,2
c.hyperboreus,2,1,1
c.j,2,2,2
c02,2,2,2
c130,2,2,1
c25,2,2,1
c2h6,2,2,2
c40,2,2,1
c55,2,2,2
c6f,2,1,1
cacl2,2,2,1
cairns,2,1,1
cakeater,2,2,1
calanca,2,2,1
calgary,2,1,1
calipers,2,2,2
callaghan,2,1,1
calon_sites_overview.jpg,2,2,2
camid,2,2,2
camps,2,2,2
canada's,2,2,1
candidates,2,2,2
canoe,2,1,1
capillaries,2,2,2
capitalize,2,2,2
cappelen,2,1,1
capsule,2,2,2
carbon:nitrogen,2,2,2
carcasses,2,2,1
carl,2,2,2
carolina,2,2,2
carrier,2,2,2
carrying,2,2,2
carter,2,2,2
cartesion,2,2,1
cassiope,2,2,2
catalog_number,2,2,1
catalogue,2,1,1
catalyze,2,2,1
categorizing,2,2,1
catlin,2,2,1
catlin's,2,2,1
causal,2,2,2
causation,2,2,2
caves,2,1,1
cavm,2,2,2
ceattle,2,1,1
cec,2,1,1
ceiling,2,2,2
cements,2,2,2
cent,2,2,2
centerbeam,2,2,1
centerlines,2,2,2
centrifugation,2,2,2
cerium,2,2,2
certified,2,2,2
cesm1.1,2,2,2
cessna,2,1,1
cfsr,2,2,2
cg,2,2,2
challenged,2,2,2
characteristically,2,2,1
chaun,2,1,1
cheek,2,2,1
children's,2,2,2
chindadn,2,2,2
chips,2,2,1
chironomid,2,2,2
chironomus,2,2,2
chloramphenicol,2,2,1
chlt,2,2,1
choices,2,2,2
chose,2,2,2
christensen,2,2,2
chromium,2,2,2
churchill,2,1,1
cie,2,1,1
cincinnati,2,1,1
circuit,2,2,2
circular,2,2,1
circulated,2,2,2
circumference,2,2,1
cities,2,1,1
ck,2,2,1
cladocerans,2,2,2
clara,2,2,2
classical,2,2,1
clays,2,1,1
cleaning,2,2,2
cleo,2,2,2
cliff,2,1,1
climactic,2,2,2
climatologists,2,2,2
climigration,2,1,1
clipped,2,1,1
clones,2,1,1
closeoff,2,1,1
cloth,2,2,2
clues,2,2,2
clyde's,2,2,1
cm6a,2,1,1
cma,2,2,1
cmdl,2,2,2
cn,2,1,1
cn.dataone.org,2,1,1
cnrm,2,1,1
coagulation,2,2,1
coarsest,2,2,2
coastacurrent,2,2,1
cobalt,2,2,2
codec,2,2,2
codiac,2,2,1
coherently,2,2,2
coi,2,2,2
coincidently,2,2,1
collaborator,2,2,2
collateralization,2,1,1
collecting_gear,2,2,1
colorimetrically,2,2,2
columnar,2,2,1
communicating,2,2,2
community's,2,2,2
compacting,2,2,2
company,2,2,2
comparatively,2,2,2
compartment,2,1,1
compartments,2,1,1
compensation,2,2,2
complexities,2,2,2
complied,2,2,2
comprehend,2,2,2
computers,2,2,2
computre,2,2,1
con,2,2,2
concentrating,2,2,1
conclusion,2,2,2
conclusively,2,2,2
conductor,2,2,2
confident,2,2,1
confirms,2,2,2
conflicts,2,2,2
conflux,2,1,1
congenital,2,1,1
consent,2,2,2
conservative,2,2,2
considerably,2,2,2
consideration,2,2,2
considerations,2,2,2
consolidation,2,2,2
constitute,2,2,2
constitutive,2,1,1
consumers,2,2,2
consuming,2,2,2
container,2,2,2
containers,2,2,1
contested,2,1,1
contextual,2,2,1
continentocean,2,2,1
continually,2,2,2
continuum,2,2,2
contract,2,2,2
contributor,2,2,2
contributors,2,2,2
convene,2,1,1
conventions,2,2,2
conversely,2,2,2
converting,2,2,2
cook's,2,1,1
cooled,2,2,2
copepoda,2,2,1
copious,2,2,1
copper,2,2,2
cordova,2,2,1
cornell,2,2,2
coronal,2,2,2
corrects,2,2,2
correlates,2,2,2
corroborated,2,2,2
corvallis,2,2,2
cory,2,2,2
cosistent,2,2,1
coulter,2,2,2
counter,2,2,2
county,2,1,1
couplet,2,2,2
covariability,2,2,1
covariation,2,2,2
covary,2,2,1
cpc,2,1,1
cr10,2,2,2
cr10x,2,1,1
cra,2,2,2
crab,2,2,2
craig,2,1,1
crawling,2,2,2
creek's,2,2,2
criterion,2,2,2
cruiseid,2,2,1
crump,2,2,2
crustal,2,2,2
cruz,2,2,2
cryobot,2,1,1
cryoprotectants,2,1,1
cs616,2,1,1
csas,2,2,2
csci,2,2,2
csu,2,2,2
ctc,2,2,2
cultivated,2,1,1
cultured,2,2,1
cumberland,2,2,1
cumpston,2,2,2
cunningham,2,1,1
curated,2,1,1
curation,2,2,1
curtain,2,1,1
cutins,2,2,1
cybertechnology,2,2,2
cyclonically,2,2,1
cylindrical,2,2,2
d.c,2,2,2
d.m,2,2,2
d'asaro,2,1,1
d17,2,2,1
d17o,2,2,1
d2h,2,2,2
d4b1a2a1a,2,1,1
d6930r6j,2,2,1
d6cf9n5b,2,2,1
damaged,2,2,2
damages,2,2,2
damaging,2,2,1
dammed,2,2,2
dapi,2,2,2
data_base_reference_id,2,2,1
data.eol.ucar.edu,2,2,1
data.nodc.noaa.gov,2,1,1
datapoing,2,2,1
datapoint,2,2,1
datapoints,2,2,1
date_collected,2,2,1
date_last_modified,2,2,1
davidson,2,1,1
day_collected,2,2,1
dcra,2,1,1
dcrarepoext,2,1,1
ddd,2,1,1
deal,2,2,2
decimallatitude,2,2,1
decimallongitude,2,2,1
declassified,2,2,2
decoupled,2,2,2
deficient,2,2,1
deformational,2,2,1
deformations,2,2,2
deforming,2,1,1
degassing,2,1,1
degraded,2,2,2
dehydrogenase,2,2,1
delaware,2,2,2
delivering,2,2,2
deming,2,2,2
demise,2,2,2
demonstrating,2,2,2
dendrochronological,2,2,2
dendroclimatology,2,2,1
denmark’s,2,2,1
denote,2,2,2
denser,2,1,1
densification,2,2,2
denudation,2,1,1
derives,2,2,2
descent,2,2,1
designating,2,2,1
desired,2,2,2
destabilization,2,2,1
destabilize,2,2,2
destabilized,2,2,2
detached,2,2,1
detectable,2,2,2
detrital,2,2,2
deuer,2,1,1
developers,2,2,2
dextrose,2,2,1
dh,2,2,1
dia,2,2,2
diagnosed,2,2,2
dialog,2,1,1
dibb,2,2,2
dichotomy,2,1,1
dicom,2,2,1
dictionary,2,2,2
dielectric,2,2,2
dieser,2,2,1
differs,2,2,2
diffractometer,2,2,2
diffusivity,2,2,2
digestion,2,2,2
digitize,2,1,1
dikes,2,2,1
diminished,2,2,2
diminishes,2,2,2
dinoflagellate,2,1,1
disappearance,2,2,2
discipline,2,2,2
disclosure,2,1,1
discrepancies,2,1,1
diseases,2,2,2
disequilibrium,2,2,1
disrupt,2,2,2
distinction,2,2,2
distinctive,2,2,2
distinctly,2,2,2
distributing,2,2,2
districts,2,2,2
dlb,2,1,1
doi.pangaea.de,2,2,2
domain.txt,2,2,1
domestic,2,1,1
dos,2,2,2
dowdeswell,2,2,1
downcutting,2,1,1
downloading,2,2,2
downloads.htm,2,2,1
doy222,2,2,1
dozen,2,2,2
drainages,2,2,2
drapes,2,2,1
driftwood,2,2,2
drip,2,2,1
drogues,2,2,2
dropping,2,1,1
dropsonde,2,2,1
dropsondes,2,2,1
drove,2,2,2
drs,2,2,2
ducks,2,2,2
duplicated,2,2,2
e.a,2,2,2
e4,2,1,1
earnings,2,1,1
easier,2,2,2
eaten,2,2,1
ebb,2,2,1
ebsp,2,1,1
echoanalysis,2,2,1
echoes,2,2,2
eckman,2,2,2
ecohydrolgy,2,1,1
economically,2,2,1
economics,2,2,2
economists,2,2,2
ecotriplet,2,2,2
ectomycorrhizal,2,2,2
edaphic,2,2,2
edf,2,2,2
edgecumbe,2,1,1
edgetech,2,2,2
edition,2,2,1
eds,2,2,1
educate,2,2,2
efficiencies,2,2,2
egbert,2,1,1
eicken.html,2,2,2
eigen,2,2,1
eklutna,2,2,2
elaborate,2,2,2
elastic,2,2,2
elder,2,2,2
electing,2,2,1
electra,2,2,1
electrode,2,1,1
electrodes,2,1,1
electrospray,2,2,1
element2,2,2,2
elicit,2,2,2
elicitation,2,2,2
elim,2,2,2
eliminated,2,2,2
ellice,2,1,1
em120,2,1,1
em300,2,2,2
embrace,2,2,1
emerged,2,2,2
emergent,2,2,2
emi,2,1,1
emitter,2,2,1
emphasized,2,2,2
employees,2,1,1
emptying,2,2,1
enabale,2,2,1
encased,2,2,2
encoding,2,2,2
encouraging,2,1,1
end_time_of_day,2,2,1
endmembers,2,2,1
ene,2,2,2
engelskbukta,2,1,1
engine,2,2,2
engines,2,2,2
enhances,2,2,2
enormous,2,2,2
enrolled,2,2,2
enthusiasm,2,2,2
entities,2,2,2
entrainment,2,2,1
environ,2,2,2
eolian,2,2,2
eos,2,2,2
epic,2,1,1
epidemiologic,2,1,1
epifauna,2,2,2
episodes,2,1,1
eppley,2,1,1
equilibrator,2,2,2
equips,2,2,1
erected,2,2,2
ericads,2,1,1
erik,2,2,2
erode,2,2,1
erosive,2,2,2
erpicum,2,2,1
erupted,2,2,2
erythemal,2,2,1
es,2,2,1
esa,2,1,1
esau,2,1,1
escapes,2,2,1
esm2,2,1,1
esp3_install_ver_0.9.5,2,2,1
essd,2,2,1
essence,2,2,2
etfosaa,2,1,1
ethylene,2,2,2
etip,2,1,1
etopo1,2,2,1
etopo5,2,1,1
ettema,2,2,1
eukarya,2,2,1
euphausiidae,2,2,1
evade,2,1,1
evaporate,2,1,1
eveny,2,1,1
evidenced,2,2,2
ewg,2,1,1
eworld,2,2,1
exacerbate,2,2,2
exceptions,2,2,2
exciting,2,2,2
excludes,2,2,2
exhaustion,2,2,2
exhibiting,2,2,2
existed,2,2,2
exopolymeric,2,2,1
exopolymers,2,1,1
exotech,2,2,2
expandable,2,2,2
expenditure,2,2,2
exports,2,2,2
express,2,2,2
expressions,2,2,2
extensometers,2,1,1
extracting,2,2,2
extraterrestrial,2,2,2
extremes,2,2,2
eyes,2,2,2
ez,2,1,1
f.g.prahl,2,2,1
f10,2,1,1
f2,2,1,1
f5,2,1,1
faced,2,2,2
faceted,2,2,2
facilitates,2,2,2
factot,2,1,1
fail,2,2,2
fairweather,2,2,2
fallen,2,2,1
false,2,2,2
faroes,2,1,1
favorably,2,2,2
favored,2,2,1
favors,2,2,2
fco2,2,2,1
fdx,2,2,2
fears,2,2,1
feasibility,2,2,2
feb,2,2,2
fee,2,2,1
feldspar,2,1,1
feng,2,2,2
feniak,2,2,1
fertilizer,2,2,2
fet,2,2,1
fetcher,2,2,1
fh950,2,2,1
fieldnotes,2,2,2
fileadmin,2,1,1
filed,2,2,1
finest,2,2,2
fingerprint,2,2,2
fingerprinting,2,2,2
finish,2,2,1
finmarchicus,2,2,2
finse,2,2,1
ﬁrn,2,1,1
firsthand,2,2,2
fiscal,2,2,2
fishers,2,2,2
fix,2,2,2
flags,2,2,1
flato,2,1,1
flex,2,2,2
flightlines,2,1,1
floatation,2,2,2
flocculant,2,2,1
floodplain,2,2,2
flour,2,2,2
flowed,2,2,2
fluctuated,2,2,2
fm100,2,2,1
fmol,2,1,1
focusses,2,2,1
ford,2,2,1
formaldehyde,2,2,2
formations,2,2,2
formative,2,2,2
formulation,2,2,2
fosa,2,1,1
fourier,2,2,2
foxx,2,2,1
fragile,2,2,2
fragments,2,2,2
francisco,2,2,2
freezeup,2,2,2
fritzsche,2,1,1
frobisher,2,1,1
frontier,2,1,1
frosti,2,2,1
froze,2,2,2
fruits,2,2,1
fs3,2,1,1
fsu,2,2,2
fused,2,2,1
fuzzy,2,2,2
fy1,2,2,1
g.r,2,2,1
gadamus,2,1,1
gages,2,1,1
gaging,2,2,1
gains,2,2,2
galen,2,1,1
gasses,2,2,1
gatherers,2,2,2
gbm,2,2,1
gc09,2,1,1
gcb,2,2,2
generaldescrip,2,2,1
geobotanical,2,1,1
geobotany,2,2,1
geodatabases,2,2,2
geoecological,2,1,1
geolocation,2,2,2
geolocators,2,2,2
geologists,2,2,2
geomagnetic,2,2,2
geometric,2,2,2
geomission,2,1,1
geomorphological,2,2,1
geosystems,2,2,1
geotek,2,1,1
gff,2,2,2
gfs,2,2,1
ghcn,2,2,2
gi,2,2,2
gi.alaska.edu,2,2,2
gipsy,2,2,1
gisp2b,2,2,2
gisp2d,2,2,2
glaciologists,2,2,2
glaciomarine,2,1,1
glaring,2,2,1
glen's,2,2,2
glenn,2,2,2
glg,2,1,1
glidden,2,2,1
glossary,2,2,2
glue,2,2,2
glycol,2,2,2
gm,2,1,1
goebel,2,2,1
goetz,2,2,2
goldrush,2,2,1
gonorth,2,2,2
goodrich,2,1,1
google,2,2,2
gov.noaa.nodc,2,1,1
grainger,2,2,2
granularity,2,2,2
graphics,2,2,2
greenwich,2,2,1
greuell,2,2,1
gridpoint,2,2,1
griggs,2,2,1
groseilliers,2,2,2
gstoss,2,2,2
guay,2,2,2
guiding,2,2,2
guilizzoni,2,1,1
gust,2,2,2
guy,2,2,1
gvsu,2,2,2
gz,2,1,1
gzipped,2,2,2
h1,2,2,2
h2o2,2,2,2
hach,2,2,1
hackathon,2,1,1
hagedorn,2,2,1
hagen,2,1,1
hair,2,1,1
hajo,2,2,2
hajo.eicken,2,2,2
halle,2,1,1
hamar,2,1,1
hamburg,2,2,1
hammer,2,1,1
hammered,2,2,2
hampers,2,2,2
handheld,2,2,2
happened,2,2,2
harbeck,2,1,1
harms,2,2,1
harvesters,2,2,2
harvesting,2,2,2
hasholt,2,2,1
haulout,2,1,1
hawley,2,2,2
hdr,2,2,2
heart,2,2,1
helicopters,2,2,2
hemispherical,2,2,2
hendricks,2,1,1
hermitically,2,2,1
herzfeld,2,1,1
heterotrophs,2,2,2
heterotrophy,2,2,2
hh:mm:ss,2,2,2
hi0902,2,2,1
hiemstra,2,2,1
hierarchy,2,2,1
highlights,2,2,2
hills,2,1,1
hillshade,2,2,2
hits,2,2,2
hly02,2,1,1
hly0403,2,2,2
hly0404,2,2,1
hly1103,2,2,1
hly1104,2,2,1
hly1301,2,2,2
hly1303,2,2,1
hly1402,2,2,1
hokkaido,2,2,2
holder,2,2,2
holding,2,2,2
holt,2,2,1
holyoke,2,1,1
homepage.usask.ca,2,2,1
homes,2,2,2
honors,2,2,1
horizontally,2,2,2
hormones,2,1,1
hornblende,2,1,1
horses,2,1,1
hosting,2,2,2
hotrax,2,2,1
howe,2,2,2
hpa,2,1,1
hpc,2,2,1
hroarsdalur,2,1,1
hs,2,2,2
hubs,2,2,2
hulahula,2,1,1
humdity,2,2,1
humic,2,1,1
hurkmans,2,2,1
hv,2,2,2
hybridization,2,2,1
hydrobios,2,2,2
hydrochemical,2,2,2
hydroclimatic,2,2,1
hydroclimatology,2,2,2
hydrogeopyhsics,2,2,2
hydrologists,2,2,2
hydrolyzable,2,2,1
hydrometeorology,2,2,2
hydrophobic,2,2,2
hydrophones,2,2,2
hypobromous,2,2,2
hypothesizes,2,2,2
hypothesizing,2,2,1
î,2,2,1
i1,2,1,1
i3,2,1,1
i8inlet,2,2,1
ibs,2,2,2
ibs_waypoints,2,2,2
ic,2,2,2
icebreakers,2,2,2
icehouse,2,2,2
icemarginal,2,1,1
icesat,2,1,1
ichs,2,1,1
icop,2,1,1
icsu,2,2,2
iddo,2,2,2
identified_by,2,2,1
igarka,2,2,1
igiugig,2,1,1
igor,2,2,1
igps,2,2,2
ikaite,2,1,1
iken,2,2,1
ilker,2,1,1
illuminate,2,2,2
imaginative,2,2,2
imnavait.html,2,2,1
impactor,2,1,1
impending,2,2,1
imperative,2,2,2
implicated,2,1,1
implying,2,1,1
included.this,2,2,1
incomplete,2,2,2
inconsistent,2,2,2
indeterminate,2,2,2
index.html,2,2,1
inducing,2,2,2
inermis,2,2,1
infected,2,2,1
infilled,2,2,1
inflated,2,2,2
informing,2,2,2
informs,2,2,2
ingv,2,1,1
inhibited,2,1,1
inhibits,2,2,2
inigok,2,2,2
injected,2,2,2
injector,2,1,1
inmotion,2,2,1
innovations,2,2,2
inquiries,2,2,1
insar,2,1,1
insert,2,1,1
inserted,2,2,1
inshore,2,2,1
inspected,2,1,1
inspired,2,2,1
inspiring,2,2,1
instabilities,2,2,2
institutes,2,2,2
instrument’s,2,2,2
int,2,2,2
integrifolia,2,2,1
integrity,2,2,2
interconnected,2,2,2
interferometric,2,2,2
intergovernmental,2,2,2
interleaved,2,2,2
intermap,2,2,2
internships,2,2,2
interrelated,2,2,2
interrupted,2,2,2
intersection,2,2,2
interspersed,2,2,2
intervalometer,2,2,2
intervening,2,2,2
intra,2,2,2
intricacies,2,1,1
intruded,2,2,2
invading,2,1,1
inversions,2,2,2
invested,2,2,2
invite,2,2,2
invokes,2,2,1
ionosphere,2,2,2
ionospheric,2,2,2
iowa,2,2,2
irb,2,1,1
irm,2,1,1
irms,2,2,2
irrigation,2,2,2
isachsen,2,2,2
isfjord,2,2,2
isohaline,2,1,1
isopods,2,2,2
isunguata,2,1,1
itac,2,2,2
iteriak,2,2,1
itrax,2,2,2
its2,2,2,2
itum,2,1,1
iw,2,2,2
iws,2,1,1
iz,2,1,1
j.e,2,2,2
jag,2,2,1
jahren,2,1,1
jakobshavns,2,2,1
janet,2,2,2
jars,2,2,1
javascript,2,2,2
jb,2,1,1
ji,2,2,1
jm07,2,1,1
jobs,2,2,2
join,2,2,2
joined,2,2,2
joins,2,2,2
joughin,2,2,2
jr,2,2,2
julia,2,2,1
jump,2,2,1
junge,2,2,1
jupyter,2,2,2
k.m.stafford,2,2,1
k08,2,1,1
k2so4,2,2,1
kanchalan,2,2,1
kane,2,2,2
kanevskiy,2,2,2
kangarlussuaq,2,2,1
kangiqtugaapik,2,1,1
katabatic,2,2,1
kate,2,2,1
kcl,2,2,1
keels,2,2,2
kei,2,2,1
keldudalur,2,1,1
kennett,2,1,1
kernel,2,1,1
keystone,2,2,2
kh,2,2,1
kiei,2,1,1
kigluaik,2,2,1
killed,2,2,2
kiloannum,2,2,1
kindergarten,2,2,2
kinds,2,2,2
kingston,2,2,1
kipfsthul,2,2,1
kirchman's,2,2,1
kit,2,2,2
kites,2,2,1
kn19510,2,2,1
knowledgeable,2,2,2
knowles,2,2,2
kø,2,2,1
kokhanok,2,1,1
kongsberg,2,2,2
kongsvegan,2,1,1
kruse,2,2,2
kugluktuk,2,1,1
kuhn,2,2,1
kujalleq,2,1,1
kunze,2,1,1
kurupa,2,2,1
kvile,2,2,1
l.c,2,1,1
l.d,2,2,2
l.e,2,2,1
l.l,2,2,1
l.m,2,2,2
l08d,2,1,1
l08f,2,1,1
l2120,2,1,1
label,2,2,2
labor,2,2,2
ladcp,2,1,1
laicpms,2,1,1
laiho,2,1,1
lakeshore,2,2,2
lamp,2,2,2
lance,2,2,2
lanctot,2,1,1
landed,2,2,2
landmask,2,2,2
landset,2,1,1
langjokull,2,1,1
langjökull,2,1,1
lanthanum,2,2,2
latency,2,2,2
laterally,2,2,2
lattice,2,1,1
lavrenov,2,2,1
lawns,2,2,2
lc,2,2,2
lcdr,2,2,2
leachates,2,1,1
leases,2,2,1
lee,2,2,2
leeds,2,1,1
legends,2,2,2
legs,2,2,2
lehigh,2,2,2
lenses,2,2,1
lessard,2,1,1
leuschen,2,1,1
levelock,2,1,1
lfm,2,1,1
lhf,2,2,2
li7500,2,2,1
li7500s,2,2,1
liao,2,2,2
libraries,2,2,2
life_stage,2,2,1
lifestage,2,2,1
lifestages,2,2,1
likewise,2,2,2
lis,2,1,1
listening,2,1,1
literal,2,1,1
livelihood,2,2,2
liver,2,2,1
lm,2,1,1
loaded,2,2,2
loc,2,2,2
loci,2,2,2
lock,2,1,1
lodged,2,2,1
lofting,2,2,1
logbook,2,2,2
logical,2,2,2
logitude,2,2,2
logratio,2,1,1
lomvia,2,2,2
longispina,2,1,1
longitudes,2,2,2
longwavedown,2,2,2
longwavenet,2,2,2
longwaveup,2,2,2
louise,2,1,1
lourie,2,2,1
lovenbreen,2,1,1
lowtem.hokudai.ac.jp,2,2,2
lto,2,1,1
lu,2,2,1
luebbe,2,2,1
lut,2,2,1
lwd,2,2,2
lwu,2,2,2
lying,2,2,2
m.d,2,1,1
m.t,2,2,1
m1_1a,2,2,1
m6b,2,2,1
macdonald,2,2,1
macrofaunal,2,2,2
macrofossil,2,2,2
macronutrients,2,2,2
macrophysical,2,2,2
macroscope,2,1,1
magnetics,2,2,2
magnetometer,2,2,2
magnify,2,2,2
maisie,2,1,1
malfunctioned,2,2,2
malfunctioning,2,2,2
mangerud,2,2,2
manifest,2,2,2
manifestations,2,2,1
manufacture,2,2,2
manuscripts,2,2,2
mar.allq.mat,2,2,1
mar.best.mat,2,2,1
marbaix,2,2,1
march13,2,2,1
markup,2,2,2
marshes,2,1,1
martinson,2,2,1
mary,2,1,1
mass.htm,2,2,1
massman,2,2,1
matches,2,2,2
mathematical,2,2,2
maturation,2,2,2
mauri,2,2,2
mauze,2,2,1
maximum_depth_in_meters,2,2,1
mayen,2,2,2
mbgc,2,1,1
mbl,2,2,1
mcdonald,2,1,1
mcgrath,2,2,1
mcguire,2,1,1
mckay,2,2,2
mcr,2,1,1
mdm,2,1,1
mead,2,2,2
mechanically,2,1,1
melsing,2,2,1
meltdown,2,1,1
melter,2,2,2
memls_tvc,2,1,1
menden,2,1,1
mercator,2,2,2
merge,2,2,2
mesa,2,2,2
mesh_size,2,2,1
meso,2,2,1
mesotrophic,2,2,1
message,2,2,2
meta,2,2,2
metaproteomes,2,1,1
metatdata,2,2,1
metazoan,2,2,2
metek,2,2,2
météorologiques,2,1,1
meterological,2,2,2
methanol,2,2,1
methyhg,2,2,1
microbe,2,2,2
microbially,2,2,2
microdata,2,2,1
microfossils,2,2,2
microscope,2,2,2
microseismicity,2,1,1
microsite,2,2,1
midpoints,2,2,2
midshore,2,2,1
migrating,2,2,2
mike,2,2,2
mikhail,2,2,2
mikkelsen,2,2,1
millenia,2,2,1
mine,2,2,2
miniature,2,2,2
minimum_depth_in_meters,2,2,1
minirhizotron,2,2,2
minnesota,2,2,2
misrepresentation,2,2,2
mississippi,2,1,1
mist,2,2,2
mitgcm,2,2,1
mitigating,2,2,2
mixotrophs,2,1,1
miz,2,2,1
mjpeg,2,2,2
mk30,2,1,1
mm2,2,2,2
mmc,2,1,1
mobilization,2,2,2
mobilizing,2,2,2
modernized,2,2,2
moltke,2,2,1
monoliths,2,1,1
montages,2,1,1
month_collected,2,2,1
moore,2,2,2
morainal,2,2,2
morphologies,2,2,2
morphometry,2,2,1
mosses,2,2,2
motivation,2,2,2
mouginot,2,2,1
mounting,2,2,2
mouths,2,2,2
mp289,2,2,1
mpg,2,2,2
mrp,2,2,2
mrsmatlab,2,1,1
msc,2,2,2
msi,2,2,1
mst,2,1,1
mts,2,2,1
muds,2,1,1
müller,2,2,2
multidimensional,2,2,2
multinomial,2,1,1
multiscale,2,2,2
multispecies,2,2,1
mummified,2,2,2
municipal,2,1,1
murres,2,2,2
muscovite,2,2,2
museums,2,2,2
mutually,2,2,2
mw,2,1,1
mycorrhizae,2,2,2
myerchin,2,2,1
n25,2,2,1
n308d,2,2,1
n40,2,2,1
n55,2,2,1
nabo,2,1,1
naicex,2,2,2
nak,2,2,2
nanoplankton,2,1,1
nao,2,2,2
narrowband,2,2,2
narrower,2,2,2
narrows,2,2,2
narssarssuk,2,2,1
nat,2,1,1
naturalized,2,1,1
navigate,2,2,2
navigated,2,2,2
ndays,2,1,1
ndwi,2,1,1
ne14,2,2,2
necb,2,2,2
necessitate,2,2,2
neglected,2,2,2
neil,2,2,2
neogloboquadrina,2,2,1
nepa,2,2,2
nesdis,2,2,2
nests,2,1,1
neutron,2,2,2
newfoundland,2,2,2
newhalen,2,1,1
nhd,2,2,2
nighttime,2,2,2
nikolskoye,2,2,1
nikon,2,2,2
nina,2,1,1
nitrifi,2,2,1
nival,2,1,1
nj,2,2,2
nmc,2,2,2
nmml,2,2,1
nmole,2,1,1
nn,2,2,1
nna,2,2,2
noble,2,1,1
nokbg0240,2,2,1
nolan,2,2,2
nonbreeding,2,1,1
nonglacial,2,1,1
nontechnical,2,2,2
noresm2,2,1,1
norg,2,1,1
norseman,2,2,1
northrup,2,1,1
northslope,2,2,1
norton,2,2,1
notice,2,2,2
noting,2,2,1
notion,2,2,2
nova,2,2,1
