word1,word2,word3,n
csv,2016,met,1
csv,2016,ozone,1
csv,2017,itex,1
csv,94,2,1
csv,94,3,1
csv,94,4,1
csv,94,5,1
csv,94,7,1
csv,95,site10,1
csv,95,site2,1
csv,95,site3,1
csv,95,site4,1
csv,95,site5,1
csv,95,site6,1
csv,95,site7,1
csv,95,site8,1
csv,95,site9,1
csv,95,sitelake,1
csv,96,site1,1
csv,96,site10,1
csv,96,site13,1
csv,96,site14,1
csv,96,site15,1
csv,96,site16,1
csv,96,site17,1
csv,96,site18,1
csv,96,site2,1
csv,96,site3,1
csv,96,site4,1
csv,96,site5,1
csv,96,site6,1
csv,96,site7,1
csv,96,site8,1
csv,96,site9,1
csv,96,sitelake,1
csv,96,ucb,1
csv,agc16,01,1
csv,airport,2006,1
csv,arctic,data,1
csv,arctic,gro,1
csv,baffin,14c,1
csv,beo,meteo,1
csv,bes,flux,1
csv,bes,meteo,1
csv,birch,2015,1
csv,bis,ib,1
csv,black,spruce,1
csv,boulderpatch,ph,1
csv,boulderpatchsurfacepar,1986to2018,1
csv,br2,daily,1
csv,bsp,fuel,1
csv,bsp,sol,1
csv,bsp,thaw,1
csv,burn,2015,1
csv,burn,2017,1
csv,bz1,daily,1
csv,bz2,daily,1
csv,cah,nutritional,1
csv,campbell,data15,1
csv,carlson,soilnitrogen,1
csv,ch4,flux,1
csv,cherskiy,intensive,1
csv,cmdl,flux,1
csv,co2,flux,1
csv,co2,fluxes,1
csv,co2,uncertainty.csv,1
csv,coalminemet2013,csv,1
csv,coalminemet2014,csv,1
csv,coalminemet2015,csv,1
csv,coalminemet2016,csv,1
csv,coalminesoilmoist2012,csv,1
csv,coalminesoilmoist2013,csv,1
csv,coalminesoilmoist2014,csv,1
csv,coalminesoilmoist2015,csv,1
csv,coalminesoilmoist2016,csv,1
csv,coalminesoiltemp2012,csv,1
csv,coalminesoiltemp2013,csv,1
csv,coalminesoiltemp2014,csv,1
csv,coalminesoiltemp2015,csv,1
csv,coalminesoiltemp2016,csv,1
csv,conifer,2015,1
csv,cs1,daily,1
csv,cwd,2018,1
csv,denali,meltlayerdata,1
csv,dh2,daily,1
csv,duck,foliar,1
csv,duck,soils.csv,1
csv,ecocrflx96,csv,1
csv,envmicrobiol2016,table1,1
csv,exburn,veg,1
csv,extensive,soils.csv,1
csv,fa15,1,1
csv,fb1,daily,1
csv,fbd,ib,1
csv,fbw,daily,1
csv,fcw,catchment,1
csv,figure,2,1
csv,firnaquiferdetections2011,csv,1
csv,firnaquiferdetections2012,csv,1
csv,firnaquiferdetections2013,csv,1
csv,firnaquiferdetections2014,csv,1
csv,firnaquiferdetections2015,csv,1
csv,firnaquiferdetections2016,csv,1
csv,firnaquiferdetections2017,csv,1
csv,firnaquiferextent,2010,1
csv,fishscapegeneticsitelocations,csv,1
csv,fox,daily,1
csv,frost,environmentdata,1
csv,frost,shrubmetric,1
csv,gage,height,1
csv,gc2015,density.csv,1
csv,gcps,wgs84,1
csv,gem,2009,1
csv,gisp2d,icecoretracegasdata,1
csv,gl1,daily,1
csv,goni,rb1505,1
csv,goni,skq2016,1
csv,goni,skq2017,1
csv,hobo,climate.csv,1
csv,hp1,daily,1
csv,hp2,daily,1
csv,hth,2012,1
csv,hth,2013,1
csv,hth,2014,1
csv,hth,2015,1
csv,hth,2016,1
csv,hth,2017,1
csv,hv1,ib,1
csv,ice,flow,1
csv,im1,daily,1
csv,isa,ib,1
csv,ivo,flux,1
csv,ivo,fluxes,1
csv,ivo,met,1
csv,jpc6,countsummary.csv,1
csv,jpc6,gt125,1
csv,kc1,2016,1
csv,kzr,2016,1
csv,lomo09,hba,1
csv,lomo09,va108,1
csv,massbalance,2018,1
csv,mat,2007,1
csv,mat,2008,1
csv,mat,2009,1
csv,mat,2010,1
csv,mat,2012,1
csv,mat,2013,1
csv,mat,2014,1
csv,mat,2015,1
csv,mat,2016,1
csv,mat,2017,1
csv,mat,misc,1
csv,metadata,2019,1
csv,mob,daily,1
csv,niagara,creek,1
csv,npeo2012,bottle.csv,1
csv,npeochemdata2011,csv,1
csv,npeochemdata2013,csv,1
csv,npeochemdata2014,csv,1
csv,p23,63,1
csv,p23,gt125,1
csv,pc04,63,1
csv,pc04,gt125,1
csv,phs,daily,1
csv,plant,tdr,1
csv,plot,level,1
csv,polarbiol2017,table3,1
csv,quad,intensive,1
csv,recruit,characteristics,1
csv,recruit,count,1
csv,recruit,cover,1
csv,sagmat,daily,1
csv,sagmnt,daily,1
csv,scarfs2015,ctd1,1
csv,scarfs2015,ctd10,1
csv,scarfs2015,ctd101,1
csv,scarfs2015,ctd102,1
csv,scarfs2015,ctd103,1
csv,scarfs2015,ctd104,1
csv,scarfs2015,ctd105,1
csv,scarfs2015,ctd106,1
csv,scarfs2015,ctd107,1
csv,scarfs2015,ctd108,1
csv,scarfs2015,ctd109,1
csv,scarfs2015,ctd11,1
csv,scarfs2015,ctd110,1
csv,scarfs2015,ctd111,1
csv,scarfs2015,ctd112,1
csv,scarfs2015,ctd113,1
csv,scarfs2015,ctd114,1
csv,scarfs2015,ctd115,1
csv,scarfs2015,ctd116,1
csv,scarfs2015,ctd117,1
csv,scarfs2015,ctd118,1
csv,scarfs2015,ctd119,1
csv,scarfs2015,ctd12,1
csv,scarfs2015,ctd120,1
csv,scarfs2015,ctd121,1
csv,scarfs2015,ctd122,1
csv,scarfs2015,ctd123,1
csv,scarfs2015,ctd124,1
csv,scarfs2015,ctd125,1
csv,scarfs2015,ctd126,1
csv,scarfs2015,ctd127,1
csv,scarfs2015,ctd128,1
csv,scarfs2015,ctd129,1
csv,scarfs2015,ctd13,1
csv,scarfs2015,ctd130,1
csv,scarfs2015,ctd131,1
csv,scarfs2015,ctd132,1
csv,scarfs2015,ctd133,1
csv,scarfs2015,ctd134,1
csv,scarfs2015,ctd135,1
csv,scarfs2015,ctd136,1
csv,scarfs2015,ctd137,1
csv,scarfs2015,ctd138,1
csv,scarfs2015,ctd139,1
csv,scarfs2015,ctd14,1
csv,scarfs2015,ctd140,1
csv,scarfs2015,ctd141,1
csv,scarfs2015,ctd142,1
csv,scarfs2015,ctd143,1
csv,scarfs2015,ctd144,1
csv,scarfs2015,ctd145,1
csv,scarfs2015,ctd146,1
csv,scarfs2015,ctd147,1
csv,scarfs2015,ctd148,1
csv,scarfs2015,ctd149,1
csv,scarfs2015,ctd15,1
csv,scarfs2015,ctd150,1
csv,scarfs2015,ctd151,1
csv,scarfs2015,ctd152,1
csv,scarfs2015,ctd16,1
csv,scarfs2015,ctd17,1
csv,scarfs2015,ctd18,1
csv,scarfs2015,ctd19,1
csv,scarfs2015,ctd2,1
csv,scarfs2015,ctd20,1
csv,scarfs2015,ctd21,1
csv,scarfs2015,ctd22,1
csv,scarfs2015,ctd23,1
csv,scarfs2015,ctd24,1
csv,scarfs2015,ctd25,1
csv,scarfs2015,ctd26,1
csv,scarfs2015,ctd27,1
csv,scarfs2015,ctd28,1
csv,scarfs2015,ctd29,1
csv,scarfs2015,ctd3,1
csv,scarfs2015,ctd30,1
csv,scarfs2015,ctd31,1
csv,scarfs2015,ctd32,1
csv,scarfs2015,ctd33,1
csv,scarfs2015,ctd34,1
csv,scarfs2015,ctd35,1
csv,scarfs2015,ctd36,1
csv,scarfs2015,ctd37,1
csv,scarfs2015,ctd38,1
csv,scarfs2015,ctd39,1
csv,scarfs2015,ctd4,1
csv,scarfs2015,ctd40,1
csv,scarfs2015,ctd41,1
csv,scarfs2015,ctd42,1
csv,scarfs2015,ctd43,1
csv,scarfs2015,ctd44,1
csv,scarfs2015,ctd45,1
csv,scarfs2015,ctd46,1
csv,scarfs2015,ctd47,1
csv,scarfs2015,ctd48,1
csv,scarfs2015,ctd49,1
csv,scarfs2015,ctd5,1
csv,scarfs2015,ctd50,1
csv,scarfs2015,ctd51,1
csv,scarfs2015,ctd52,1
csv,scarfs2015,ctd53,1
csv,scarfs2015,ctd54,1
csv,scarfs2015,ctd55,1
csv,scarfs2015,ctd56,1
csv,scarfs2015,ctd57,1
csv,scarfs2015,ctd58,1
csv,scarfs2015,ctd59,1
csv,scarfs2015,ctd6,1
csv,scarfs2015,ctd60,1
csv,scarfs2015,ctd61,1
csv,scarfs2015,ctd62,1
csv,scarfs2015,ctd63,1
csv,scarfs2015,ctd64,1
csv,scarfs2015,ctd65,1
csv,scarfs2015,ctd66,1
csv,scarfs2015,ctd67,1
csv,scarfs2015,ctd68,1
csv,scarfs2015,ctd69,1
csv,scarfs2015,ctd7,1
csv,scarfs2015,ctd70,1
csv,scarfs2015,ctd71,1
csv,scarfs2015,ctd72,1
csv,scarfs2015,ctd73,1
csv,scarfs2015,ctd74,1
csv,scarfs2015,ctd75,1
csv,scarfs2015,ctd76,1
csv,scarfs2015,ctd77,1
csv,scarfs2015,ctd78,1
csv,scarfs2015,ctd79,1
csv,scarfs2015,ctd8,1
csv,scarfs2015,ctd80,1
csv,scarfs2015,ctd81,1
csv,scarfs2015,ctd82,1
csv,scarfs2015,ctd83,1
csv,scarfs2015,ctd84,1
csv,scarfs2015,ctd85,1
csv,scarfs2015,ctd86,1
csv,scarfs2015,ctd87,1
csv,scarfs2015,ctd88,1
csv,scarfs2015,ctd89,1
csv,scarfs2015,ctd9,1
csv,scarfs2015,ctd90,1
csv,scarfs2015,ctd91,1
csv,scarfs2015,ctd92,1
csv,scarfs2015,ctd93,1
csv,scarfs2015,ctd94,1
csv,scarfs2015,ctd95,1
csv,scarfs2015,ctd96,1
csv,scarfs2015,ctd97,1
csv,scarfs2015,ctd98,1
csv,scarfs2015,ctd99,1
csv,scarfs2016,ctd1,1
csv,scarfs2016,ctd10,1
csv,scarfs2016,ctd101,1
csv,scarfs2016,ctd102,1
csv,scarfs2016,ctd103,1
csv,scarfs2016,ctd104,1
csv,scarfs2016,ctd105,1
csv,scarfs2016,ctd106,1
csv,scarfs2016,ctd107,1
csv,scarfs2016,ctd108,1
csv,scarfs2016,ctd109,1
csv,scarfs2016,ctd11,1
csv,scarfs2016,ctd110,1
csv,scarfs2016,ctd111,1
csv,scarfs2016,ctd112,1
csv,scarfs2016,ctd113,1
csv,scarfs2016,ctd114,1
csv,scarfs2016,ctd115,1
csv,scarfs2016,ctd116,1
csv,scarfs2016,ctd117,1
csv,scarfs2016,ctd118,1
csv,scarfs2016,ctd119,1
csv,scarfs2016,ctd12,1
csv,scarfs2016,ctd120,1
csv,scarfs2016,ctd121,1
csv,scarfs2016,ctd122,1
csv,scarfs2016,ctd123,1
csv,scarfs2016,ctd124,1
csv,scarfs2016,ctd125,1
csv,scarfs2016,ctd126,1
csv,scarfs2016,ctd127,1
csv,scarfs2016,ctd128,1
csv,scarfs2016,ctd129,1
csv,scarfs2016,ctd13,1
csv,scarfs2016,ctd130,1
csv,scarfs2016,ctd131,1
csv,scarfs2016,ctd132,1
csv,scarfs2016,ctd133,1
csv,scarfs2016,ctd134,1
csv,scarfs2016,ctd135,1
csv,scarfs2016,ctd136,1
csv,scarfs2016,ctd137,1
csv,scarfs2016,ctd138,1
csv,scarfs2016,ctd139,1
csv,scarfs2016,ctd14,1
csv,scarfs2016,ctd140,1
csv,scarfs2016,ctd141,1
csv,scarfs2016,ctd142,1
csv,scarfs2016,ctd143,1
csv,scarfs2016,ctd144,1
csv,scarfs2016,ctd145,1
csv,scarfs2016,ctd146,1
csv,scarfs2016,ctd147,1
csv,scarfs2016,ctd148,1
csv,scarfs2016,ctd149,1
csv,scarfs2016,ctd15,1
csv,scarfs2016,ctd150,1
csv,scarfs2016,ctd151,1
csv,scarfs2016,ctd152,1
csv,scarfs2016,ctd153,1
csv,scarfs2016,ctd154,1
csv,scarfs2016,ctd155,1
csv,scarfs2016,ctd156,1
csv,scarfs2016,ctd157,1
csv,scarfs2016,ctd158,1
csv,scarfs2016,ctd159,1
csv,scarfs2016,ctd16,1
csv,scarfs2016,ctd160,1
csv,scarfs2016,ctd161,1
csv,scarfs2016,ctd162,1
csv,scarfs2016,ctd163,1
csv,scarfs2016,ctd164,1
csv,scarfs2016,ctd165,1
csv,scarfs2016,ctd166,1
csv,scarfs2016,ctd167,1
csv,scarfs2016,ctd168,1
csv,scarfs2016,ctd169,1
csv,scarfs2016,ctd17,1
csv,scarfs2016,ctd170,1
csv,scarfs2016,ctd171,1
csv,scarfs2016,ctd172,1
csv,scarfs2016,ctd173,1
csv,scarfs2016,ctd174,1
csv,scarfs2016,ctd175,1
csv,scarfs2016,ctd176,1
csv,scarfs2016,ctd177,1
csv,scarfs2016,ctd178,1
csv,scarfs2016,ctd179,1
csv,scarfs2016,ctd18,1
csv,scarfs2016,ctd180,1
csv,scarfs2016,ctd181,1
csv,scarfs2016,ctd182,1
csv,scarfs2016,ctd183,1
csv,scarfs2016,ctd184,1
csv,scarfs2016,ctd185,1
csv,scarfs2016,ctd186,1
csv,scarfs2016,ctd187,1
csv,scarfs2016,ctd188,1
csv,scarfs2016,ctd189,1
csv,scarfs2016,ctd19,1
csv,scarfs2016,ctd190,1
csv,scarfs2016,ctd191,1
csv,scarfs2016,ctd192,1
csv,scarfs2016,ctd193,1
csv,scarfs2016,ctd194,1
csv,scarfs2016,ctd195,1
csv,scarfs2016,ctd196,1
csv,scarfs2016,ctd197,1
csv,scarfs2016,ctd198,1
csv,scarfs2016,ctd199,1
csv,scarfs2016,ctd2,1
csv,scarfs2016,ctd20,1
csv,scarfs2016,ctd200,1
csv,scarfs2016,ctd201,1
csv,scarfs2016,ctd202,1
csv,scarfs2016,ctd203,1
csv,scarfs2016,ctd204,1
csv,scarfs2016,ctd205,1
csv,scarfs2016,ctd206,1
csv,scarfs2016,ctd207,1
csv,scarfs2016,ctd208,1
csv,scarfs2016,ctd209,1
csv,scarfs2016,ctd21,1
csv,scarfs2016,ctd210,1
csv,scarfs2016,ctd211,1
csv,scarfs2016,ctd212,1
csv,scarfs2016,ctd213,1
csv,scarfs2016,ctd214,1
csv,scarfs2016,ctd215,1
csv,scarfs2016,ctd216,1
csv,scarfs2016,ctd217,1
csv,scarfs2016,ctd218,1
csv,scarfs2016,ctd219,1
csv,scarfs2016,ctd22,1
csv,scarfs2016,ctd220,1
csv,scarfs2016,ctd221,1
csv,scarfs2016,ctd222,1
csv,scarfs2016,ctd223,1
csv,scarfs2016,ctd224,1
csv,scarfs2016,ctd225,1
csv,scarfs2016,ctd226,1
csv,scarfs2016,ctd227,1
csv,scarfs2016,ctd228,1
csv,scarfs2016,ctd229,1
csv,scarfs2016,ctd23,1
csv,scarfs2016,ctd230,1
csv,scarfs2016,ctd231,1
csv,scarfs2016,ctd232,1
csv,scarfs2016,ctd233,1
csv,scarfs2016,ctd234,1
csv,scarfs2016,ctd235,1
csv,scarfs2016,ctd236,1
csv,scarfs2016,ctd237,1
csv,scarfs2016,ctd238,1
csv,scarfs2016,ctd239,1
csv,scarfs2016,ctd24,1
csv,scarfs2016,ctd240,1
csv,scarfs2016,ctd241,1
csv,scarfs2016,ctd242,1
csv,scarfs2016,ctd243,1
csv,scarfs2016,ctd244,1
csv,scarfs2016,ctd245,1
csv,scarfs2016,ctd246,1
csv,scarfs2016,ctd247,1
csv,scarfs2016,ctd248,1
csv,scarfs2016,ctd249,1
csv,scarfs2016,ctd25,1
csv,scarfs2016,ctd250,1
csv,scarfs2016,ctd251,1
csv,scarfs2016,ctd252,1
csv,scarfs2016,ctd253,1
csv,scarfs2016,ctd26,1
csv,scarfs2016,ctd27,1
csv,scarfs2016,ctd28,1
csv,scarfs2016,ctd29,1
csv,scarfs2016,ctd3,1
csv,scarfs2016,ctd30,1
csv,scarfs2016,ctd31,1
csv,scarfs2016,ctd32,1
csv,scarfs2016,ctd33,1
csv,scarfs2016,ctd34,1
csv,scarfs2016,ctd35,1
csv,scarfs2016,ctd36,1
csv,scarfs2016,ctd37,1
csv,scarfs2016,ctd38,1
csv,scarfs2016,ctd39,1
csv,scarfs2016,ctd4,1
csv,scarfs2016,ctd40,1
csv,scarfs2016,ctd41,1
csv,scarfs2016,ctd42,1
csv,scarfs2016,ctd43,1
csv,scarfs2016,ctd44,1
csv,scarfs2016,ctd45,1
csv,scarfs2016,ctd46,1
csv,scarfs2016,ctd47,1
csv,scarfs2016,ctd48,1
csv,scarfs2016,ctd49,1
csv,scarfs2016,ctd5,1
csv,scarfs2016,ctd50,1
csv,scarfs2016,ctd51,1
csv,scarfs2016,ctd52,1
csv,scarfs2016,ctd53,1
csv,scarfs2016,ctd54,1
csv,scarfs2016,ctd55,1
csv,scarfs2016,ctd56,1
csv,scarfs2016,ctd57,1
csv,scarfs2016,ctd58,1
csv,scarfs2016,ctd59,1
csv,scarfs2016,ctd6,1
csv,scarfs2016,ctd60,1
csv,scarfs2016,ctd61,1
csv,scarfs2016,ctd62,1
csv,scarfs2016,ctd63,1
csv,scarfs2016,ctd64,1
csv,scarfs2016,ctd65,1
csv,scarfs2016,ctd66,1
csv,scarfs2016,ctd67,1
csv,scarfs2016,ctd68,1
csv,scarfs2016,ctd69,1
csv,scarfs2016,ctd7,1
csv,scarfs2016,ctd70,1
csv,scarfs2016,ctd71,1
csv,scarfs2016,ctd72,1
csv,scarfs2016,ctd73,1
csv,scarfs2016,ctd74,1
csv,scarfs2016,ctd75,1
csv,scarfs2016,ctd76,1
csv,scarfs2016,ctd77,1
csv,scarfs2016,ctd78,1
csv,scarfs2016,ctd79,1
csv,scarfs2016,ctd8,1
csv,scarfs2016,ctd80,1
csv,scarfs2016,ctd81,1
csv,scarfs2016,ctd82,1
csv,scarfs2016,ctd83,1
csv,scarfs2016,ctd84,1
csv,scarfs2016,ctd85,1
csv,scarfs2016,ctd86,1
csv,scarfs2016,ctd87,1
csv,scarfs2016,ctd88,1
csv,scarfs2016,ctd89,1
csv,scarfs2016,ctd9,1
csv,scarfs2016,ctd90,1
csv,scarfs2016,ctd91,1
csv,scarfs2016,ctd92,1
csv,scarfs2016,ctd93,1
csv,scarfs2016,ctd94,1
csv,scarfs2016,ctd95,1
csv,scarfs2016,ctd96,1
csv,scarfs2016,ctd97,1
csv,scarfs2016,ctd98,1
csv,scarfs2016,ctd99,1
csv,seedpredator,cafecn,1
csv,seedpredator,cafeeb,1
csv,seedpredator,cwd,1
csv,seedpredator,densiometer,1
csv,seedpredator,percentcover,1
csv,seedpredator,shrubs,1
csv,seedpredator,trees,1
csv,segl,accumulation,1
csv,shading,experiment,1
csv,shrubs,2018,1
csv,si,t4,1
csv,sikuliaq,asgard2018,1
csv,sites95,v1,1
csv,sl1,daily,1
csv,sl2,daily,1
csv,sl3,daily,1
csv,sl4,2016,1
csv,sol,2018,1
csv,sonde,data,1
csv,sts,2016,1
csv,suicide,usgs,1
csv,summer2014,2016,1
csv,summit,2015,1
csv,summitbid,database,1
csv,super,2012,1
csv,super,2013,1
csv,super,2014,1
csv,sv1,2016,1
csv,table,1,1
csv,table1,csv,1
csv,table2,csv,1
csv,table3,csv,1
csv,table4,csv,1
csv,table5,1,1
csv,table5,2,1
csv,table6,1,1
csv,table6,2,1
csv,tfs1415,o3,1
csv,tfs1616,o3,1
csv,tfs2011,gem,1
csv,tfs2011,snowdepth,1
csv,toi,beaufortgyre,1
csv,toolik,experimental,1
csv,tree,cores,1
csv,tree,survey,1
csv,tutakoke,ch4,1
csv,u22,11,1
csv,u23,05,1
csv,u23,11,1
csv,u24,05,1
csv,u24,11,1
csv,u25,05,1
csv,u25,11,1
csv,u26,05,1
csv,u26,11,1
csv,u27,05,1
csv,u27,11,1
csv,u28,05,1
csv,u28,11,1
csv,u29,06,1
csv,u29,11,1
csv,u30,11,1
csv,u31,05,1
csv,u31,11,1
csv,u32,05,1
csv,u32,11,1
csv,u32,14,1
csv,u32,2015,1
csv,u32,college,1
csv,u33,11,1
csv,u34,11,1
csv,u35,08,1
csv,u37,14,1
csv,u38,07,1
csv,u39,07,1
csv,u39,11,1
csv,u40,08,1
csv,u40,10,1
csv,u41,09,1
csv,u41,12,1
csv,u41,13,1
csv,u41,14,1
csv,u41,2015,1
csv,u41,gi,1
csv,u44,2019,1
csv,u46,2019,1
csv,u47,2019,1
csv,u49,15,1
csv,u49,2019,1
csv,u50,14,1
csv,u50,15,1
csv,u50,2019,1
csv,u51,2019,1
csv,u55,2019,1
csv,u56,07,1
csv,u56,09,1
csv,u56,11,1
csv,u57,2019,1
csv,u60,11,1
csv,u61,07,1
csv,u61,09,1
csv,u68,08,1
csv,u68,09,1
csv,u68,10,1
csv,u69,08,1
csv,u69,14,1
csv,u69,16,1
csv,u74,05,1
csv,u74,12,1
csv,u74,16,1
csv,u88,12,1
csv,u88,13,1
csv,u88,14,1
csv,u88,2010,1
csv,u88,2015,1
csv,u88,gi,1
csv,uf,daily,1
csv,us22,13,1
csv,us22,2015,1
csv,us22,west,1
csv,us23,13,1
csv,us23,2015,1
csv,us23,deadhorse,1
csv,us24,13,1
csv,us24,2015,1
csv,us24,franklin,1
csv,us25,13,1
csv,us25,2015,1
csv,us25,happy,1
csv,us26,13,1
csv,us26,2015,1
csv,us26,galbraith,1
csv,us27,13,1
csv,us27,2015,1
csv,us27,chandalar,1
csv,us28,13,1
csv,us28,2015,1
csv,us29,13,1
csv,us29,2015,1
csv,us29,coldfoot,1
csv,us30,13,1
csv,us30,2015,1
csv,us33,12,1
csv,us33,16,1
csv,us34,12,1
csv,us34,13,1
csv,us34,2015,1
csv,us34,birch,1
csv,us37,13,1
csv,us37,16,1
csv,us38,12,1
csv,us38,2015,1
csv,us38,nome,1
csv,us39,13,1
csv,us39,2015,1
csv,us39,healy,1
csv,us40,13,1
csv,us40,2015,1
csv,us42,12,1
csv,us42,13,1
csv,us42,kaktovik,1
csv,us49,2009,1
csv,us50,2009,1
csv,us53,12,1
csv,us53,16,1
csv,us56,2015,1
csv,us58,12,1
csv,us58,toolik,1
csv,us60,13,1
csv,us60,2015,1
csv,us77,09,1
csv,us77,11,1
csv,us77,12,1
csv,us77,13,1
csv,us77,16,1
csv,us78,09,1
csv,us78,10,1
csv,us78,11,1
csv,us78,12,1
csv,us78,13,1
csv,us78,16,1
csv,viper,finedeadbiomass,1
csv,viper,finelivebiomass,1
csv,viper,wood,1
csv,viper,woody,1
csv,waypoints,15,1
csv,waypoints,16,1
csv,waypoints,17,1
csv,wd1,daily,1
csv,wdn,daily,1
csv,woody,debris,1
ct,analysis,data,1
ct,core,metadata,1
ctd,036,dat,1
ctd,037,dat,1
ctd,038,dat,1
ctd,039,dat,1
ctd,040,dat,1
ctd,041,dat,1
ctd,042,dat,1
ctd,043,dat,1
ctd,044,dat,1
ctd,045,dat,1
ctd,046,dat,1
ctd,047,dat,1
ctd,048,dat,1
ctd,049,dat,1
ctd,050,dat,1
ctd,051,dat,1
ctd,052,dat,1
ctd,053,dat,1
ctd,054,dat,1
ctd,055,dat,1
ctd,056,dat,1
ctd,057,dat,1
ctd,058,dat,1
ctd,059,dat,1
ctd,060,dat,1
ctd,061,dat,1
ctd,062,dat,1
ctd,063,dat,1
ctd,064,dat,1
ctd,065,dat,1
ctd,066,dat,1
ctd,067,dat,1
ctd,068,dat,1
ctd,069,dat,1
ctd,070,dat,1
ctd,071,dat,1
ctd,072,dat,1
ctd,073,dat,1
ctd,074,dat,1
ctd,075,dat,1
ctd,076,dat,1
ctd,077,dat,1
ctd,078,dat,1
ctd,079,dat,1
ctd,080,dat,1
ctd,081,dat,1
ctd,082,dat,1
ctd,083,dat,1
ctd,084,dat,1
ctd,085,dat,1
ctd,086,dat,1
ctd,087,dat,1
ctd,088,dat,1
ctd,089,dat,1
ctd,090,dat,1
ctd,091,dat,1
ctd,0911,csv,1
ctd,092,dat,1
ctd,093,dat,1
ctd,094,dat,1
ctd,095,dat,1
ctd,096,dat,1
ctd,097,dat,1
ctd,098,dat,1
ctd,099,dat,1
ctd,100,dat,1
ctd,101,dat,1
ctd,102,dat,1
ctd,103,dat,1
ctd,104,dat,1
ctd,105,dat,1
ctd,106,dat,1
ctd,107,dat,1
ctd,108,dat,1
ctd,109,dat,1
ctd,110,dat,1
ctd,111,dat,1
ctd,112,dat,1
ctd,113,dat,1
ctd,114,dat,1
ctd,115,dat,1
ctd,116,dat,1
ctd,117,dat,1
ctd,118,dat,1
ctd,119,dat,1
ctd,120,dat,1
ctd,121,dat,1
ctd,122,dat,1
ctd,123,dat,1
ctd,124,dat,1
ctd,125,dat,1
ctd,126,dat,1
ctd,127,dat,1
ctd,128,dat,1
ctd,129,dat,1
ctd,130,dat,1
ctd,131,dat,1
ctd,132,dat,1
ctd,133,dat,1
ctd,134,dat,1
ctd,casts,coordinates.csv,1
ctd,cns,strdprctc,1
ctd,cnsqc,skq201711s,1
ctd,data,2018,1
ctd,data,calibration,1
ctd,locations.csv,lasez,1
ctd,log,line01dbo,1
ctd,www1002,bf005,1
ctd,www1002,bf009,1
ctd,www1002,bf013,1
ctd,www1002,bf017,1
ctd,www1002,bf021,1
ctd,www1002,sf009,1
ctd,www1002,sf014,1
ctd,www1003,bf005,1
ctd,www1003,bf009,1
ctd,www1003,bf013,1
ctd,www1003,bf017,1
ctd,www1003,bf021,1
ctd,www1003,sf009,1
ctd,www1003,sf014,1
ctd,www1005,bf005,1
ctd,www1005,bf009,1
ctd,www1005,bf013,1
ctd,www1005,bf017,1
ctd,www1005,bf021,1
ctd,www1102,bf005,1
ctd,www1102,bf009,1
ctd,www1102,bf013,1
ctd,www1102,bf017,1
ctd,www1102,bf021,1
ctd,www1102,sf009,1
ctd,www1102,sf014,1
ctd,www1104,bf005,1
ctd,www1104,bf009,1
ctd,www1104,bf013,1
ctd,www1104,bf017a.cnv,1
ctd,www1104,bf017b.cnv,1
ctd,www1104,bf021,1
ctd,www1104,hc014,1
ctd,www1104,sf009,1
ctd,www1104,sf014,1
ctd,www1202,bf009,1
ctd,www1202,bf017,1
ctd,www1204,bf009,1
ctd,www1204,bf013,1
ctd,www1204,bf017,1
ctd,www1204,bf021,1
ctd,www1204,df002,1
ctd,www1204,df004,1
ctd,www1204,df005,1
ctd,www1204,df006,1
ctd,www1204,df007,1
ctd.txt,od1507,c1,1
ctd.txt,od1507,c10,1
ctd.txt,od1507,c11,1
ctd.txt,od1507,c12,1
ctd.txt,od1507,c13,1
ctd.txt,od1507,c14,1
ctd.txt,od1507,c15,1
ctd.txt,od1507,c16,1
ctd.txt,od1507,c17,1
ctd.txt,od1507,c18,1
ctd.txt,od1507,c19,1
ctd.txt,od1507,c2,1
ctd.txt,od1507,c20,1
ctd.txt,od1507,c21,1
ctd.txt,od1507,c22,1
ctd.txt,od1507,c23,1
ctd.txt,od1507,c24,1
ctd.txt,od1507,c25,1
ctd.txt,od1507,c26,1
ctd.txt,od1507,c27,1
ctd.txt,od1507,c28,1
ctd.txt,od1507,c3,1
ctd.txt,od1507,c30,1
ctd.txt,od1507,c31,1
ctd.txt,od1507,c32,1
ctd.txt,od1507,c33,1
ctd.txt,od1507,c34,1
ctd.txt,od1507,c35,1
ctd.txt,od1507,c36,1
ctd.txt,od1507,c37,1
ctd.txt,od1507,c38,1
ctd.txt,od1507,c39,1
ctd.txt,od1507,c4,1
ctd.txt,od1507,c40,1
ctd.txt,od1507,c41,1
ctd.txt,od1507,c42,1
ctd.txt,od1507,c43,1
ctd.txt,od1507,c44,1
ctd.txt,od1507,c45,1
ctd.txt,od1507,c46,1
ctd.txt,od1507,c5,1
ctd.txt,od1507,c6,1
ctd.txt,od1507,c7,1
ctd.txt,od1507,c8,1
ctd.txt,od1507,c9,1
ctd.txt,skq201612s,o2ar,1
ctd1,csv,scarfs2015,1
ctd1,csv,scarfs2016,1
ctd10,csv,scarfs2015,1
ctd10,csv,scarfs2016,1
ctd100,csv,scarfs2015,1
ctd100,csv,scarfs2016,1
ctd101,csv,scarfs2015,1
ctd101,csv,scarfs2016,1
ctd102,csv,scarfs2015,1
