token,n,unique_ids,unique_authors
130307_060000_au_bs02,1,1,1
130307_070000_au_bs02,1,1,1
130312_170000_au_bs04,1,1,1
130312_180000_au_bs04,1,1,1
130328_030000_au_bs03,1,1,1
130403,1,1,1
130404,1,1,1
130413_170000_au_bs02,1,1,1
130413_180000_au_bs02,1,1,1
130417_020000_au_bs04,1,1,1
130417_030000_au_bs04,1,1,1
130508_170000_au_bs03,1,1,1
130508_180000_au_bs03,1,1,1
130515_230000_au_bs02,1,1,1
130522_110000_au_bs04,1,1,1
130522_120000_au_bs04,1,1,1
130623_020000_au_bs04,1,1,1
130715_000000_au_bs02,1,1,1
130715_000000_au_bs04,1,1,1
130816_140000_au_bs03,1,1,1
130816_150000_au_bs03,1,1,1
130825_140000_au_bs02,1,1,1
130825_140000_au_bs04,1,1,1
130825_150000_au_bs02,1,1,1
130825_150000_au_bs04,1,1,1
130914,1,1,1
130915,1,1,1
130927_050000_au_bs03,1,1,1
130927_060000_au_bs03,1,1,1
131006_050000_au_bs02,1,1,1
131006_050000_au_bs04,1,1,1
131006_060000_au_bs02,1,1,1
131006_060000_au_bs04,1,1,1
131107_200000_au_bs03,1,1,1
131107_210000_au_bs03,1,1,1
131116_200000_au_bs02,1,1,1
131116_200000_au_bs04,1,1,1
131116_210000_au_bs02,1,1,1
131116_210000_au_bs04,1,1,1
131219_110000_au_bs03,1,1,1
131219_120000_au_bs03,1,1,1
131228_110000_au_bs02,1,1,1
131228_110000_au_bs04,1,1,1
131228_120000_au_bs02,1,1,1
131228_120000_au_bs04,1,1,1
137,1,1,1
13706,1,1,1
13707,1,1,1
13985,1,1,1
13986,1,1,1
140130_020000_au_bs03,1,1,1
140130_030000_au_bs03,1,1,1
140208_020000_au_bs02,1,1,1
140208_020000_au_bs04,1,1,1
140208_030000_au_bs02,1,1,1
140208_030000_au_bs04,1,1,1
140312_170000_au_bs03,1,1,1
140312_180000_au_bs03,1,1,1
140321_170000_au_bs02,1,1,1
140321_170000_au_bs04,1,1,1
140321_180000_au_bs02,1,1,1
140321_180000_au_bs04,1,1,1
140423_080000_au_bs03,1,1,1
140423_090000_au_bs03,1,1,1
140502_080000_au_bs04,1,1,1
140502_090000_au_bs04,1,1,1
140502_120000_au_bs02,1,1,1
140502_130000_au_bs02,1,1,1
140603_230000_au_bs03,1,1,1
140604_000000_au_bs03,1,1,1
140612_230000_au_bs04,1,1,1
140613_000000_au_bs04,1,1,1
140613_030000_au_bs02,1,1,1
140613_040000_au_bs02,1,1,1
140702_030000_au_bs04,1,1,1
140801_200000_au_bs02,1,1,1
140801_210000_au_bs02,1,1,1
140815_230000_au_bs02,1,1,1
1446,1,1,1
14705,1,1,1
14706,1,1,1
14984,1,1,1
14985,1,1,1
14aug06,1,1,1
14co2,1,1,1
150113_180000_au_bs03,1,1,1
150113_190000_au_bs03,1,1,1
150224_090000_au_bs03,1,1,1
150224_100000_au_bs03,1,1,1
150228_230000_au_bs03,1,1,1
1523,1,1,1
15704,1,1,1
15705,1,1,1
15983,1,1,1
15984,1,1,1
16643,1,1,1
16661,1,1,1
1763,1,1,1
1767,1,1,1
1880s,1,1,1
1882,1,1,1
18km,1,1,1
18s,1,1,1
1904,1,1,1
1920,1,1,1
1938,1,1,1
1940s,1,1,1
1945,1,1,1
1949,1,1,1
1950s,1,1,1
1952,1,1,1
1953,1,1,1
1954,1,1,1
1957,1,1,1
1966,1,1,1
1971_grainger,1,1,1
1981jun,1,1,1
1983,1,1,1
1997mar,1,1,1
19aug09,1,1,1
1x5,1,1,1
"2,000",1,1,1
"20,000",1,1,1
200,1,1,1
2000a,1,1,1
2000b,1,1,1
2000s,1,1,1
2001a,1,1,1
2002a,1,1,1
2003a,1,1,1
2003b,1,1,1
2003c,1,1,1
2003d,1,1,1
2003e,1,1,1
2004a,1,1,1
2004b,1,1,1
2004c,1,1,1
2004d,1,1,1
2004e,1,1,1
2005a,1,1,1
2005b,1,1,1
2005c,1,1,1
2005d,1,1,1
2005e,1,1,1
2005f,1,1,1
2006b,1,1,1
2006c,1,1,1
2006d,1,1,1
2006e,1,1,1
2006f,1,1,1
200712_imnavait_field,1,1,1
2007b,1,1,1
2007c,1,1,1
2007d,1,1,1
2007e,1,1,1
2007f,1,1,1
2007g,1,1,1
2007h,1,1,1
2007i,1,1,1
2007j,1,1,1
2007k,1,1,1
200802_imnavait_field,1,1,1
200811_barrow_field_photos,1,1,1
2008a,1,1,1
2008b,1,1,1
2008c,1,1,1
2008d,1,1,1
2008e,1,1,1
2008f,1,1,1
200904_imnavait_field,1,1,1
2009a,1,1,1
2009d,1,1,1
2009e,1,1,1
2009f,1,1,1
2009g,1,1,1
2009s2,1,1,1
200mb,1,1,1
201004_imnavait_field,1,1,1
2010a,1,1,1
2010b,1,1,1
2010c,1,1,1
2010f,1,1,1
2010g,1,1,1
2010h,1,1,1
"2011,2013",1,1,1
201104_imnavait_field,1,1,1
2011a,1,1,1
2011b,1,1,1
2011c,1,1,1
2011d,1,1,1
2011e,1,1,1
2011f,1,1,1
2011g,1,1,1
2011i,1,1,1
2011j,1,1,1
2011k,1,1,1
2011l,1,1,1
2011m,1,1,1
201204_imnavait_field,1,1,1
2012a,1,1,1
2012b,1,1,1
2012c,1,1,1
2012d,1,1,1
2012e,1,1,1
2012f,1,1,1
2012g,1,1,1
2012h,1,1,1
2012i,1,1,1
2012j,1,1,1
2012l,1,1,1
2012m,1,1,1
2013a,1,1,1
2013b,1,1,1
2013c,1,1,1
2013d,1,1,1
2013e,1,1,1
2013f,1,1,1
2013g,1,1,1
2013h,1,1,1
2013i,1,1,1
2014b,1,1,1
2014c,1,1,1
2014d,1,1,1
2014e,1,1,1
2014f,1,1,1
2014g,1,1,1
2014i,1,1,1
2015a,1,1,1
2015b,1,1,1
2015c,1,1,1
2015d,1,1,1
2015e,1,1,1
2015f,1,1,1
2015g,1,1,1
2015h,1,1,1
2015i,1,1,1
2015j,1,1,1
2015k,1,1,1
2016a,1,1,1
2035,1,1,1
20d,1,1,1
20m,1,1,1
214,1,1,1
2144,1,1,1
222,1,1,1
226,1,1,1
22apr,1,1,1
235,1,1,1
23jul13,1,1,1
260,1,1,1
268,1,1,1
26al,1,1,1
274,1,1,1
28oct06,1,1,1
2d,1,1,1
"3,100",1,1,1
3.2,1,1,1
3.5,1,1,1
3.7micron,1,1,1
30.09648,1,1,1
30.27498,1,1,1
30.47067,1,1,1
30.6589,1,1,1
32,1,1,1
33,1,1,1
34,1,1,1
36,1,1,1
360,1,1,1
38,1,1,1
41,1,1,1
42,1,1,1
420,1,1,1
47,1,1,1
47x51,1,1,1
4k,1,1,1
4km,1,1,1
4th,1,1,1
50,1,1,1
50km,1,1,1
51,1,1,1
52,1,1,1
54,1,1,1
55,1,1,1
55m,1,1,1
570yr,1,1,1
580,1,1,1
60,1,1,1
65x65,1,1,1
66,1,1,1
6hw,1,1,1
70,1,1,1
7700,1,1,1
78,1,1,1
800,1,1,1
81.63165,1,1,1
81.72033,1,1,1
81.80053,1,1,1
81.88882,1,1,1
810,1,1,1
8jpc,1,1,1
8th,1,1,1
91,1,1,1
930,1,1,1
96,1,1,1
97,1,1,1
99,1,1,1
aairo,1,1,1
abiotic,1,1,1
abord,1,1,1
abrupt,1,1,1
absence,1,1,1
absorbed,1,1,1
abstract,1,1,1
abstracts,1,1,1
acadis,1,1,1
accelerated,1,1,1
acceleration,1,1,1
accessible,1,1,1
acclimation,1,1,1
acetyl,1,1,1
acetylene,1,1,1
acex,1,1,1
act,1,1,1
act11,1,1,1
act11d,1,1,1
actinic,1,1,1
adademii,1,1,1
adapatation,1,1,1
addendum,1,1,1
additions,1,1,1
address,1,1,1
adina,1,1,1
adipose,1,1,1
adult,1,1,1
advance,1,1,1
advances,1,1,1
affect,1,1,1
aft,1,1,1
agent,1,1,1
ago,1,1,1
agr,1,1,1
akademii,1,1,1
akmap,1,1,1
alaksa,1,1,1
alazeya,1,1,1
alces,1,1,1
aleknagik,1,1,1
algorithm,1,1,1
alison,1,1,1
alkanes,1,1,1
allakaket,1,1,1
allan,1,1,1
alliance,1,1,1
alnus,1,1,1
alpina,1,1,1
alpine,1,1,1
alternative,1,1,1
alters,1,1,1
ambler,1,1,1
amount,1,1,1
amstislavski,1,1,1
amts,1,1,1
anadyr,1,1,1
analyze,1,1,1
analyzed,1,1,1
analyzer,1,1,1
ancestral,1,1,1
anchukaitis,1,1,1
anderson,1,1,1
andryushkino,1,1,1
angle,1,1,1
aniak,1,1,1
animation,1,1,1
antartica,1,1,1
antennas,1,1,1
aodtm5,1,1,1
aofb,1,1,1
aotim5,1,1,1
apparent,1,1,1
applications,1,1,1
approximately,1,1,1
aqua,1,1,1
aquifers,1,1,1
aray,1,1,1
arc,1,1,1
arc5km2018,1,1,1
arcticmix,1,1,1
arcticnet,1,1,1
arctostaphylos,1,1,1
ark,1,1,1
arrays,1,1,1
art,1,1,1
article,1,1,1
asian,1,1,1
aspen,1,1,1
assemblages,1,1,1
associations,1,1,1
atkasuk,1,1,1
atm,1,1,1
atom,1,1,1
atq,1,1,1
attainment,1,1,1
attenuation,1,1,1
aufeis,1,1,1
aug,1,1,1
authentication,1,1,1
autumn,1,1,1
auxiliary,1,1,1
availability_ion,1,1,1
avayalik,1,1,1
avoided,1,1,1
awuna,1,1,1
awuna2,1,1,1
axctds,1,1,1
axis,1,1,1
ayach,1,1,1
ayr,1,1,1
b1,1,1,1
b3,1,1,1
b54,1,1,1
b57,1,1,1
b59,1,1,1
b61,1,1,1
b63,1,1,1
b68,1,1,1
b71,1,1,1
b72,1,1,1
b73,1,1,1
b74,1,1,1
b75,1,1,1
bacterioplankton,1,1,1
balances,1,1,1
baltic,1,1,1
bar,1,1,1
barrow_field,1,1,1
barrow_field_200712,1,1,1
barrow_field_200803,1,1,1
barrow_field_200803_photos,1,1,1
barrow_field_200804,1,1,1
barrow_field_200805,1,1,1
barrow_field_200805_photos,1,1,1
barrow_field_200811,1,1,1
barrow_field_200812,1,1,1
barrow_field_200902,1,1,1
barrow_field_200903,1,1,1
barrow_field_200903_photos,1,1,1
barrow_field_200904,1,1,1
barrow_field_200905,1,1,1
barrow_field_200908,1,1,1
barrow_field_200908_photos_hiemstrabyhelicopter,1,1,1
barrow_field_200912,1,1,1
barrow_field_200912_photos,1,1,1
barrow_field_201004,1,1,1
barrow_field_201011,1,1,1
barrow_field_201101_snowdepthanddrift,1,1,1
barrow_field_201103_snowdepthanddrift,1,1,1
barrow_field_201104_prudhoebay,1,1,1
barrow_field_201112,1,1,1
barrow_field_201112_snowdepthanddrift,1,1,1
barrow_field_201203,1,1,1
barrow_field_201303,1,1,1
barrow_field_misc_metadata,1,1,1
barrow_field_photos_200804,1,1,1
barrow_timeseries,1,1,1
barrow_timeseries_eswe_sensor,1,1,1
barrow_timeseries_metstation,1,1,1
barrow_timeseries_photos,1,1,1
barrow_timeseries_photos_cakeeater_snowfence,1,1,1
barrow_timeseries_photos_eswesensor,1,1,1
barrow_timeseries_photos_tower,1,1,1
beardmore,1,1,1
beaurfort,1,1,1
bed,1,1,1
bedded,1,1,1
bedfast,1,1,1
beer,1,1,1
behaviour,1,1,1
belcher,1,1,1
belenky,1,1,1
beneath,1,1,1
beo,1,1,1
beretta,1,1,1
bergin,1,1,1
bering2011,1,1,1
bering2011_laser,1,1,1
bering2011_laser_flight1,1,1,1
bering2011_laser_flight2,1,1,1
bering2011_video,1,1,1
bering2011_video_flight1,1,1,1
bering2011_video_flight2,1,1,1
beringfall2012,1,1,1
beringfall2012_laser,1,1,1
beringfall2012_laser_beringflight,1,1,1
beringfall2012_video,1,1,1
beringfall2012_video_beringflight,1,1,1
beringfall2013,1,1,1
beringfall2013_laser,1,1,1
beringfall2013_laser_beringflight,1,1,1
beringfall2013_video,1,1,1
beringfall2013_video_beringflight,1,1,1
beringi,1,1,1
beringian,1,1,1
beringsummer2012,1,1,1
beringsummer2012_laser,1,1,1
beringsummer2012_laser_beringflight,1,1,1
beringsummer2012_video,1,1,1
beringsummer2012_video_beringflight,1,1,1
berlinor,1,1,1
berylium,1,1,1
bestmas,1,1,1
bgosd,1,1,1
bias,1,1,1
biases,1,1,1
biface,1,1,1
bifaces,1,1,1
billed,1,1,1
binary,1,1,1
bioarchaeology,1,1,1
bioavailability,1,1,1
biocultural,1,1,1
bioenergetics,1,1,1
biomas,1,1,1
biome4,1,1,1
biomes,1,1,1
bios,1,1,1
biotic,1,1,1
biphenyl,1,1,1
biphenyls,1,1,1
bison,1,1,1
bivalve,1,1,1
biweekly,1,1,1
blood,1,1,1
bloom,1,1,1
blubber,1,1,1
bogoslof,1,1,1
bolvansky,1,1,1
bonanza,1,1,1
boosted,1,1,1
borne,1,1,1
bosworth,1,1,1
bottlle,1,1,1
brackish,1,1,1
breakthrough,1,1,1
breath,1,1,1
brevig,1,1,1
bridge,1,1,1
bright,1,1,1
brine,1,1,1
british,1,1,1
bro,1,1,1
brown,1,1,1
btf,1,1,1
bubble,1,1,1
bugt,1,1,1
buoy1,1,1,1
buoy10,1,1,1
buoy11,1,1,1
buoy12,1,1,1
buoy13,1,1,1
buoy14,1,1,1
buoy15,1,1,1
buoy2,1,1,1
buoy3,1,1,1
buoy4,1,1,1
buoy5,1,1,1
buoy6,1,1,1
buoy7,1,1,1
buoy8,1,1,1
buoy9,1,1,1
butane,1,1,1
c4,1,1,1
cab,1,1,1
cabin,1,1,1
cal,1,1,1
calculations,1,1,1
calculus,1,1,1
calibrating,1,1,1
calvet,1,1,1
cameron,1,1,1
campaign,1,1,1
campaigns,1,1,1
canada_basin_zooplankton_2003_2006_rutzen_hopcroft,1,1,1
canadas,1,1,1
canister,1,1,1
canoe,1,1,1
capture,1,1,1
carbonaceous,1,1,1
carbonyl,1,1,1
casa,1,1,1
cassano,1,1,1
cassiope,1,1,1
catalog,1,1,1
catalyzing,1,1,1
catastrophes,1,1,1
categorization,1,1,1
cation,1,1,1
cats,1,1,1
caused,1,1,1
caves,1,1,1
ccsm4,1,1,1
cds,1,1,1
cell,1,1,1
cellular,1,1,1
cellulose,1,1,1
centimeter,1,1,1
ceon,1,1,1
cesm1.1,1,1,1
chain,1,1,1
chandalar,1,1,1
channels,1,1,1
characterize,1,1,1
chaun,1,1,1
chevak,1,1,1
chile,1,1,1
chinare,1,1,1
chinare10,1,1,1
chinare12,1,1,1
chinare2010,1,1,1
chironomid,1,1,1
chirp,1,1,1
chloride,1,1,1
chlorine,1,1,1
choices,1,1,1
chromophoric,1,1,1
chronologies,1,1,1
chronology,1,1,1
chronosequence,1,1,1
chronosequences,1,1,1
chrpt,1,1,1
chuchki,1,1,1
chugach,1,1,1
chukochi,1,1,1
chukochii,1,1,1
chukochya,1,1,1
churchill,1,1,1
chydorus,1,1,1
claffey,1,1,1
claims,1,1,1
clarence,1,1,1
cleaned,1,1,1
climate_driven,1,1,1
climates,1,1,1
climatologies,1,1,1
closeoff,1,1,1
closure,1,1,1
clox,1,1,1
cluster,1,1,1
cmdl,1,1,1
cmip5,1,1,1
cnp,1,1,1
coarse,1,1,1
coastlines,1,1,1
coasts,1,1,1
coefficient,1,1,1
collateralized,1,1,1
collection,1,1,1
colonization,1,1,1
colville,1,1,1
combining,1,1,1
combo,1,1,1
communication,1,1,1
compact,1,1,1
compiled,1,1,1
components,1,1,1
compression,1,1,1
computing,1,1,1
conceptualizations,1,1,1
concordance,1,1,1
condition,1,1,1
conferences,1,1,1
configuration,1,1,1
confluent,1,1,1
confronting,1,1,1
connectivity,1,1,1
conservation,1,1,1
constrain,1,1,1
constrained,1,1,1
constraining,1,1,1
constraints,1,1,1
consumer,1,1,1
consuming,1,1,1
contents,1,1,1
continued,1,1,1
contrast,1,1,1
contributors,1,1,1
convair,1,1,1
convergent,1,1,1
converted,1,1,1
cooperative,1,1,1
coordinated,1,1,1
copepods,1,1,1
coping,1,1,1
corehole,1,1,1
correct,1,1,1
corrections,1,1,1
correlating,1,1,1
correlations,1,1,1
correlative,1,1,1
corticosteroid,1,1,1
couette,1,1,1
count,1,1,1
coverage,1,1,1
covering,1,1,1
create,1,1,1
creating,1,1,1
crevasse,1,1,1
crispa,1,1,1
crucial,1,1,1
crust,1,1,1
crustacean,1,1,1
cruz,1,1,1
cryobot,1,1,1
cryoconite,1,1,1
cu,1,1,1
curtain,1,1,1
curves,1,1,1
customized,1,1,1
cv,1,1,1
cyanobacteria,1,1,1
cyber,1,1,1
cz10_au_a03,1,1,1
cz10_au_b03,1,1,1
cz10_au_c02,1,1,1
cz11_au_a03,1,1,1
cz11_au_b03,1,1,1
cz11_au_c02,1,1,1
d18o,1,1,1
d1d2,1,1,1
d3,1,1,1
dachy,1,1,1
dai,1,1,1
damocles,1,1,1
dargaville,1,1,1
data_2011,1,1,1
databases,1,1,1
dataone,1,1,1
dbo1,1,1,1
dead,1,1,1
decay,1,1,1
deciphering,1,1,1
decision,1,1,1
deck,1,1,1
declassified,1,1,1
decoded,1,1,1
deeper,1,1,1
deepest,1,1,1
default,1,1,1
degrees,1,1,1
deltas,1,1,1
demonstrating,1,1,1
dempster,1,1,1
denitrification,1,1,1
densification,1,1,1
dental,1,1,1
dependency,1,1,1
deployments,1,1,1
deposits,1,1,1
derivatives,1,1,1
derobertis,1,1,1
descendant,1,1,1
descriptions,1,1,1
designing,1,1,1
desirable,1,1,1
destination,1,1,1
detect,1,1,1
determination,1,1,1
determine,1,1,1
detrital,1,1,1
dgps,1,1,1
diets,1,1,1
differences,1,1,1
differential,1,1,1
digitization,1,1,1
dikes,1,1,1
diomede,1,1,1
dionisy,1,1,1
direct,1,1,1
directly,1,1,1
disaster,1,1,1
discontinuous,1,1,1
dispersal,1,1,1
dispersion,1,1,1
disregard,1,1,1
distal,1,1,1
distance,1,1,1
distant,1,1,1
disulfide,1,1,1
dive,1,1,1
divergent,1,1,1
divide,1,1,1
diving,1,1,1
documents,1,1,1
dorade,1,1,1
dos,1,1,1
dot,1,1,1
downcore,1,1,1
downwelling,1,1,1
draft,1,1,1
drainages,1,1,1
drifter,1,1,1
drifters,1,1,1
drifts,1,1,1
drill,1,1,1
drilled,1,1,1
drive,1,1,1
driving,1,1,1
drogued,1,1,1
dss,1,1,1
dtlbs,1,1,1
due,1,1,1
dune,1,1,1
dynamical,1,1,1
e2,1,1,1
e4,1,1,1
ea1,1,1,1
ea2,1,1,1
ea3,1,1,1
ea4,1,1,1
earnings,1,1,1
ebullition,1,1,1
echo,1,1,1
ecodynamic,1,1,1
ecodynamics,1,1,1
ecotone,1,1,1
ecotypes,1,1,1
eddies,1,1,1
educator,1,1,1
eide,1,1,1
eider,1,1,1
ek60,1,1,1
eklutna,1,1,1
ekman,1,1,1
electricity,1,1,1
electrochemistry,1,1,1
electronic,1,1,1
electronics,1,1,1
elements,1,1,1
eleventh,1,1,1
elicitation,1,1,1
elim,1,1,1
eloka,1,1,1
elongation,1,1,1
elson,1,1,1
elucidate,1,1,1
emerald,1,1,1
emergence,1,1,1
emerging,1,1,1
emission,1,1,1
eml,1,1,1
employment,1,1,1
engabreen,1,1,1
engage,1,1,1
engelskbukta,1,1,1
enhance,1,1,1
entering,1,1,1
environments,1,1,1
enzyme,1,1,1
eocene,1,1,1
epifauna,1,1,1
epoch,1,1,1
equatorial,1,1,1
equid,1,1,1
equitable,1,1,1
erethizon,1,1,1
erosional,1,1,1
ers,1,1,1
established,1,1,1
establishing,1,1,1
estimate,1,1,1
estimated,1,1,1
ethnoarchaeological,1,1,1
ethnography,1,1,1
etop05,1,1,1
eubosmina,1,1,1
eurasia,1,1,1
eurasion,1,1,1
europe,1,1,1
evapotranspiration,1,1,1
evergreens,1,1,1
evolutionary,1,1,1
evolving,1,1,1
examine,1,1,1
executable,1,1,1
exercise,1,1,1
exopolymers,1,1,1
expand,1,1,1
expected,1,1,1
experiencing,1,1,1
expert,1,1,1
exploratory,1,1,1
explore,1,1,1
exploring,1,1,1
external,1,1,1
extinction,1,1,1
extracellular,1,1,1
extractive,1,1,1
extreme,1,1,1
ez,1,1,1
fabric,1,1,1
faceted,1,1,1
factor,1,1,1
failures,1,1,1
farmers,1,1,1
farmstead,1,1,1
fauna,1,1,1
feb,1,1,1
fecal,1,1,1
federal,1,1,1
feedback,1,1,1
fellowships,1,1,1
fertilized,1,1,1
fetch,1,1,1
fidelity,1,1,1
figures,1,1,1
file,1,1,1
filling,1,1,1
fingerprint,1,1,1
finland,1,1,1
firncover,1,1,1
fishing,1,1,1
fixation,1,1,1
flade,1,1,1
flagship,1,1,1
flaw,1,1,1
floating,1,1,1
floatplane,1,1,1
flood,1,1,1
floodplain,1,1,1
flora,1,1,1
flounder,1,1,1
flower,1,1,1
fluctuations,1,1,1
fluid,1,1,1
fluorescent,1,1,1
flywheel,1,1,1
focus,1,1,1
fog1,1,1,1
fog2,1,1,1
fog3,1,1,1
fog4,1,1,1
fog5,1,1,1
foliage,1,1,1
foods,1,1,1
footage,1,1,1
footprint,1,1,1
foraminifera,1,1,1
forces,1,1,1
foreign,1,1,1
formaldehyde,1,1,1
fort,1,1,1
forum,1,1,1
fox_field,1,1,1
fox_timeseries,1,1,1
fractionated,1,1,1
frequency,1,1,1
frobisher_bay_zooplankton_1967,1,1,1
fruit,1,1,1
functioning,1,1,1
fur,1,1,1
gage,1,1,1
galbraith,1,1,1
galena,1,1,1
game,1,1,1
gap,1,1,1
gasses,1,1,1
gathering,1,1,1
gauges,1,1,1
gcms,1,1,1
gcw,1,1,1
gender,1,1,1
generalized,1,1,1
genome,1,1,1
genotype,1,1,1
genus,1,1,1
geochronological,1,1,1
geodetic,1,1,1
geomicrobiology,1,1,1
geomorphic,1,1,1
geophysics,1,1,1
george,1,1,1
georgia,1,1,1
geoscience,1,1,1
geosciences,1,1,1
geotraces,1,1,1
ghz,1,1,1
gigahertz,1,1,1
girth,1,1,1
gisp,1,1,1
glacier's,1,1,1
glaciochemical,1,1,1
glaciochemistry,1,1,1
glaciofluvial,1,1,1
glass,1,1,1
glenn_creek_timeseries_eswe_sensor,1,1,1
glisn,1,1,1
glossary,1,1,1
glukhoe,1,1,1
gnss,1,1,1
goering,1,1,1
golden,1,1,1
goldstream,1,1,1
golovin,1,1,1
gould,1,1,1
gp15,1,1,1
gp5,1,1,1
gp8,1,1,1
gradients,1,1,1
grains,1,1,1
granger,1,1,1
grasshopper,1,1,1
gravimeter,1,1,1
gravity,1,1,1
grazed,1,1,1
green,1,1,1
green's,1,1,1
greenland's,1,1,1
greenlandic,1,1,1
grioos,1,1,1
gro,1,1,1
gross,1,1,1
groundfish,1,1,1
groundhog,1,1,1
groundwater,1,1,1
growth_2011,1,1,1
gth101,1,1,1
gth110,1,1,1
gth153,1,1,1
gth155,1,1,1
gth156,1,1,1
gth157,1,1,1
gth158,1,1,1
gth39,1,1,1
gth58,1,1,1
gth59,1,1,1
gth60,1,1,1
gth61,1,1,1
gth62,1,1,1
gth85,1,1,1
gth86,1,1,1
gth88,1,1,1
gth90,1,1,1
gth91,1,1,1
gth98,1,1,1
gts,1,1,1
guide,1,1,1
gulf,1,1,1
gur,1,1,1
gut,1,1,1
gydan,1,1,1
h2so4,1,1,1
ha,1,1,1
habitability,1,1,1
hadley,1,1,1
half,1,1,1
halogens,1,1,1
halomethane,1,1,1
hand,1,1,1
hannay,1,1,1
hans,1,1,1
hansbreen,1,1,1
happenings,1,1,1
haps,1,1,1
hardness,1,1,1
harp,1,1,1
harvested,1,1,1
haulout,1,1,1
hazards,1,1,1
heading,1,1,1
health,1,1,1
hedge,1,1,1
hegranesþing,1,1,1
held,1,1,1
helhein,1,1,1
herder,1,1,1
herding,1,1,1
herring,1,1,1
hess,1,1,1
hf,1,1,1
hillslope,1,1,1
hillslopes,1,1,1
hillslopes2,1,1,1
historiography,1,1,1
hly0201,1,1,1
hly0203,1,1,1
hly03,1,1,1
hly0402,1,1,1
hly0403,1,1,1
hly0503,1,1,1
hly0701,1,1,1
hly0702,1,1,1
hly1801,1,1,1
ho2,1,1,1
hopcroft,1,1,1
hope,1,1,1
horizon,1,1,1
horizons,1,1,1
horizontal,1,1,1
horn,1,1,1
horst,1,1,1
hotrax,1,1,1
hotspot,1,1,1
household,1,1,1
hpc,1,1,1
humboldt,1,1,1
humic,1,1,1
hunting,1,1,1
huslia,1,1,1
hx235,1,1,1
hx250,1,1,1
hx260,1,1,1
hx274,1,1,1
hx290,1,1,1
hydro,1,1,1
hydrocarbon,1,1,1
hydrochemical,1,1,1
hydroclimate,1,1,1
hydrogeochemistry,1,1,1
hydrometeorological,1,1,1
hyperspectral,1,1,1
hypotheses,1,1,1
i1,1,1,1
i2,1,1,1
i3,1,1,1
i8in,1,1,1
iasoa,1,1,1
icebridge,1,1,1
icecaps,1,1,1
icecore,1,1,1
icehouse,1,1,1
icelandic,1,1,1
icesat,1,1,1
icetrendr,1,1,1
ich,1,1,1
ichi,1,1,1
ichthyoplankton,1,1,1
ics,1,1,1
ict,1,1,1
icy,1,1,1
idealized,1,1,1
identifying,1,1,1
ifsar,1,1,1
igbp,1,1,1
iispacs,1,1,1
ik,1,1,1
ikpikpuk,1,1,1
iliamna,1,1,1
imager,1,1,1
imagers,1,1,1
immersive,1,1,1
imnavait_field,1,1,1
imnavait_timeseries,1,1,1
imnavait_timeseries_eswe_sensor,1,1,1
imnavait_timeseries_metstation,1,1,1
imnavait_timeseries_photos,1,1,1
improving,1,1,1
impurity,1,1,1
imuruk,1,1,1
include,1,1,1
includes,1,1,1
income,1,1,1
incorporation,1,1,1
incubated,1,1,1
incubations,1,1,1
indiana,1,1,1
indicating,1,1,1
induced,1,1,1
induction,1,1,1
inductively,1,1,1
industrializing,1,1,1
inertial,1,1,1
infauna,1,1,1
infaunal,1,1,1
inferred,1,1,1
inherent,1,1,1
inigok,1,1,1
initial,1,1,1
innovation,1,1,1
innovative,1,1,1
inputs,1,1,1
insects,1,1,1
instability,1,1,1
institutional,1,1,1
instrumentation,1,1,1
integration,1,1,1
intensity,1,1,1
inter,1,1,1
interactive,1,1,1
interannualvariability_barrow_nearshore,1,1,1
intercept,1,1,1
interchange,1,1,1
interdependent,1,1,1
interferometric,1,1,1
interglacial,1,1,1
internships,1,1,1
interpolar,1,1,1
interpolation,1,1,1
interpreting,1,1,1
intersection,1,1,1
intersections,1,1,1
intra,1,1,1
inughuit,1,1,1
iñupiaq,1,1,1
iñupiat,1,1,1
inuvik_field,1,1,1
inuvik_timeseries,1,1,1
invasive,1,1,1
inventories,1,1,1
invertebrate,1,1,1
investigations,1,1,1
iodine,1,1,1
ionospheric,1,1,1
ions,1,1,1
ir,1,1,1
irga,1,1,1
irminger,1,1,1
isac,1,1,1
isachsen,1,1,1
isblink,1,1,1
isbrae,1,1,1
isbræ,1,1,1
isfjord,1,1,1
islandica,1,1,1
isobath,1,1,1
isoflux,1,1,1
itelmen,1,1,1
itkilik,1,1,1
iv,1,1,1
ivo,1,1,1
jack,1,1,1
jakutskoe,1,1,1
jay,1,1,1
jgofs,1,1,1
jgr,1,1,1
jjord,1,1,1
joint,1,1,1
jois,1,1,1
jones,1,1,1
journals,1,1,1
juju,1,1,1
jul13,1,1,1
junction,1,1,1
juneau,1,1,1
jurassic,1,1,1
kam12_b2_c10,1,1,1
kangerdlugssuaq,1,1,1
kangerlussauq,1,1,1
kangiata,1,1,1
kangiqtugaapik,1,1,1
kara,1,1,1
kargoplgyno,1,1,1
kashin,1,1,1
kasitsna,1,1,1
kawerak's,1,1,1
keche,1,1,1
keflavík,1,1,1
kelp,1,1,1
key,1,1,1
keys,1,1,1
kittiwakes,1,1,1
kluane,1,1,1
knorr,1,1,1
kola,1,1,1
koluktak,1,1,1
kongress,1,1,1
konsvegen,1,1,1
kotlik,1,1,1
koyuk,1,1,1
kruglaya,1,1,1
kugururok,1,1,1
kujalleq,1,1,1
