word1,word2,n
pb206,pb204,2
pb207,pb204,2
pb208,pb204,2
pc,snow,2
pco2,calculated,2
pe,curves,2
peak,alternating,2
peak,signal,2
peat,thaw,2
pedicularis,sudetica,2
penetrate,sample,2
pentoxide,mole,2
peptide,spectral,2
percent,barometric,2
percent,char,2
percent,deciduous,2
percent,evergreen,2
percent,forb,2
percent,grams,2
percent,gravimetric,2
percent,larch,2
percent,litter,2
percent,modern,2
percent,unitless,2
percent,wind,2
percentage,1,2
percentage,average,2
percentage,net,2
percentage,rock,2
period,day,2
period,depth,2
period,estimated,2
period,factor,2
period,precipitation,2
permafrost,thermal,2
permeability,measurements,2
permil,deuterium,2
permil,measured,2
permil,relative,2
permil,sodium,2
permittivity,depth,2
peroxynitric,acid,2
petasites,frigidus,2
petrology,44,2
ph,opposite,2
ph,salinity,2
ph,sensor,2
phaeophytin,measurement,2
phalarope,band,2
phalarope,nest,2
phase,t_tide,2
phenol,oxidase,2
phosphate,0.25,2
phosphate,ammonium,2
phosphate,blank,2
phosphate,magnesium,2
phosphate,minus,2
phosphate,phosphate,2
phosphate,soluble,2
phosphors,concentration,2
phosphorus,added,2
phosphorus,calcium,2
phosphorus,change,2
phosphorus,dissolved,2
phosphorus,nitrate,2
phosphorus,particulate,2
photo,stimulated,2
photos,gathered,2
phryganodes,percent,2
phylum,0,2
phylum,confidence,2
phytoplankton,linear,2
picks,seg1,2
picks,seg2,2
pigment,concentration,2
pilots,flew,2
pilots,reported,2
pinguis,cover,2
pinus,sylvestris,2
pit,height,2
pit,low,2
pits,upper,2
pixel,brightness,2
plant,1,2
plant,10,2
plant,11,2
plant,12,2
plant,13,2
plant,14,2
plant,15,2
plant,16,2
plant,17,2
plant,18,2
plant,19,2
plant,2,2
plant,20,2
plant,21,2
plant,22,2
plant,23,2
plant,24,2
plant,3,2
plant,4,2
plant,5,2
plant,6,2
plant,7,2
plant,8,2
plant,9,2
plant,collection,2
plant,functional,2
plant,sample,2
plate1,soil,2
platform,observation,2
platyphylla,recruits,2
plot,bird,2
plot,date,2
plot,day,2
plot,degrees,2
plot,distance,2
plot,leaf,2
plot,located,2
plot,lr,2
plot,numbering,2
plot,refers,2
plot,salix,2
plot,site.plot,2
plot,slope,2
plot,stake,2
plot,tree,2
plot,vegetation,2
plots,17,2
plots,location,2
plots,plots,2
plug,thaw,2
plug,thickness,2
pm,water,2
pmc,c14ch4,2
pmf,organic,2
po4,1,2
pod,pressure,2
pod,sea,2
pohlia,cruda,2
poised,graphite,2
pollen,assemblages,2
polygon,low,2
polygon,m2,2
polygon,rim,2
polygonum,bistorta,2
pond,margin,2
pond,measured,2
poor,nutrition,2
population,center,2
population,cf,2
population,ec,2
population,estimate,2
pore,space,2
porosity,measurement,2
position,0,2
position,determined,2
position,hybrid,2
position,referenced,2
positive,degree,2
positive,south,2
post,fire,2
potassium,calcium,2
potassium,chloride,2
potassium,ln,2
ppb,age,2
ppbv,date,2
ppbv,measurements,2
ppt,br2,2
ppt,brcl,2
ppt,bro,2
ppt,cl2,2
ppt,clno2,2
ppt,ho2no2,2
ppt,hobr,2
ppt,n2o5,2
practicalsalintyunit,incidient,2
pre,leached,2
prebait,started,2
preceding,10,2
preceding,ten,2
precipitation,apr,2
precipitation,aug,2
precipitation,blowing,2
precipitation,dec,2
precipitation,feb,2
precipitation,frictional,2
precipitation,jan,2
precipitation,jul,2
precipitation,jun,2
precipitation,mar,2
precipitation,measured,2
precipitation,nov,2
precipitation,oct,2
precipitation,pc,2
precipitation,sep,2
predator,lemming,2
predator,surveys,2
prediction,based,2
prefix,e.g,2
pressure,derived,2
pressure,inside,2
pressure,sensors,2
pressure,shortwave,2
pressure,smoothed,2
pressure,solar,2
pressure,status,2
previous,1,2
previous,stand,2
previous,survey,2
previous,ten,2
previously,exposed,2
primary,amines,2
primary,covert,2
primary,identifier,2
primary,secondary,2
prior,analysis,2
prior,april,2
priority,action,2
private,investigator,2
pro,v2,2
probe,based,2
probe,ctd,2
probe,fluorescent,2
probe,transect,2
procera,cover,2
processed,gpr,2
processor,cruise,2
production,due,2
production,normalized,2
profile,background,2
profile,measurement,2
profile,sequence,2
profiler,adcp,2
program,instantaneous,2
project,focus,2
project,id,2
project,red,2
projection,epsg,2
propane,age,2
propane,iso,2
proportion,carbon,2
proportion,multiplied,2
proportion,nitrogen,2
proportions,measured,2
protein,metagenomeids,2
proteins,similar,2
protocol,document,2
protocol,location,2
protocol,ratio,2
psm,peptide,2
puccinellia,phryganodes,2
pulchra,ledum,2
pulse,notes,2
purgeable,organic,2
pyrene,ng,2
qc,8000,2
quadrats,average,2
quadrats,expressed,2
qualitative,linear,2
quality,index,2
quality,metric,2
quality,score,2
quantities,δ17o,2
quantity,thickness,2
radar,receiver,2
radar,record,2
radiation,absolute,2
radiation,components,2
radiation,depth,2
radiation,downward,2
radiation,incident,2
radiation,radiometer,2
radiation,sensor,2
radiation,solar,2
radiation,top,2
radiation,umol.m,2
radiation,upward,2
radiative,forcing,2
radical,scavenger,2
radiocarbon,14c,2
radiocarbon,difference,2
radiocarbon,isotopic,2
radiogenic,sr,2
radiometer,temperature,2
radium,measured,2
radon,measured,2
raft,transect,2
rafts,subsided,2
rain,amount,2
rain,duration,2
rainfall,air,2
rainfall,total,2
rainfall,wind,2
random,notes,2
randomly,selected,2
range,intensity,2
range,sensor,2
rangefinder,measuring,2
ranger,station,2
rare,instances,2
rate,measured,2
rates,ice,2
ratio,methane,2
ratio,seabird,2
ratio,sigma,2
ratio,stable,2
ratio,δ18o,2
ratios,camp,2
ratios,dye3,2
ratios,grip,2
ratios,neem,2
ratios,ngrip,2
ratios,renland,2
ratios,typically,2
raw,sbe,2
raw,usf,2
rbr,instrument,2
rbr,xr,2
reading,azimuth,2
reading,inclination,2
reading,temperature,2
reanalysis,levtype,2
reason,core_vol,2
reasonable,wavelength,2
recalculate,δ18o,2
recapture,time,2
receive,metal,2
received,sample,2
receiver,records,2
recoded,1,2
recoded,development,2
recoded,simplified,2
record,serial,2
recorded,snow,2
recorded,typically,2
records,values,2
recruit,basal,2
rectimedate,uncalibrated,2
recurvirostre,cover,2
red,blood,2
redeposited,sediment,2
reference,coordinates,2
reference,water,2
reference,zenith,2
reflected,outgoing,2
reflected,wavelength,2
reflection,numerical,2
reflector,location,2
refuge,boundaries,2
region,iii,2
region,miscellaneous,2
region,random,2
regional,location,2
regression,analysis,2
regression,coefficient,2
regression,gwr,2
reindeer,distribution,2
reindeer,observed,2
reindeers,observed,2
rel,humidity,2
relative,abundance,2
relative,fluorescence,2
relaxation,time,2
release,status,2
relevant,observations,2
relevant,selected,2
reliable,bulk,2
removed,exposing,2
removed,length,2
repeat,survey,2
repeated,distance,2
repetition,identifier,2
replicate,1,2
replicate,id,2
replicate,samples,2
report,classification,2
report,date,2
report,elevation,2
report,longitude,2
reported,17δ,2
reported,flying,2
repository,home,2
representing,cloud,2
reproductive,individual,2
research,project,2
resin,collection,2
resin,extractable,2
resolution,agassiz,2
resources,study,2
respiration,activity,2
respiration,flux,2
resultant,current,2
retaining,buoy,2
retention,rate,2
retrices,tertial,2
return,air,2
return,easier,2
return,representing,2
revegetated,site,2
revegetated,vegetated,2
rh,0.5,2
rh,12.8,2
rh,7.5,2
rh,9.5,2
rh,measurments,2
rh,sensor,2
rh,u23,2
rim,roadside,2
rim,thermokarst,2
rims,id,2
river,concentration,2
river,initial,2
river,latitude,2
river,ranger,2
river,segments,2
road,date,2
road,measurement,2
road,snow,2
roadside,berm,2
rock,magnetism,2
rock,weight,2
root,collar,2
root,intercepts,2
root,nitrogen,2
rosea,percent,2
rosette,bottle,2
rosette,movement,2
roster,records,2
rot,profile,2
rotation,angle,2
routine,interrogates,2
rrna,gene,2
rssi,diagnostic,2
rubus,chamaemorus,2
rumex,arcticus,2
run,identifier,2
runner,measured,2
runoff,average,2
runoff,month,2
runoff,originating,2
russian,federation,2
rv,sikuliaq,2
s.d,187os,2
s00267,016,2
s13280,019,2
sa,50a,2
safe,sites,2
sag,ecotype,2
sag,experimental,2
saiv,hugo,2
salinity,atmospheric,2
salinity,ctd,2
salinity,d18o,2
salinity,derived,2
salinity,lab,2
salinity,potential,2
salinity,probe,2
salinity,surface,2
salinity,uncertainy,2
salinity,water,2
salix,alaxensis,2
salix,cover,2
salix,fuscescens,2
salix,pulchra,2
salix,runner,2
salt,levels,2
salt,sodium,2
salt,sulfur,2
sami,temperature,2
sample,0,2
sample,103,2
sample,17δ,2
sample,acidity,2
sample,analyzed,2
sample,assigned,2
sample,consists,2
sample,description,2
sample,distributed,2
sample,drawn,2
sample,entry,2
sample,estimated,2
sample,gravimetric,2
sample,initials,2
sample,kcl,2
sample,leaf,2
sample,longitudinal,2
sample,masses,2
sample,matrix,2
sample,milligrams,2
sample,names,2
sample,notes,2
sample,oven,2
sample,plots,2
sample,received,2
sample,reference,2
sample,run,2
sample,samples,2
sample,sizes,2
sample,sodium,2
sample,station,2
sample,thickness,2
sample,thousands,2
sample,time,2
sample,wet,2
sample's,location,2
sampled,basal,2
samples,corrected,2
samples,determined,2
samples,dissolved,2
samples,listed,2
samples,ng,2
samples,originated,2
samples,processed,2
samples,reported,2
samples,simultaneously,2
sampling,bottle,2
sampling,cm,2
sampling,coordinated,2
sampling,data,2
sampling,geographic,2
sampling,greenwich,2
sampling,plot,2
sampling,pressure,2
sampling,region,2
sampling,rosette,2
sampling,standard,2
sampling,vessel,2
sapflow,signal,2
sapwood,thickness,2
satellite,image,2
saturation,specific,2
sb,hugo,2
sb,sbg,2
sbe43,dissolved,2
sbe45,tsdg,2
sbg,observations,2
scale,0,2
scale,ambient,2
scale,based,2
scale,calculated,2
scale,conductivity,2
scale,range,2
scale,voltage,2
scan,noise,2
scan,pressure,2
scavenge,hydroxyl,2
scenes,centered,2
schwoerer,2020,2
scientific,milford,2
scientific,sa,2
scion,image,2
seaplane,destination,2
seas,surface,2
season,experimental,2
season,measurements,2
season,membranes,2
seasonal,snow,2
seaward,landfast,2
seawater,carbon,2
seawater,corrected,2
seawater,relative,2
seb45,tsg,2
sec,soil,2
secondary,primary,2
section,core,2
section,sediment,2
section,stable,2
sediment,composite,2
sediment,density,2
sediment,determined,2
sediment,dried,2
sediment,flux,2
sediment,grams,2
sediment,ltoc,2
sediment,section,2
sediment,sediments,2
sediment,water,2
sedimentary,petrology,2
sedimentary,rocks,2
sediments,marine,2
sedum,rosea,2
seedling,clipped,2
seedling,density,2
seedling,id,2
selawik,national,2
selected,randomly,2
selective,aerial,2
sensor,18,2
sensor,19,2
sensor,20,2
sensor,21,2
sensor,22,2
sensor,23,2
sensor,24,2
sensor,25,2
sensor,26,2
sensor,27,2
sensor,28,2
sensor,29,2
sensor,2nd,2
sensor,30,2
sensor,31,2
sensor,approximate,2
sensor,conductivity,2
sensor,direction,2
sensor,distance,2
sensor,drift,2
sensor,irradiance,2
sensor,magnetic,2
sensor,malfunctioned,2
sensor,observation,2
sensor,position,2
sensor,probe,2
sensor,quality,2
sensor,relative,2
sensor,type,2
sensor,uncalibrated,2
sensor,wm,2
sensors,site,2
sensors,warm,2
sep,precipitation,2
sep,temperature,2
separately,applied,2
september,measured,2
sequence,error,2
sequence,share,2
sequence,type,2
sequential,code,2
sequential,core,2
sequential,object,2
sequentially,increases,2
severity,tc,2
sex,1,2
sex,engraved,2
sex,metal,2
sf,lake,2
sf6,measurement,2
sfc,data,2
sg,plot,2
sg,sh,2
sh,shade,2
shade,wall,2
shallow,1,2
shield,1,2
shield,temperature,2
shielding,factor,2
shielding,i.e,2
shielding,mass,2
shimadzu,274,2
ship,speed,2
ship’s,intake,2
shoot,biomass,2
shorebird,banding,2
short,ablation,2
short,shrubs,2
shortest,reasonable,2
shortwave,incident,2
shortwave,reflected,2
shortwave,solar,2
shortwave,surface,2
shot,location,2
shrub,dataset,2
shrub,descriptions,2
shrub,functional,2
shrub,identification,2
shrubs,0.2,2
shrubs,intact,2
si,units,2
sieve,charcoal,2
sighting,date,2
sigma,quality,2
signal,ch4,2
signal,frame,2
signal,unitless,2
sikuliaq,smoothed,2
silica,concentration,2
silica,content,2
silicate,nitrogen,2
similar,trees,2
simple,aromatic,2
simplified,0,2
simplified,activity,2
simplified,glacial,2
simulation,accounting,2
simultaneous,snow,2
single,board,2
single,scan,2
single,site,2
site,aggregated,2
site,categorization,2
site,cn,2
site,codes,2
site,decimal,2
site,dissolved,2
site,kpa,2
site,lake,2
site,level,2
site,located,2
site,meters,2
site,midpoint,2
site,nearest,2
site,safe,2
site,sampling,2
site,site's,2
site,species,2
site,temporary,2
site,time,2
site,treatment,2
site,typically,2
site,weight,2
site.tran,unique,2
site’s,micro,2
sites,2009,2
sites,default,2
sites,degrees,2
sites,timestamp,2
situ,14c,2
situ,cosmogenic,2
situ,incubation,2
situ,sea,2
situ,snow,2
size,genus,2
skin,temperature,2
sky,downwelling,2
sky,status,2
slap,vienna,2
slide,ald,2
slide,wt,2
slightly,decomposed,2
slough,levee,2
slump,ald,2
slump,ts,2
slurry,extracts,2
smartchem,200,2
sn,surface,2
snow,duration,2
snow,erosion,2
snow,measurement,2
snow,sample,2
snow,samples,2
snow,shortwave,2
snow,sn,2
snow,surveys,2
snow,thaw,2
snow,thermistor,2
snow,weight,2
snowdrifts,similar,2
snowfall,average,2
snowfence,control,2
snowfences,built,2
snowpack,nitric,2
snowpack,nitrogen,2
snowpack,ozone,2
so42,concentration,2
sodium,carbonate,2
sodium,potassium,2
sodium,strontium,2
software,count,2
soil,03,2
soil,1.3,2
soil,14,2
soil,applies,2
soil,average,2
soil,color,2
soil,concentration,2
soil,considered,2
soil,crust,2
soil,date,2
soil,di,2
soil,dry,2
soil,extractable,2
soil,extractions,2
soil,heating,2
soil,homogenization,2
soil,hydrology,2
soil,mineral,2
soil,percent,2
soil,phosphate,2
soil,pit,2
soil,proportion,2
soil,sampled,2
soil,separated,2
soil,site,2
soil,sites,2
soil,square,2
soil,standard,2
soil,temp,2
soil,texture,2
soil,upper,2
soil,warming,2
soils,inhibit,2
sol,cores,2
sol,depth,2
solar,azimuth,2
solifluction,lobe,2
solution,concentrations,2
solvent,extraction,2
sonic,range,2
sort,code,2
source,population,2
south,0,2
south,bottom,2
south,longitude,2
spanned,multiple,2
spatial,distribution,2
special,remarks,2
species,achnanthidium,2
species,aulocoseria,2
species,calculated,2
species,cavinula,2
species,cf,2
species,cymbopleura,2
species,frustulia,2
species,psammothidium,2
species,rossithidium,2
species,surirella,2
specific,date,2
specific,epithet,2
specific,feature,2
specific,plot,2
specific,quadrant,2
specific,rating,2
specific,sampling,2
specific,uv,2
spectral,match,2
spectral,slopes,2
spectrometer,d13c,2
spectrometer,radiocarbon,2
spectrometry,facility,2
spectroscopy,fit,2
spectroscopy,fitting,2
spectroscopy,laser,2
spectrum,original,2
spectrum,time,2
spectrum,view,2
speed,1000cm,2
speed,425cm,2
speed,760cm,2
speed,atmospheric,2
speed,current,2
speed,occurred,2
speed,specific,2
speed,true,2
split,biomass,2
sporadic,discharge,2
spp,percent,2
spreadsheet,internal,2
spring,2011,2
square,difference,2
square,root,2
squared,downwelling,2
squared,longwave,2
squared,net,2
squared,wind,2
squred,longwave,2
sr,concentration,2
sr50,calculated,2
sr50,signal,2
sr50a,installed,2
sr86,ratio,2
sr87,sr86,2
st,laurent,2
stable,false,2
stable,nitrogen,2
stable,sr,2
stable,true,2
stage,feature,2
stake,29,2
stake,identifier,2
stand,diameter,2
stand,location,2
standard,errors,2
standard,gas,2
standard,light,2
star,cpar,2
start,mass,2
start,shrub,2
start,signature,2
starting,longitude,2
station,4270,2
station,4272,2
station,4283,2
station,4350,2
station,4360,2
station,4380,2
station,4390,2
station,69.415,2
station,arbitrary,2
station,based,2
station,feniak,2
station,negative,2
station,niskin,2
station,positive,2
station,site,2
station,utc,2
station,water,2
stations,date,2
status,flag,2
stauroneis,anceps,2
staurosira,construens,2
std,cup,2
stellatum,cover,2
stem,pools,2
stereo,image,2
stratospheric,ozone,2
stream,ms,2
stream,sites,2
strength,ambient,2
string,date,2
string,depth,2
string,utc,2
strip,phosphate,2
strip,total,2
strongest,negative,2
strontium,discharge,2
strontium,isotopes,2
structures,shape,2
structures,size,2
structures,thickness,2
student,attendance,2
student,count,2
student,enrollment,2
student,graduation,2
study,date,2
study,sites,2
study,unique,2
subdivision,code,2
subnation,code,2
subplot,moss,2
subsample,fw1,2
subsection,depth,2
subsection,percent,2
subsequent,analyses,2
subsurface,runoff,2
subsurface,water,2
subunit,game,2
successful,isolates,2
successive,measurements,2
sudetica,cover,2
suess,effect,2
sugar,equivalents,2
suitability,index,2
sulfate,chloride,2
sulfate,phosphate,2
sulfate,so42,2
sulfide,age,2
summed,dry,2
summer,2013,2
sun,elevation,2
suna,deep,2
surface,0.03,2
surface,adjacent,2
surface,co2,2
surface,concentration,2
surface,deep,2
surface,dust,2
surface,dwelling,2
surface,exposure,2
surface,measurement,2
surface,month,2
surface,nmr,2
surface,o2,2
surface,oxygen,2
surface,skin,2
surface,thaw,2
surface,upwelling,2
surrounding,ice,2
surrounding,matrix,2
survey,performed,2
survey,receiver,2
survey,site,2
survey,station,2
surveying,results,2
surveys,snow,2
surveys,total,2
survival,i.e,2
surviving,mycorrhizal,2
suspended,particulate,2
sustainable,futures,2
suva,25,2
suva,254,2
suva,absorbance,2
sw,responsivity,2
swl2015,station,2
swskynenacceptable,version,2
swskynenlimit,limit,2
sylvestris,aspen,2
syringaldehyde,measured,2
syringic,acid,2
system,conley,2
system,loss,2
system,wgs,2
t0,µg,2
t1,0,2
t2,standard,2
t2,volumetric,2
ta,uncertainy,2
table,holes,2
tag,attached,2
tag,identifier,2
taiga,ndvi,2
tall,ablation,2
tantalum,measurement,2
target,distribution,2
tarsus,length,2
tau,quality,2
tbc,tidal,2
tc,control,2
tco2,smoothed,2
tdn,minus,2
tdn,no3,2
tdr,waveforms,2
tech,2010,2
temp,0.5,2
temp,12.8,2
temp,7.5,2
temp,9.5m,2
temp,ch4,2
temp,maximum,2
temp,potential,2
temp,rh,2
temperature,100,2
temperature,20,2
temperature,50,2
temperature,apr,2
temperature,atmospheric,2
temperature,aug,2
temperature,barometric,2
temperature,basin,2
temperature,date,2
temperature,dec,2
temperature,deg,2
temperature,drained,2
temperature,ecotype,2
temperature,feb,2
temperature,horizontal,2
temperature,inferred,2
temperature,inside,2
temperature,interpolated,2
temperature,jan,2
temperature,jul,2
temperature,jun,2
temperature,location,2
temperature,logger,2
temperature,mar,2
temperature,moist,2
temperature,noaa,2
temperature,nov,2
temperature,oct,2
temperature,percent,2
temperature,plev,2
temperature,reading,2
temperature,sep,2
temperature,shortwave,2
temperature,site,2
temperature,standard,2
temperature,sun,2
temperature,true,2
temporal,domain,2
ten,times,2
teq,assuming,2
terminus,margins,2
terminus,traces,2
tertial,coverts,2
testing,type,2
tests,0,2
tests,codes,2
tetra,tech,2
tetragona,polygonum,2
text,codes,2
text,description,2
thaw,base,2
theater,glacial,2
thermal,diffusion,2
thermistors,logical,2
thermokarst,features,2
thermokarst,impact_,2
thermokarst,morphology,2
thermokarst,pit,2
thermokarst,surface,2
thickness,centimeters,2
thickness,measurements,2
threshold,varies,2
thumbnails,image,2
tidal,analysis,2
tidal,band,2
tidal,prediction,2
time,0,2
time,akdt,2
time,arrived,2
time,exposed,2
time,instrument,2
time,intervals,2
time,range,2
time,reported,2
time,site_plot_height,2
time,string,2
time,survey,2
times,proportion_soil,2
tk,impact,2
tm,transect,2
tn,tn,2
toa,outgoing,2
toc,toc,2
tom,hamilton,2
top,5,2
top,hit,2
top,middle,2
top,sediment,2
topographic,feature,2
topographic,shielding,2
topography,difference,2
total,biomass,2
total,incoming,2
total,individuals,2
total,length,2
total,os,2
total,plot,2
total,pressure,2
total,scale,2
total,water,2
totally,turbid,2
tow,depth,2
tower,3,2
tower,7,2
tower,site,2
town,1,2
tp,total,2
trace,refers,2
track,0,2
track,method,2
track,wt,2
trailing,digits,2
trait,measurement,2
transect,1,2
transect,3,2
transect,i.e,2
transect,latitude,2
transect,photosynthetically,2
transect,sampling,2
transect,site.tran,2
transect,transects,2
transect,unique,2
transects,aspect,2
transects,percent,2
transects,site,2
transit,time,2
transition,167,2
transmitter,location,2
transmitter,locations,2
transmitter,loop,2
transplant,nt,2
transverse,nmr,2
traps,sampled,2
treatment,main,2
treatment,npk,2
treatment,plots,2
treatment,unburned,2
treatment,water,2
treatments,subplot,2
tree,aspect,2
tree,cores,2
tree,growth,2
tree,surveys,2
treeline,ecotones,2
trees,numbered,2
trillion,carbon,2
trillion,carbonyl,2
trillion,dichlorodifluoromethane,2
trillion,pptv,2
trillion,propane,2
trimble,additional,2
triphosphate,atp,2
triple,isotopic,2
triplicate,measurements,2
trough,eriophorum,2
trough,measurement,2
trough,salix,2
trough,type,2
true,wavelength,2
ts,classificiation,2
ts,retrogressive,2
tsdg,unit,2
tsg,unit,2
tsv,file,2
tube,water,2
tubes,filled,2
tundra,mnat,2
tundra,ndvi,2
tundra,rafts,2
tundra,shrub,2
tundra,type,2
tundra,unique,2
tussocks,found,2
tymyr,peninsula,2
type,1,2
type,2,2
type,ecotype,2
type,gly,2
type,identified,2
type,landscape,2
type,location,2
type,standard,2
type,thermokarst,2
types,added,2
types,type,2
typically,5,2
typically,based,2
u23,001,2
uc,irvine,2
ug,nh4,2
ug,no3,2
ugnl,1,2
uk37,based,2
uliginosum,vaccinium,2
um,co2,2
um,ln,2
um,reflectance,2
umols,co2,2
unburned,no_seedling,2
uncalibrated,intensity,2
uncertainty,incorporates,2
uncertainty,note,2
uncertainty,thousands,2
uncorrected,pressure,2
uncorrected,radiocarbon,2
uncorrected,sr50,2
undecomposed,organics,2
underwater,rangefinder,2
underway,measurement,2
underway,sensor,2
undisturbed,tundra,2
unique,6,2
unique,destination,2
unique,internal,2
unique,primary,2
unique,sample,2
unique,sensor,2
unique,study,2
unique,tree,2
unit,alaska,2
unit,delta,2
unit,domain,2
unit,fresh,2
unit,gps,2
unit,otu,2
unitless,air,2
units,cm3,2
units,cubic,2
units,identity,2
units,internal,2
units,related,2
units,squared,2
unity,scientific,2
unknown,fate,2
unknown,serial,2
unknown,species,2
unpoised,graphite,2
update,functions,2
upland,par,2
upper,limit,2
upper,organic,2
upstream,site,2
upward,facing,2
usace,priority,2
uscgc,polar,2
usf,file,2
usgs,45,2
usgs,46,2
utc,due,2
utc,fractional,2
utc,internal,2
utc,noon,2
utc,ph,2
utilised,doc,2
utm,universal,2
v2,temp,2
vacuum,power,2
values,depth,2
values,found,2
values,reported,2
vanillin,measured,2
vapor,isotope,2
vapor,mixing,2
vegetated,stream,2
vegetation,maps,2
vegetation,replicate,2
vegetation,rooting,2
vegetation,simplified,2
vegetative,individual,2
vehicle,nose,2
velocity,ble,2
velocity,co2,2
velocity,component,2
velocity,eastward,2
velocity,filtered,2
velocity,fluctuations,2
velocity,map,2
velocity,maps,2
version,date,2
versus,smow,2
vertical,root,2
vertical,velocity,2
vial,feature,2
video,camera,2
view,azimuth,2
view,correction,2
view,elevation,2
view,half,2
view,limit,2
village,0,2
visual,observation,2
vlp,virus,2
voltage,potential,2
voltage,record,2
volume,calculation,2
volume,fraction,2
volume,ppmv,2
volume,wfv,2
volumetric,ice,2
vpdb,c13ch4,2
vpdb,determined,2
vsmow,ratio,2
vsmow,slap,2
wall,cl,2
wall,ct,2
warming,ao,2
warming,ca,2
warming,cb,2
warming,supplemental,2
water,additional,2
water,category,2
water,chemistry,2
water,current,2
water,flowing,2
water,interface,2
water,isotope,2
water,mass,2
water,moving,2
water,nitrate,2
water,o18,2
water,ph,2
water,potential,2
water,resources,2
water,sea,2
water,slurry,2
water,standard,2
water,sw,2
water,ta,2
water,versus,2
water,wt,2
watershed,boundaries,2
watershed,region,2
watershed,site,2
wave,arrival,2
wave,period,2
wave,picks,2
waveforms,volumetric,2
wavelength,250,2
wavelength,375,2
wavelength,intensity,2
wavelength,scale,2
wavelength,standard,2
wavenumber,assumed,2
wavenumber,scale,2
weather,meter,2
web,page,2
website,http,2
weight,bag_weight,2
weight,carbon,2
weight,cone_wt,2
weight,measured,2
weight,minus,2
weight,percent,2
weight,proportion,2
weight,snow,2
weight,subtracted,2
weight,times,2
weight,weight,2
weighted,regression,2
weintraub,lab,2
west,longitude,2
west,negative,2
west,root,2
western,alaska,2
western,hemisphere,2
wet,missing,2
wet,samples,2
wet,tussocks,2
wgs_1984_web_mercator_auxiliary_sphere,region,2
wgs_1984_web_mercator_auxiliary_sphere,scale,2
wgs84,data,2
wgs84,latitude,2
wgs84,utm,2
whatman,1,2
white,crustose,2
white,spruce,2
width,cm,2
wind,event,2
wind,time,2
wing,length,2
winter,warming,2
world,glacier,2
ws,gravimetric,2
ws,porosity,2
wt,missing,2
wt,precipitation,2
wt,samples,2
wt,water,2
wtd,h1,2
www.pmel.noaa.gov,dbo,2
xeric,treatment,2
xr,620,2
xuelong,corrected,2
xuelong,sea,2
yenisey,river,2
yield,figure,2
yugcetun,english,2
yukon,river,2
yyyy,hh:ss,2
zone,11,2
zone,4,2
zone,5n,2
zone,6,2
zone,6n,2
zone,elevation,2
zone,northing,2
δ17o,o2,2
δ18o,h20,2
δ18o,o2,2
δ2h,8,2
λ,0.5179,2
λ,2.303xa,2
µatm,estimated,2
µmol,meter,2
_vsmow,suspended,1
0,12,1
0,1950,1
0,360,1
0,annual,1
0,cloudy,1
0,day,1
0,means,1
0,referring,1
0,resin,1
0,solid,1
0,thickness,1
0,tilts,1
0,translucent,1
"0,10",20m,1
0.0,meters,1
0.001,meters,1
0.006,ppb,1
0.01,water,1
0.010,ppb,1
0.0119,total_head,1
0.012,ppb,1
0.01m,surface,1
0.01m,temperatures,1
0.03,stems,1
0.035,meters,1
0.03m,measurement,1
0.03m,temperature,1
0.04m,measurement,1
0.062,tarsus,1
0.07,meters,1
0.0766,final_wt,1
0.08,ng,1
0.09m,measurement,1
0.1255,wing,1
0.12m,measurement,1
0.13m,temperature,1
0.14m,measurement,1
0.15,meters,1
0.17m,measured,1
0.1m,measurement,1
0.2,1.5,1
0.2,mm,1
0.21m,measurement,1
0.24m,temperature,1
0.25,meter,1
0.25,mm,1
0.27m,date,1
0.27m,measurement,1
0.28m,date,1
0.2m,date,1
0.31m,surface,1
0.33m,measured,1
0.34m,measurement,1
0.35m,temperature,1
0.36,meters,1
0.36m,date,1
0.36m,measurement,1
0.37m,measurement,1
0.38m,measurement,1
0.38m,temperature,1
0.3m,measurement,1
0.3m,temperature,1
0.41m,date,1
0.42m,measurement,1
0.43,meters,1
0.43m,measurement,1
0.44,meters,1
0.46,meters,1
0.4623,culmen,1
0.47,meters,1
0.47m,measurement,1
0.48m,surface,1
0.49m,temperature,1
0.5,cm,1
0.5,kg,1
0.5,meter,1
0.5,mm,1
0.53m,measurement,1
0.53m,temperatures,1
0.54,meters,1
0.54m,date,1
0.55,meters,1
0.55m,measurement,1
0.56,meters,1
0.56m,measurement,1
0.58,meters,1
0.58,um,1
0.58m,measurement,1
0.6,1.6,1
0.62,meters,1
0.62m,measurement,1
0.65m,measurement,1
0.67,meters,1
0.67m,measured,1
0.68,um,1
0.69m,date,1
0.69m,measurement,1
0.6m,date,1
0.725,um,1
0.73,meters,1
0.75m,measurement,1
0.77,meters,1
0.77m,measurement,1
0.79,meters,1
0.79m,measurement,1
0.7m,temperature,1
0.80m,measurement,1
0.81,meters,1
0.82,meters,1
0.83m,measured,1
0.84,meters,1
0.84m,measurement,1
0.84m,temperatures,1
0.85m,date,1
0.85m,diameter,1
0.86m,measurement,1
0.87m,measurement,1
0.8m,temperature,1
0.90m,measurement,1
0.91,meters,1
0.92,meters,1
0.95,meters,1
0.95m,temperature,1
0.96m,date,1
0.97,meters,1
00,07.139993,1
00,07.249991,1
00,07.286523,1
