word1,word2,n,unique_ids,unique_authors
return,air,2,1,1
return,easier,2,1,1
return,representing,2,1,1
revegetated,site,2,2,1
revegetated,vegetated,2,2,1
rh,0.5,2,1,1
rh,12.8,2,1,1
rh,7.5,2,1,1
rh,9.5,2,1,1
rh,measurments,2,1,1
rh,sensor,2,1,1
rh,u23,2,1,1
rims,id,2,1,1
river,concentration,2,1,1
river,initial,2,1,1
river,latitude,2,2,2
river,ranger,2,2,1
river,segments,2,1,1
rock,magnetism,2,1,1
rock,weight,2,1,1
root,collar,2,1,1
root,intercepts,2,1,1
root,nitrogen,2,1,1
rosea,percent,2,1,1
rosette,bottle,2,2,1
rosette,movement,2,2,1
roster,records,2,1,1
rot,profile,2,1,1
rotation,angle,2,1,1
routine,interrogates,2,1,1
rrna,gene,2,1,1
rssi,diagnostic,2,2,1
rubus,chamaemorus,2,1,1
rumex,arcticus,2,1,1
runner,measured,2,1,1
runoff,average,2,1,1
runoff,month,2,2,2
runoff,originating,2,2,2
russian,federation,2,1,1
rv,sikuliaq,2,1,1
s.d,187os,2,1,1
s00267,016,2,1,1
s13280,019,2,1,1
sa,50a,2,2,1
safe,sites,2,1,1
sag,ecotype,2,2,1
sag,experimental,2,2,1
saiv,hugo,2,1,1
salinity,atmospheric,2,2,1
salinity,ctd,2,1,1
salinity,d18o,2,1,1
salinity,derived,2,1,1
salinity,lab,2,2,1
salinity,potential,2,1,1
salinity,probe,2,1,1
salinity,surface,2,2,1
salinity,uncertainy,2,2,1
salinity,water,2,2,2
salix,alaxensis,2,1,1
salix,cover,2,1,1
salix,fuscescens,2,1,1
salix,pulchra,2,1,1
salix,runner,2,1,1
salt,levels,2,1,1
salt,sodium,2,1,1
salt,sulfur,2,1,1
sami,temperature,2,1,1
sample,0,2,1,1
sample,103,2,1,1
sample,17δ,2,1,1
sample,acidity,2,2,1
sample,analyzed,2,2,2
sample,assigned,2,1,1
sample,consists,2,1,1
sample,description,2,2,2
sample,distributed,2,2,1
sample,drawn,2,2,1
sample,entry,2,1,1
sample,estimated,2,2,2
sample,gravimetric,2,1,1
sample,initials,2,1,1
sample,kcl,2,1,1
sample,leaf,2,2,1
sample,longitudinal,2,1,1
sample,masses,2,1,1
sample,matrix,2,1,1
sample,milligrams,2,1,1
sample,names,2,2,1
sample,notes,2,2,2
sample,oven,2,1,1
sample,received,2,2,1
sample,reference,2,2,1
sample,run,2,2,1
sample,samples,2,1,1
sample,sizes,2,1,1
sample,sodium,2,2,2
sample,station,2,2,2
sample,thickness,2,1,1
sample,thousands,2,1,1
sample,time,2,2,2
sample,wet,2,1,1
sample's,location,2,1,1
sampled,basal,2,2,1
samples,corrected,2,1,1
samples,determined,2,1,1
samples,dissolved,2,2,1
samples,listed,2,2,1
samples,ng,2,1,1
samples,originated,2,1,1
samples,processed,2,2,2
samples,reported,2,1,1
samples,simultaneously,2,1,1
sampling,bottle,2,1,1
sampling,cm,2,1,1
sampling,coordinated,2,2,2
sampling,data,2,1,1
sampling,geographic,2,2,2
sampling,greenwich,2,2,1
sampling,plot,2,2,2
sampling,pressure,2,2,1
sampling,region,2,2,1
sampling,rosette,2,2,1
sampling,standard,2,1,1
sampling,vessel,2,2,1
sapflow,signal,2,1,1
sapwood,thickness,2,2,2
satellite,image,2,1,1
saturation,specific,2,1,1
sb,hugo,2,1,1
sb,sbg,2,1,1
sbe43,dissolved,2,2,1
sbe45,tsdg,2,1,1
sbg,observations,2,1,1
scale,0,2,2,1
scale,ambient,2,2,1
scale,based,2,2,1
scale,calculated,2,1,1
scale,conductivity,2,1,1
scale,range,2,1,1
scale,voltage,2,1,1
scan,noise,2,2,1
scan,pressure,2,2,1
scavenge,hydroxyl,2,1,1
scenes,centered,2,2,1
schwoerer,2020,2,1,1
scientific,milford,2,1,1
scientific,sa,2,2,1
scion,image,2,1,1
seaplane,destination,2,1,1
seas,surface,2,2,1
season,experimental,2,1,1
season,measurements,2,1,1
season,membranes,2,2,1
seasonal,snow,2,1,1
seaward,landfast,2,1,1
seawater,carbon,2,2,1
seawater,corrected,2,1,1
seawater,relative,2,1,1
seb45,tsg,2,1,1
sec,soil,2,2,1
secondary,primary,2,1,1
section,core,2,2,2
section,sediment,2,1,1
section,stable,2,1,1
sediment,composite,2,1,1
sediment,density,2,1,1
sediment,determined,2,1,1
sediment,dried,2,1,1
sediment,flux,2,1,1
sediment,grams,2,2,1
sediment,ltoc,2,1,1
sediment,section,2,1,1
sediment,sediments,2,1,1
sediment,water,2,2,2
sedimentary,petrology,2,1,1
sedimentary,rocks,2,1,1
sediments,marine,2,1,1
sedum,rosea,2,1,1
seedling,clipped,2,1,1
seedling,density,2,1,1
seedling,id,2,1,1
selawik,national,2,1,1
selected,randomly,2,2,1
selective,aerial,2,1,1
sensor,18,2,2,1
sensor,19,2,2,1
sensor,20,2,2,1
sensor,21,2,2,1
sensor,22,2,2,1
sensor,23,2,2,1
sensor,24,2,2,1
sensor,25,2,2,1
sensor,26,2,2,1
sensor,27,2,2,1
sensor,28,2,2,1
sensor,29,2,2,1
sensor,2nd,2,1,1
sensor,30,2,2,1
sensor,31,2,2,1
sensor,approximate,2,1,1
sensor,conductivity,2,2,2
sensor,direction,2,1,1
sensor,distance,2,2,2
sensor,drift,2,1,1
sensor,irradiance,2,1,1
sensor,magnetic,2,1,1
sensor,malfunctioned,2,1,1
sensor,observation,2,1,1
sensor,position,2,1,1
sensor,probe,2,1,1
sensor,quality,2,1,1
sensor,relative,2,1,1
sensor,type,2,2,2
sensor,uncalibrated,2,1,1
sensor,wm,2,1,1
sensors,site,2,1,1
sensors,warm,2,1,1
sep,precipitation,2,1,1
sep,temperature,2,1,1
separately,applied,2,1,1
september,measured,2,1,1
sequence,error,2,2,1
sequence,share,2,2,1
sequence,type,2,2,1
sequential,code,2,1,1
sequential,core,2,1,1
sequential,object,2,1,1
sequentially,increases,2,2,1
severity,tc,2,2,1
sex,1,2,2,2
sex,engraved,2,1,1
sex,metal,2,1,1
sf,lake,2,2,1
sf6,measurement,2,1,1
sfc,data,2,1,1
sg,plot,2,2,1
sg,sh,2,1,1
sh,shade,2,1,1
shade,wall,2,1,1
shallow,1,2,1,1
shield,1,2,2,1
shield,temperature,2,2,1
shielding,factor,2,1,1
shielding,i.e,2,1,1
shielding,mass,2,1,1
shimadzu,274,2,1,1
ship,speed,2,1,1
ship’s,intake,2,1,1
shoot,biomass,2,1,1
shorebird,banding,2,1,1
short,ablation,2,1,1
short,shrubs,2,1,1
shortest,reasonable,2,2,1
shortwave,incident,2,1,1
shortwave,reflected,2,1,1
shortwave,solar,2,1,1
shortwave,surface,2,2,1
shot,location,2,1,1
shrub,dataset,2,1,1
shrub,descriptions,2,1,1
shrub,functional,2,1,1
shrub,identification,2,1,1
shrubs,0.2,2,1,1
shrubs,intact,2,2,1
si,units,2,1,1
sieve,charcoal,2,1,1
sighting,date,2,1,1
sigma,quality,2,1,1
signal,ch4,2,2,1
signal,frame,2,1,1
signal,unitless,2,1,1
sikuliaq,smoothed,2,1,1
silica,concentration,2,2,1
silica,content,2,1,1
silicate,nitrogen,2,1,1
similar,trees,2,1,1
simple,aromatic,2,1,1
simplified,0,2,2,1
simplified,activity,2,2,1
simplified,glacial,2,2,1
simulation,accounting,2,1,1
simultaneous,snow,2,1,1
single,board,2,2,1
single,scan,2,2,1
single,site,2,1,1
site,aggregated,2,2,1
site,categorization,2,2,1
site,cn,2,1,1
site,codes,2,2,2
site,decimal,2,1,1
site,dissolved,2,2,2
site,kpa,2,1,1
site,lake,2,2,2
site,level,2,1,1
site,located,2,2,1
site,meters,2,1,1
site,midpoint,2,1,1
site,nearest,2,1,1
site,safe,2,1,1
site,sampling,2,2,2
site,site's,2,2,2
site,species,2,1,1
site,temporary,2,1,1
site,time,2,2,1
site,treatment,2,1,1
site,typically,2,1,1
site,weight,2,2,2
site.tran,unique,2,1,1
site’s,micro,2,2,1
sites,2009,2,2,2
sites,default,2,2,1
sites,degrees,2,1,1
sites,timestamp,2,1,1
situ,14c,2,1,1
situ,cosmogenic,2,1,1
situ,incubation,2,1,1
situ,sea,2,2,1
situ,snow,2,1,1
size,genus,2,2,2
skin,temperature,2,2,2
sky,downwelling,2,1,1
sky,status,2,1,1
slap,vienna,2,1,1
slide,ald,2,2,1
slide,wt,2,2,1
slightly,decomposed,2,1,1
slough,levee,2,1,1
slump,ald,2,2,1
slump,ts,2,2,1
slurry,extracts,2,1,1
smartchem,200,2,1,1
smow,measured,2,1,1
sn,surface,2,2,1
snow,duration,2,1,1
snow,erosion,2,1,1
snow,sample,2,1,1
snow,samples,2,2,2
snow,shortwave,2,2,1
snow,sn,2,2,1
snow,surveys,2,1,1
snow,thermistor,2,2,1
snowdrifts,similar,2,1,1
snowfall,average,2,1,1
snowfence,control,2,1,1
snowfences,built,2,1,1
snowpack,nitric,2,1,1
snowpack,nitrogen,2,1,1
snowpack,ozone,2,1,1
so42,concentration,2,1,1
sodium,carbonate,2,1,1
sodium,potassium,2,2,1
sodium,strontium,2,2,1
software,count,2,1,1
soil,03,2,1,1
soil,1.3,2,1,1
soil,14,2,1,1
soil,applies,2,1,1
soil,average,2,2,2
soil,color,2,1,1
soil,concentration,2,2,2
soil,considered,2,1,1
soil,crust,2,1,1
soil,date,2,2,1
soil,di,2,2,1
soil,dry,2,2,1
soil,extractable,2,2,1
soil,extractions,2,1,1
soil,heating,2,1,1
soil,homogenization,2,1,1
soil,hydrology,2,2,1
soil,mineral,2,1,1
soil,percent,2,2,2
soil,phosphate,2,1,1
soil,pit,2,2,2
soil,proportion,2,2,1
soil,sampled,2,2,2
soil,separated,2,1,1
soil,site,2,2,1
soil,sites,2,2,1
soil,square,2,1,1
soil,standard,2,1,1
soil,temp,2,1,1
soil,texture,2,2,2
soil,upper,2,1,1
soil,warming,2,2,1
soils,inhibit,2,1,1
sol,cores,2,1,1
sol,depth,2,1,1
solar,azimuth,2,2,1
solifluction,lobe,2,2,1
solution,concentrations,2,1,1
solvent,extraction,2,1,1
sonic,range,2,2,1
sort,code,2,2,1
source,population,2,2,1
south,0,2,1,1
south,bottom,2,2,1
south,longitude,2,2,1
spanned,multiple,2,1,1
spatial,distribution,2,1,1
special,remarks,2,2,2
species,achnanthidium,2,1,1
species,aulocoseria,2,1,1
species,calculated,2,1,1
species,cavinula,2,1,1
species,cf,2,1,1
species,cymbopleura,2,1,1
species,frustulia,2,1,1
species,psammothidium,2,1,1
species,rossithidium,2,1,1
species,surirella,2,1,1
specific,date,2,2,1
specific,epithet,2,1,1
specific,feature,2,2,1
specific,plot,2,1,1
specific,quadrant,2,1,1
specific,rating,2,2,1
specific,sampling,2,2,1
specific,uv,2,1,1
spectral,match,2,1,1
spectral,slopes,2,2,2
spectrometer,d13c,2,1,1
spectrometer,radiocarbon,2,2,2
spectrometry,facility,2,2,2
spectroscopy,fit,2,2,1
spectroscopy,fitting,2,2,1
spectroscopy,laser,2,1,1
spectrum,original,2,2,1
spectrum,time,2,2,1
spectrum,view,2,2,1
speed,1000cm,2,1,1
speed,425cm,2,1,1
speed,760cm,2,1,1
speed,atmospheric,2,1,1
speed,current,2,1,1
speed,occurred,2,1,1
speed,specific,2,1,1
speed,true,2,1,1
split,biomass,2,1,1
sporadic,discharge,2,1,1
spp,percent,2,1,1
spreadsheet,internal,2,1,1
spring,2011,2,2,1
square,difference,2,2,1
square,root,2,2,2
squared,downwelling,2,2,1
squared,longwave,2,2,1
squared,net,2,2,1
squared,wind,2,2,1
squred,longwave,2,2,1
sr,concentration,2,2,1
sr50,calculated,2,1,1
sr50,signal,2,1,1
sr50a,installed,2,2,1
sr86,ratio,2,2,1
sr87,sr86,2,2,1
st,laurent,2,1,1
stable,false,2,2,1
stable,nitrogen,2,1,1
stable,sr,2,1,1
stable,true,2,2,1
stage,feature,2,2,1
stake,29,2,1,1
stake,identifier,2,1,1
stand,diameter,2,1,1
stand,location,2,1,1
standard,errors,2,2,2
standard,gas,2,2,2
standard,light,2,1,1
star,cpar,2,2,1
start,mass,2,1,1
start,shrub,2,1,1
start,signature,2,1,1
starting,longitude,2,1,1
station,4270,2,1,1
station,4272,2,1,1
station,4283,2,1,1
station,4350,2,1,1
station,4360,2,1,1
station,4380,2,1,1
station,4390,2,1,1
station,69.415,2,1,1
station,arbitrary,2,2,1
station,based,2,1,1
station,feniak,2,2,1
station,negative,2,1,1
station,niskin,2,2,1
station,positive,2,1,1
station,site,2,2,2
station,utc,2,2,1
station,water,2,2,1
stations,date,2,2,1
status,flag,2,1,1
stauroneis,anceps,2,1,1
staurosira,construens,2,1,1
std,cup,2,2,1
stellatum,cover,2,2,1
stem,pools,2,1,1
stereo,image,2,1,1
stratospheric,ozone,2,2,1
stream,ms,2,2,1
stream,sites,2,2,1
strength,ambient,2,2,1
string,date,2,2,1
string,depth,2,2,1
string,utc,2,2,1
strip,phosphate,2,1,1
strip,total,2,1,1
strongest,negative,2,1,1
strontium,discharge,2,2,1
strontium,isotopes,2,2,1
structures,shape,2,1,1
structures,size,2,1,1
structures,thickness,2,1,1
student,attendance,2,1,1
student,count,2,1,1
student,enrollment,2,1,1
student,graduation,2,1,1
study,date,2,2,2
study,sites,2,1,1
study,unique,2,1,1
subdivision,code,2,1,1
subnation,code,2,1,1
subplot,moss,2,1,1
subsample,fw1,2,1,1
subsection,depth,2,1,1
subsection,percent,2,1,1
subsequent,analyses,2,2,1
subsurface,runoff,2,2,2
subunit,game,2,1,1
successful,isolates,2,1,1
successive,measurements,2,1,1
sudetica,cover,2,1,1
suess,effect,2,1,1
sugar,equivalents,2,1,1
suitability,index,2,1,1
sulfate,chloride,2,2,1
sulfate,phosphate,2,2,1
sulfate,so42,2,1,1
sulfide,age,2,1,1
summed,dry,2,1,1
summer,2013,2,2,1
sun,elevation,2,1,1
suna,deep,2,1,1
surface,0.03,2,1,1
surface,adjacent,2,2,2
surface,co2,2,2,2
surface,concentration,2,2,2
surface,deep,2,1,1
surface,dust,2,1,1
surface,dwelling,2,1,1
surface,exposure,2,1,1
surface,month,2,2,2
surface,nmr,2,1,1
surface,o2,2,1,1
surface,oxygen,2,2,1
surface,skin,2,2,2
surface,thaw,2,2,2
surface,upwelling,2,1,1
surrounding,ice,2,1,1
surrounding,matrix,2,1,1
survey,performed,2,1,1
survey,receiver,2,1,1
survey,site,2,2,1
survey,station,2,1,1
surveying,results,2,1,1
surveys,snow,2,1,1
surveys,total,2,1,1
survival,i.e,2,1,1
surviving,mycorrhizal,2,1,1
suspended,particulate,2,2,1
sustainable,futures,2,1,1
suva,25,2,2,1
suva,254,2,1,1
suva,absorbance,2,2,1
sw,responsivity,2,2,1
swl2015,station,2,2,1
swskynenacceptable,version,2,2,1
swskynenlimit,limit,2,2,1
sylvestris,aspen,2,1,1
syringaldehyde,measured,2,1,1
syringic,acid,2,1,1
system,conley,2,1,1
system,loss,2,1,1
system,wgs,2,1,1
t0,µg,2,1,1
t1,0,2,1,1
t2,standard,2,1,1
t2,volumetric,2,1,1
ta,uncertainy,2,1,1
table,holes,2,1,1
tag,attached,2,1,1
tag,identifier,2,2,2
taiga,ndvi,2,1,1
tall,ablation,2,1,1
tantalum,measurement,2,1,1
target,distribution,2,1,1
tarsus,length,2,1,1
tau,quality,2,1,1
tbc,tidal,2,1,1
tc,control,2,2,1
tco2,smoothed,2,1,1
tdn,minus,2,2,1
tdn,no3,2,2,1
tdr,waveforms,2,1,1
tech,2010,2,1,1
temp,0.5,2,1,1
temp,12.8,2,1,1
temp,7.5,2,1,1
temp,9.5m,2,1,1
temp,ch4,2,2,1
temp,maximum,2,1,1
temp,potential,2,2,1
temp,rh,2,1,1
temperature,100,2,1,1
temperature,20,2,1,1
temperature,50,2,1,1
temperature,apr,2,1,1
temperature,atmospheric,2,2,2
temperature,aug,2,1,1
temperature,barometric,2,1,1
temperature,basin,2,2,2
temperature,date,2,2,2
temperature,dec,2,1,1
temperature,deg,2,2,1
temperature,drained,2,1,1
temperature,ecotype,2,2,1
temperature,feb,2,1,1
temperature,horizontal,2,1,1
temperature,inferred,2,1,1
temperature,inside,2,2,2
temperature,interpolated,2,2,1
temperature,jan,2,1,1
temperature,jul,2,1,1
temperature,jun,2,1,1
temperature,location,2,2,1
temperature,logger,2,1,1
temperature,mar,2,1,1
temperature,moist,2,1,1
temperature,noaa,2,2,2
temperature,nov,2,1,1
temperature,oct,2,1,1
temperature,percent,2,1,1
temperature,plev,2,1,1
temperature,reading,2,1,1
temperature,sep,2,1,1
temperature,shortwave,2,2,1
temperature,site,2,2,1
temperature,standard,2,1,1
temperature,sun,2,1,1
temperature,true,2,1,1
temporal,domain,2,2,2
ten,times,2,1,1
teq,assuming,2,1,1
terminus,margins,2,1,1
terminus,traces,2,1,1
tertial,coverts,2,1,1
testing,type,2,1,1
tests,0,2,2,1
tests,codes,2,2,1
tetra,tech,2,1,1
tetragona,polygonum,2,1,1
text,codes,2,2,1
text,description,2,2,1
thaw,base,2,1,1
theater,glacial,2,2,1
thermal,diffusion,2,1,1
thermistors,logical,2,2,1
thermokarst,features,2,2,1
thermokarst,impact_,2,2,1
thermokarst,morphology,2,2,1
thermokarst,surface,2,2,1
thickness,centimeters,2,1,1
thickness,measurements,2,1,1
threshold,varies,2,2,1
thumbnails,image,2,2,1
tidal,analysis,2,1,1
tidal,band,2,1,1
tidal,prediction,2,1,1
time,0,2,1,1
time,akdt,2,1,1
time,arrived,2,2,1
time,exposed,2,1,1
time,instrument,2,1,1
time,range,2,1,1
time,reported,2,2,2
time,site_plot_height,2,1,1
time,string,2,2,1
time,survey,2,1,1
times,proportion_soil,2,1,1
tk,impact,2,2,1
tn,tn,2,1,1
toa,outgoing,2,1,1
toc,toc,2,1,1
tom,hamilton,2,2,1
top,5,2,2,1
top,hit,2,1,1
top,middle,2,2,2
top,sediment,2,1,1
topographic,feature,2,1,1
topographic,shielding,2,1,1
topography,difference,2,1,1
total,biomass,2,2,2
total,incoming,2,1,1
total,individuals,2,1,1
total,length,2,2,2
total,os,2,1,1
total,plot,2,2,2
total,pressure,2,1,1
total,scale,2,1,1
total,water,2,2,2
totally,turbid,2,2,1
tow,depth,2,1,1
tower,3,2,1,1
tower,7,2,1,1
tower,site,2,2,2
town,1,2,1,1
tp,total,2,2,2
trace,refers,2,1,1
track,0,2,2,1
track,method,2,1,1
track,wt,2,2,1
trailing,digits,2,1,1
trait,measurement,2,2,2
transect,1,2,1,1
transect,3,2,1,1
transect,i.e,2,2,1
transect,identification,2,2,2
transect,latitude,2,2,2
transect,photosynthetically,2,1,1
transect,sampling,2,1,1
transect,site.tran,2,1,1
transect,transects,2,1,1
transect,unique,2,1,1
transects,aspect,2,1,1
transects,percent,2,1,1
transects,site,2,2,2
transit,time,2,1,1
transition,167,2,1,1
transmitter,location,2,1,1
transmitter,locations,2,1,1
transmitter,loop,2,2,2
transplant,nt,2,2,1
transverse,nmr,2,2,2
traps,sampled,2,1,1
treatment,main,2,1,1
treatment,npk,2,1,1
treatment,plots,2,1,1
treatment,unburned,2,1,1
treatment,water,2,1,1
treatments,subplot,2,2,2
tree,aspect,2,1,1
tree,cores,2,1,1
tree,growth,2,1,1
tree,surveys,2,1,1
treeline,ecotones,2,2,1
trees,numbered,2,1,1
trillion,carbon,2,1,1
trillion,carbonyl,2,1,1
trillion,dichlorodifluoromethane,2,1,1
trillion,pptv,2,1,1
trillion,propane,2,1,1
trimble,additional,2,1,1
triphosphate,atp,2,1,1
triple,isotopic,2,1,1
triplicate,measurements,2,1,1
trough,eriophorum,2,1,1
trough,salix,2,1,1
trough,type,2,1,1
true,wavelength,2,2,1
ts,classificiation,2,2,1
ts,retrogressive,2,2,1
tsdg,unit,2,1,1
tsg,unit,2,1,1
tsv,file,2,1,1
tube,water,2,1,1
tubes,filled,2,2,2
tundra,mnat,2,2,1
tundra,ndvi,2,1,1
tundra,rafts,2,2,1
tundra,shrub,2,2,1
tundra,type,2,2,1
tundra,unique,2,1,1
tussocks,found,2,1,1
tymyr,peninsula,2,1,1
type,1,2,1,1
type,2,2,2,2
type,ecotype,2,2,1
type,gly,2,2,1
type,identified,2,2,2
type,landscape,2,2,1
type,location,2,2,2
type,standard,2,1,1
type,thermokarst,2,2,1
types,type,2,1,1
typically,5,2,2,2
typically,based,2,2,2
u23,001,2,1,1
uc,irvine,2,2,2
ug,nh4,2,1,1
ug,no3,2,1,1
ugnl,1,2,1,1
uk37,based,2,1,1
uliginosum,vaccinium,2,1,1
um,co2,2,2,1
um,ln,2,2,1
um,reflectance,2,1,1
umols,co2,2,1,1
unburned,no_seedling,2,1,1
uncalibrated,intensity,2,2,1
uncertainty,incorporates,2,1,1
uncertainty,note,2,1,1
uncertainty,thousands,2,1,1
uncorrected,pressure,2,1,1
uncorrected,radiocarbon,2,1,1
uncorrected,sr50,2,1,1
undecomposed,organics,2,2,1
underwater,rangefinder,2,1,1
underway,measurement,2,2,1
underway,sensor,2,2,1
undisturbed,tundra,2,2,1
unique,6,2,1,1
unique,destination,2,1,1
unique,internal,2,1,1
unique,primary,2,1,1
unique,sample,2,2,2
unique,sensor,2,1,1
unique,study,2,1,1
unique,tree,2,1,1
unit,alaska,2,1,1
unit,delta,2,1,1
unit,domain,2,1,1
unit,fresh,2,1,1
unit,gps,2,2,1
unit,otu,2,1,1
unitless,air,2,1,1
units,cm3,2,1,1
units,cubic,2,1,1
units,identity,2,1,1
units,internal,2,1,1
units,related,2,1,1
units,squared,2,1,1
unity,scientific,2,1,1
unknown,fate,2,2,2
unknown,serial,2,1,1
unknown,species,2,1,1
unpoised,graphite,2,1,1
update,functions,2,1,1
upland,par,2,1,1
upper,limit,2,2,1
upper,organic,2,1,1
upstream,site,2,1,1
upward,facing,2,1,1
usace,priority,2,1,1
uscgc,polar,2,1,1
usf,file,2,2,2
utc,ambient,2,1,1
utc,due,2,1,1
utc,fractional,2,2,1
utc,internal,2,2,1
utc,noon,2,2,1
utc,ph,2,1,1
utilised,doc,2,1,1
utm,universal,2,2,2
v2,temp,2,1,1
vacuum,power,2,1,1
values,depth,2,1,1
values,found,2,1,1
values,reported,2,1,1
vanillin,measured,2,1,1
vapor,isotope,2,1,1
vegetated,stream,2,2,1
vegetation,maps,2,2,1
vegetation,replicate,2,2,1
vegetation,rooting,2,1,1
vegetation,simplified,2,2,1
vegetative,individual,2,2,2
vehicle,nose,2,1,1
velocity,ble,2,1,1
velocity,co2,2,1,1
velocity,component,2,1,1
velocity,eastward,2,1,1
velocity,filtered,2,1,1
velocity,fluctuations,2,1,1
velocity,map,2,1,1
velocity,maps,2,1,1
version,date,2,1,1
versus,smow,2,1,1
vertical,root,2,1,1
vertical,velocity,2,2,2
vial,feature,2,2,1
video,camera,2,1,1
view,azimuth,2,2,1
view,correction,2,2,1
view,elevation,2,2,1
view,half,2,2,1
view,limit,2,2,1
village,0,2,1,1
visual,observation,2,1,1
vlp,virus,2,1,1
voltage,potential,2,1,1
voltage,record,2,1,1
volume,calculation,2,2,1
volume,fraction,2,1,1
volume,ppmv,2,1,1
volume,wfv,2,2,2
volumetric,ice,2,2,1
vpdb,c13ch4,2,1,1
vpdb,determined,2,1,1
vsmow,ratio,2,2,1
vsmow,slap,2,1,1
wall,cl,2,1,1
wall,ct,2,1,1
warming,ao,2,1,1
warming,ca,2,1,1
warming,cb,2,1,1
warming,supplemental,2,1,1
water,additional,2,2,1
water,category,2,1,1
water,chemistry,2,2,1
water,current,2,1,1
water,flowing,2,2,1
water,interface,2,2,2
water,isotope,2,1,1
water,mass,2,2,2
water,moving,2,1,1
water,nitrate,2,1,1
water,o18,2,2,1
water,ph,2,2,1
water,potential,2,2,1
water,resources,2,1,1
water,sea,2,1,1
water,slurry,2,2,1
water,standard,2,1,1
water,sw,2,2,1
water,ta,2,1,1
water,versus,2,1,1
water,wt,2,2,1
watershed,boundaries,2,1,1
watershed,region,2,1,1
watershed,site,2,2,2
wave,arrival,2,1,1
wave,period,2,1,1
wave,picks,2,1,1
waveforms,volumetric,2,1,1
wavelength,250,2,2,1
wavelength,375,2,2,1
wavelength,intensity,2,2,1
wavelength,scale,2,2,1
wavelength,standard,2,1,1
wavenumber,assumed,2,2,1
wavenumber,scale,2,2,1
weather,meter,2,1,1
web,page,2,1,1
website,http,2,2,1
weight,bag_weight,2,1,1
weight,carbon,2,2,1
weight,cone_wt,2,1,1
weight,minus,2,1,1
weight,percent,2,2,1
weight,proportion,2,1,1
weight,subtracted,2,1,1
weight,times,2,1,1
weight,weight,2,1,1
weighted,regression,2,2,1
weintraub,lab,2,2,1
west,longitude,2,2,1
west,negative,2,1,1
west,root,2,2,1
western,alaska,2,1,1
western,hemisphere,2,2,2
wet,missing,2,1,1
wet,samples,2,1,1
wet,tussocks,2,1,1
wgs_1984_web_mercator_auxiliary_sphere,region,2,1,1
wgs_1984_web_mercator_auxiliary_sphere,scale,2,1,1
wgs84,data,2,2,2
wgs84,latitude,2,2,2
wgs84,utm,2,1,1
whatman,1,2,1,1
white,crustose,2,1,1
white,spruce,2,2,1
width,cm,2,1,1
wind,event,2,1,1
wind,time,2,1,1
wing,length,2,1,1
winter,warming,2,2,2
world,glacier,2,2,2
ws,gravimetric,2,1,1
ws,porosity,2,1,1
wt,missing,2,1,1
wt,precipitation,2,2,1
wt,samples,2,2,1
wt,water,2,2,1
wtd,h1,2,1,1
www.pmel.noaa.gov,dbo,2,2,1
xeric,treatment,2,2,2
xr,620,2,1,1
xuelong,corrected,2,2,1
xuelong,sea,2,2,1
yenisey,river,2,2,1
yield,figure,2,1,1
yugcetun,english,2,1,1
yukon,river,2,2,1
yyyy,hh:ss,2,1,1
zone,11,2,1,1
zone,4,2,1,1
zone,5n,2,1,1
zone,6,2,1,1
zone,6n,2,1,1
zone,elevation,2,2,2
zone,northing,2,1,1
δ17o,o2,2,1,1
δ18o,h20,2,1,1
δ18o,o2,2,1,1
δ2h,8,2,1,1
λ,0.5179,2,1,1
λ,2.303xa,2,1,1
µatm,estimated,2,1,1
µmol,meter,2,2,2
_vsmow,suspended,1,1,1
0,12,1,1,1
0,1950,1,1,1
0,360,1,1,1
0,annual,1,1,1
0,cloudy,1,1,1
0,day,1,1,1
0,means,1,1,1
0,referring,1,1,1
0,resin,1,1,1
0,solid,1,1,1
0,thickness,1,1,1
0,tilts,1,1,1
0,translucent,1,1,1
"0,10",20m,1,1,1
0.0,meters,1,1,1
0.001,meters,1,1,1
0.006,ppb,1,1,1
0.01,water,1,1,1
0.010,ppb,1,1,1
0.0119,total_head,1,1,1
0.012,ppb,1,1,1
0.01m,surface,1,1,1
0.01m,temperatures,1,1,1
0.03,stems,1,1,1
0.035,meters,1,1,1
0.03m,measurement,1,1,1
0.03m,temperature,1,1,1
0.04m,measurement,1,1,1
0.062,tarsus,1,1,1
0.07,meters,1,1,1
0.0766,final_wt,1,1,1
0.08,ng,1,1,1
0.09m,measurement,1,1,1
0.1255,wing,1,1,1
0.12m,measurement,1,1,1
0.13m,temperature,1,1,1
0.14m,measurement,1,1,1
0.15,meters,1,1,1
0.17m,measured,1,1,1
0.1m,measurement,1,1,1
0.2,1.5,1,1,1
0.2,mm,1,1,1
0.21m,measurement,1,1,1
0.24m,temperature,1,1,1
0.25,meter,1,1,1
0.25,mm,1,1,1
0.27m,date,1,1,1
0.27m,measurement,1,1,1
0.28m,date,1,1,1
0.2m,date,1,1,1
0.31m,surface,1,1,1
0.33m,measured,1,1,1
0.34m,measurement,1,1,1
0.35m,temperature,1,1,1
0.36,meters,1,1,1
0.36m,date,1,1,1
0.36m,measurement,1,1,1
0.37m,measurement,1,1,1
0.38m,measurement,1,1,1
0.38m,temperature,1,1,1
0.3m,measurement,1,1,1
0.3m,temperature,1,1,1
0.41m,date,1,1,1
0.42m,measurement,1,1,1
0.43,meters,1,1,1
0.43m,measurement,1,1,1
