token,n,unique_ids,unique_authors
belt_area,1,1,1
belt_width,1,1,1
Benthics_Counted,1,1,1
Benthics_per_ml,1,1,1
betaineC,1,1,1
bf5_diffuse_avg,1,1,1
bf5_diffuse_avg_5min,1,1,1
bf5_total_avg,1,1,1
bf5_total_avg_5min,1,1,1
Bghi (ng/g dry sed),1,1,1
Bi,1,1,1
bi_decade,1,1,1
bio.mg.cm3,1,1,1
Bioarea,1,1,1
Bioarea_g,1,1,1
Biogenic_Silica,1,1,1
biomass,1,1,1
Biomass_gramPerMeterSquared,1,1,1
biomass_mg_cm2,1,1,1
Biomass_mg_cm2,1,1,1
Biomass_percent,1,1,1
biomass.g,1,1,1
biomass.mg.cm2,1,1,1
biomassDryWeight_SeasonEnd,1,1,1
biomassDryWeight_seasonMean_g,1,1,1
biome,1,1,1
BiomGC,1,1,1
BiomWW,1,1,1
Bitdepth_Used,1,1,1
BIX,1,1,1
Black soil crust,1,1,1
Black_bellied_Plover,1,1,1
Black_footed_Albatross,1,1,1
Black_Guillemot,1,1,1
Black_legged_Kittiwake,1,1,1
Black_Scoter,1,1,1
Black_Turnstone,1,1,1
Blackpoll_Warbler,1,1,1
Blank used for correction,1,1,1
Blank used for correction1,1,1,1
Blepharostoma trichophyllum,1,1,1
blood,1,1,1
blood_amt,1,1,1
blood_cap,1,1,1
blood_pres,1,1,1
Blue_winged_Teal,1,1,1
Bluethroat,1,1,1
bm_abd,1,1,1
bm_back,1,1,1
bm_brst,1,1,1
bm_head,1,1,1
"bm_head, bm_neck, bm_back, bm_brst, bm_abd",1,1,1
bm_neck,1,1,1
Bolivina_pseudopunctata,1,1,1
Book,1,1,1
borehole,1,1,1
Borehole,1,1,1
BOREHOLE DEPTH,1,1,1
BOREHOLE DEPTH (CM),1,1,1
Borehole location,1,1,1
Borehole Number (see Table 2.6),1,1,1
Borehole Plot Number,1,1,1
Borehole Plot Number (Table 2.6),1,1,1
borehole_water_temp_C,1,1,1
bot,1,1,1
Bot,1,1,1
Bot_Depth,1,1,1
Bottle_depth,1,1,1
Bottle_Depth,1,1,1
bottle_integ,1,1,1
bottle_no,1,1,1
Bottle_O2,1,1,1
bottom (cm),1,1,1
Bottom (cm),1,1,1
Bottom_1A,1,1,1
Bottom_1A (cm),1,1,1
bottom_1B (cm),1,1,1
Bottom_1B (cm),1,1,1
Bottom_1C (cm),1,1,1
Bottom_2A,1,1,1
Bottom_3A,1,1,1
Bottom_Depth_in_core,1,1,1
Bottom_depth_m,1,1,1
boulder_height,1,1,1
BOUNDARIES,1,1,1
Bowhead whale,1,1,1
Bowhead whale (fall hunt),1,1,1
Bowhead whale (spring hunt),1,1,1
Bowhead_Whale,1,1,1
box,1,1,1
boxNumber,1,1,1
BP_mbar_Avg,1,1,1
BP_mmHg_Avg,1,1,1
Br,1,1,1
Br_atoms_err_pptv,1,1,1
Br_atoms_pptv,1,1,1
Br2_ppt,1,1,1
Br2_unc_ppt,1,1,1
Brachysira aponina,1,1,1
Brachysira arctoborealis,1,1,1
Brachysira brebisonii,1,1,1
Brachysira microcephala,1,1,1
Brambling,1,1,1
branched,1,1,1
branchextension_mm,1,1,1
Brant,1,1,1
Braya bartlettiana,1,1,1
Braya glabella ssp. glabella,1,1,1
BrayIP,1,1,1
BrCl_ppt,1,1,1
BrCl_unc_ppt,1,1,1
BrD,1,1,1
Brine_volume_fraction,1,1,1
brle_count,1,1,1
BrO_ppt,1,1,1
BrO_unc_ppt,1,1,1
Bromide,1,1,1
Bromide_error,1,1,1
Brown_Bear,1,1,1
Brown_Lemming,1,1,1
brown.moss.thickness,1,1,1
BRW_wacpID,1,1,1
BTBeta,1,1,1
BTLDPTH,1,1,1
BTLNBR,1,1,1
BTLNBR_FLAG_W,1,1,1
bubble_class,1,1,1
buccal,1,1,1
Bucella_frigida,1,1,1
Buds,1,1,1
Buff_breasted_Sandpiper,1,1,1
Buffer,1,1,1
Buliminella_elegantissima,1,1,1
BULK DENSITY,1,1,1
Bulk density (g/cm3),1,1,1
BULK DENSITY (G/CM3),1,1,1
Bulk_Density(g/cm3),1,1,1
Bulk_Salinity,1,1,1
Bulk_soil_OM_delta14C_permille,1,1,1
bulk_soil_wt,1,1,1
bulk_soil_wt_with_bag,1,1,1
bulkdensity,1,1,1
bulksoil_g,1,1,1
bulksoil_plusbag_g,1,1,1
Buoy_id,1,1,1
Buoy_ID,1,1,1
burn,1,1,1
Burn_history,1,1,1
Burned or Unburned?,1,1,1
burned_ground,1,1,1
C mg/mg,1,1,1
C_accum_rate,1,1,1
c_avg,1,1,1
C_C1_10,1,1,1
C_C1_20,1,1,1
C_mass_from_bottom,1,1,1
C_mass_from_top,1,1,1
C_Mass(ug),1,1,1
C_N_molar_ratio,1,1,1
C_percent,1,1,1
C_S1_10,1,1,1
C_S1_2,1,1,1
C_T1_10,1,1,1
C_T1_2,1,1,1
C_to_N_mass,1,1,1
C_to_N_molar,1,1,1
C_umol_L,1,1,1
C_uptake,1,1,1
C_vs_N,1,1,1
C-CO2eq,1,1,1
C-N,1,1,1
C.C.P,1,1,1
C.P,1,1,1
C.P.error,1,1,1
C/N molar,1,1,1
C/N molar ratio,1,1,1
C%,1,1,1
C0,1,1,1
C02_Flux,1,1,1
C1,1,1,1
C13_of_soil_organic_carbon,1,1,1
C13CO,1,1,1
C13CO2,1,1,1
C14_age,1,1,1
C14CH4_cosm_corr,1,1,1
C14CO2,1,1,1
C16 d13C,1,1,1
C16 dD,1,1,1
C16 ug/gdw,1,1,1
C17 ug/gdw,1,1,1
C18 d13C,1,1,1
C18 dD,1,1,1
C18 ug/gdw,1,1,1
C19 ug/gdw,1,1,1
C20 ug/gdw,1,1,1
C21 ug/gdw,1,1,1
C22 d13C,1,1,1
C22 FAME 1-sigma uncertainty,1,1,1
C22 FAME dD,1,1,1
C22 ug/gdw,1,1,1
C23 ug/gdw,1,1,1
C24 1-sigma uncertainty,1,1,1
C24 d13C,1,1,1
C24 dD,1,1,1
C24 ug/gdw,1,1,1
C25 ug/gdw,1,1,1
C26 1-sigma uncertainty,1,1,1
C26 d13C,1,1,1
C26 ug/gdw,1,1,1
C27 ug/gdw,1,1,1
C28 d13C,1,1,1
C28 dD (‰),1,1,1
C28 dD analytical uncertainty (1s),1,1,1
C28 dD IV corrected (‰),1,1,1
C28 FAME 1-sigma uncertainty,1,1,1
C28 ug/gdw,1,1,1
C29 ug/gdw,1,1,1
C30 d13C,1,1,1
C30 ug/gdw,1,1,1
C31 ug/gdw,1,1,1
C32 ug/gdw,1,1,1
C37 Total (ug/g sed),1,1,1
C37 Total (µg/g sed),1,1,1
Ca - SO4 concentrations,1,1,1
Ca - Sr concentrations,1,1,1
Ca (mg/L),1,1,1
Ca (ppb),1,1,1
Ca cps,1,1,1
Ca ppm ICP,1,1,1
Ca44,1,1,1
Ca44_Intensity,1,1,1
Cackling_Goose,1,1,1
CADEAD,1,1,1
Calcareous_per_ml,1,1,1
Calcium_error,1,1,1
Calculated_brine_density,1,1,1
Calculated_brine_salinity,1,1,1
"Calibrated 14C age (cal BP, 1σ range)",1,1,1
"Calibrated 14C age with sequence (cal BP, 1σ range)",1,1,1
Calibrated Age,1,1,1
Calibrated Age Before 1950 (1s range and midpoint),1,1,1
Calibrated Age BP (1s range and midpont),1,1,1
Calibrated Age Ranges,1,1,1
Calibrated_High,1,1,1
Calibrated_Low,1,1,1
Calibrated_Mean,1,1,1
CALIVE,1,1,1
Caloneis alpestris,1,1,1
Caloneis bacillum,1,1,1
Caloneis clevei,1,1,1
Caloneis schumanniana,1,1,1
Caloneis silicula,1,1,1
Caloneis tenuis,1,1,1
calvingRate,1,1,1
camera,1,1,1
Camera,1,1,1
Camp.Century_SMOW_elevflow.d18O,1,1,1
Camp.Century.Age,1,1,1
Camp.Century.d18O,1,1,1
Camp.Century.elevation.flow.Age,1,1,1
Camp.Century.elevation.flow.Correction,1,1,1
CAMS_ID,1,1,1
can_open_e,1,1,1
can_open_mean,1,1,1
can_open_n,1,1,1
can_open_s,1,1,1
can_open_w,1,1,1
Canada_Goose,1,1,1
Canadian_Lynx,1,1,1
Canopy Cover (%),1,1,1
canopy_openess_tree,1,1,1
canopy_opennes_shrub,1,1,1
canopy_openness,1,1,1
Canopy_Species,1,1,1
Canvasback,1,1,1
CaO,1,1,1
Caperc,1,1,1
Capture_method,1,1,1
Capture_stage,1,1,1
captured,1,1,1
Captured_Format,1,1,1
CarapaceL,1,1,1
Carbon,1,1,1
Carbon amount (µg C),1,1,1
Carbon dioxide concentrations (in ppm),1,1,1
CarbonWeight,1,1,1
Carbonyl,1,1,1
CARETRANS,1,1,1
Carex aquatilis (dead),1,1,1
Carex aquatilis dead,1,1,1
Carex atrofusca (dead),1,1,1
Carex bigelowii (dead),1,1,1
Carex capillaris,1,1,1
Carex fuliginosa ssp. misandra dead,1,1,1
Carex krausei dead,1,1,1
Carex krausei.,1,1,1
Carex membranacea (dead),1,1,1
Carex misandra,1,1,1
Carex rariflora,1,1,1
Carex rotundata (dead),1,1,1
Carex saxatilis ssp. Laxa,1,1,1
Carex saxatilis ssp. laxa dead,1,1,1
Carex scirpoidea,1,1,1
Carex species,1,1,1
Carrier,1,1,1
Carrier Concentration,1,1,1
cast_depth,1,1,1
cast_no,1,1,1
Cast_No,1,1,1
cast_start_time,1,1,1
cast#,1,1,1
CASTNO,1,1,1
CastStartTime_UTC,1,1,1
Catascopium nigritum,1,1,1
Cavinula cocconeiformis,1,1,1
Cavinula pseudoscutiformis,1,1,1
CAVM_category,1,1,1
cc_east,1,1,1
cc_north,1,1,1
cc_south,1,1,1
cc_west,1,1,1
CCMP_Number,1,1,1
CDOM,1,1,1
CDOM_a275_a295,1,1,1
CDOM_a275_a350,1,1,1
CDOM_a290_a350,1,1,1
CDOM_a350_a400,1,1,1
CDOM_a443,1,1,1
CDOM_S275_295,1,1,1
CDOM_S275_295_S350_400,1,1,1
CDOM_S290_350,1,1,1
CDOM_S350_400,1,1,1
cdom_sensor_raw_voltage_v,1,1,1
CdW,1,1,1
Cell counts,1,1,1
Cell counts per mL,1,1,1
Cell_Count,1,1,1
Cell_Count_StdDev,1,1,1
Cells_per_g,1,1,1
cellsPerLiter,1,1,1
census,1,1,1
centerline,1,1,1
central_depth_cm,1,1,1
Central_depth_cm,1,1,1
Centroid_E,1,1,1
Centroid_East,1,1,1
Centroid_N,1,1,1
Centroid_North,1,1,1
cf Diatoma vulgaris,1,1,1
CF_CF1_-10,1,1,1
CF_CF1_-2,1,1,1
CF_CF1_20,1,1,1
CF_SG1_-10,1,1,1
CF_SG1_-2,1,1,1
CF_SG1_20,1,1,1
CF_TL1_-10,1,1,1
CF_TL1_-2,1,1,1
CF_TL1_20,1,1,1
cf. Ardissonia,1,1,1
CFC,1,1,1
CFC_11,1,1,1
CFC_11_pmoles_kg,1,1,1
CFC_113,1,1,1
CG3Dn_Avg,1,1,1
CG3DnCo_Avg,1,1,1
CG3Up_Avg,1,1,1
CG3UpCo_Avg,1,1,1
Cgla_abunm2,1,1,1
Cgla_abunm3,1,1,1
Cglac1_abunm2,1,1,1
Cglac1_abunm3,1,1,1
Cglac2_abunm2,1,1,1
Cglac2_abunm3,1,1,1
Cglac3_abunm2,1,1,1
Cglac3_abunm3,1,1,1
Cglac4_abunm2,1,1,1
Cglac4_abunm3,1,1,1
Cglac5_abunm2,1,1,1
Cglac5_abunm3,1,1,1
Cglac6_abunm2,1,1,1
Cglac6f_abunm2,1,1,1
Cglac6f_abunm3,1,1,1
Cglac6m_abunm2,1,1,1
Cglac6m_abunm3,1,1,1
Ch (ng/g dry sed),1,1,1
CH3CCl3,1,1,1
CH4 ppm,1,1,1
CH4_flux,1,1,1
ch4_mol_fraction,1,1,1
ch4_mole_fraction,1,1,1
CH4_ppbv,1,1,1
CH4_saturation,1,1,1
CH4_uncertainty,1,1,1
ch4.rep1.flux.ug.m2.hour,1,1,1
ch4.rep2.flux.ug.m2.hour,1,1,1
Chamaepinnularia schmassmanii,1,1,1
Chamber,1,1,1
chamber.type,1,1,1
change_D14C,1,1,1
change_D14C_NP,1,1,1
change_DOC_NP,1,1,1
Channels,1,1,1
char,1,1,1
Char,1,1,1
char_percent,1,1,1
charcoal,1,1,1
Charcoal #/cm3,1,1,1
charcoal_depth,1,1,1
CHD_sex,1,1,1
chemistry,1,1,1
Chert,1,1,1
chick_egg_number,1,1,1
Chick_sample,1,1,1
Chick_sample_type,1,1,1
ChickEggNum,1,1,1
chl a,1,1,1
Chl a,1,1,1
Chl a (ng/L),1,1,1
Chl a-allomer (ng/L),1,1,1
Chl b (ng/L),1,1,1
Chl C1 (ng/L),1,1,1
Chl C2 (ng/L),1,1,1
Chl C2-MGDG (ng/L),1,1,1
Chl C3 (ng/L),1,1,1
CHL F,1,1,1
chl_a_conc,1,1,1
Chl_a_Frey,1,1,1
Chl-lide (ng/L),1,1,1
chla,1,1,1
CHLORA,1,1,1
CHLORA_FLAG_W,1,1,1
CHLORA_STDEV,1,1,1
CHLORA_STDEV_FLAG_W,1,1,1
Chloride_error,1,1,1
Chlorine_ng/g,1,1,1
Chlorophyll a depth (m),1,1,1
chlorophyll a_1,1,1,1
chlorophyll a_10,1,1,1
chlorophyll a_11,1,1,1
chlorophyll a_12,1,1,1
chlorophyll a_2,1,1,1
chlorophyll a_3,1,1,1
chlorophyll a_4,1,1,1
chlorophyll a_5,1,1,1
chlorophyll a_6,1,1,1
chlorophyll a_7,1,1,1
chlorophyll a_8,1,1,1
chlorophyll a_9,1,1,1
"Chlorophyll Size Fraction, < 5 uM",1,1,1
"Chlorophyll Size Fraction, > 20 uM",1,1,1
"Chlorophyll Size Fraction, 5-20 uM",1,1,1
Chlorophyll_A,1,1,1
chlorophyll_raw_voltage_v,1,1,1
Chlorophyll-a (ug/L),1,1,1
choice,1,1,1
cholineC,1,1,1
Chrysophyte Cysts/Diatom valves,1,1,1
Chyp_abunm2,1,1,1
Chyp_abunm3,1,1,1
Chypc1_abunm2,1,1,1
Chypc1_abunm3,1,1,1
Chypc2_abunm2,1,1,1
Chypc2_abunm3,1,1,1
Chypc3_abunm2,1,1,1
Chypc3_abunm3,1,1,1
Chypc4_abunm2,1,1,1
Chypc4_abunm3,1,1,1
Chypc5_abunm2,1,1,1
Chypc5_abunm3,1,1,1
Chypc6_abunm2,1,1,1
Chypc6f_abunm2,1,1,1
Chypc6f_abunm3,1,1,1
Chypc6m_abunm2,1,1,1
Chypc6m_abunm3,1,1,1
cie_a_colourspace,1,1,1
cie_b_colourspace,1,1,1
cie_l_colourspace,1,1,1
cie_x_colourspace,1,1,1
cie_y_colourspace,1,1,1
cie_z_colourspace,1,1,1
cis-fuco (ng/L),1,1,1
citation,1,1,1
citrate,1,1,1
Cl (mg/L),1,1,1
Cl.mg/L,1,1,1
Cl.mgL,1,1,1
Cl2_ppt,1,1,1
Cl2_unc_ppt,1,1,1
Clade,1,1,1
Classifier,1,1,1
CLAT,1,1,1
clay,1,1,1
Clay,1,1,1
CLAY,1,1,1
Cliff_Swallow,1,1,1
Climate Treatment,1,1,1
Climate_Treatment,1,1,1
Clipped Unburned Thaw Depth (cm),1,1,1
Clipped Unburned Thaw Depth (SE),1,1,1
ClNO2_ppt,1,1,1
ClNO2_unc_ppt,1,1,1
ClO_ppt,1,1,1
ClO_unc_ppt,1,1,1
Clones,1,1,1
CLONG,1,1,1
cloth,1,1,1
Clutch_found,1,1,1
Clutch_max,1,1,1
cm/yr,1,1,1
CM3Dn_Avg,1,1,1
CM3Up_Avg,1,1,1
cmblf (bottom),1,1,1
cmblf (top),1,1,1
cmBot,1,1,1
cmTop,1,1,1
CN_ratio,1,1,1
CNCODE,1,1,1
cnratio,1,1,1
CNRatio,1,1,1
cnRatio_seasonEnd,1,1,1
cnRatio_seasonMean,1,1,1
CO_Concentration_01,1,1,1
CO_Concentration_02,1,1,1
CO_Concentration_03,1,1,1
CO_Concentration_04,1,1,1
CO_Concentration_05,1,1,1
CO_Concentration_06,1,1,1
CO_Concentration_07,1,1,1
CO_Concentration_08,1,1,1
CO_Concentration_09,1,1,1
CO_Concentration_10,1,1,1
CO_Concentration_11,1,1,1
CO_Concentration_12,1,1,1
CO_Concentration_13,1,1,1
CO_Concentration_14,1,1,1
CO_Concentration_15,1,1,1
CO_Concentration_16,1,1,1
CO_Concentration_17,1,1,1
CO_Concentration_18,1,1,1
CO_Concentration_19,1,1,1
CO_Concentration_20,1,1,1
CO_Concentration_21,1,1,1
CO2 ppm,1,1,1
CO2_Analysis,1,1,1
CO2_flux,1,1,1
CO2_Flux,1,1,1
co2_init,1,1,1
CO2_respiration_ug_per_h_g_soil,1,1,1
CO2_respiration_ug_per_h_g_SOM,1,1,1
co2.mmol,1,1,1
CO2Sys_pH,1,1,1
co3.mmol,1,1,1
COARSE_SAND,1,1,1
COARSE_SILT,1,1,1
coarse.root.biomass,1,1,1
Cochlearia officinalis,1,1,1
col_fw1,1,1,1
Cold_season_measurements,1,1,1
cole_count,1,1,1
Colldensity,1,1,1
collected,1,1,1
Collection,1,1,1
COLLECTION_DATE,1,1,1
Collection_Method,1,1,1
collTime,1,1,1
CollType,1,1,1
Colonies picked,1,1,1
color,1,1,1
Color,1,1,1
Color code,1,1,1
color_combo_different,1,1,1
Column 1,1,1,1
Column 2,1,1,1
comment,1,1,1
Common Name,1,1,1
Common_Chiffchaff,1,1,1
Common_Eider,1,1,1
Common_Loon,1,1,1
Common_Merganser,1,1,1
Common_Murre,1,1,1
Common_name,1,1,1
Common_Raven,1,1,1
Common_Redpoll,1,1,1
Common_Ringed_Seal,1,1,1
Common.name,1,1,1
Community,1,1,1
Composite bottom (cm),1,1,1
Composite Depth (cm),1,1,1
Composite Depth below lakefloor (cm),1,1,1
Composite depth bottom (cm),1,1,1
Composite depth cmblf (bottom),1,1,1
Composite depth cmblf (top),1,1,1
Composite depth top (cm),1,1,1
Composite top (cm),1,1,1
Composite_Bottom_1A,1,1,1
Composite_Bottom_2A,1,1,1
Composite_bottom_3A,1,1,1
Composite_Depth_cm,1,1,1
Composite_Top_1A,1,1,1
Composite_Top_2A,1,1,1
Composite_top_3A,1,1,1
Compound,1,1,1
Computed_salinity,1,1,1
CON,1,1,1
conc_DOC_util_after_NP,1,1,1
conc_DOC_utilized,1,1,1
Concentration_SAIV,1,1,1
Concentration_SB,1,1,1
COND,1,1,1
Cond_milli_S,1,1,1
cond_mmol_m-2_s-1,1,1,1
cond_source,1,1,1
Cond_us_cm,1,1,1
cond.usiemens.cm,1,1,1
Cond1,1,1,1
Cond2,1,1,1
Condition,1,1,1
ConditionsNote,1,1,1
conductivity_primary_sensor_m_s_cm_1,1,1,1
conductivity_secondary_sensor_m_s_cm_1,1,1,1
Conductivity2,1,1,1
Confidence_Species,1,1,1
Configuration,1,1,1
CONSISTENCY,1,1,1
Contact,1,1,1
Contact.PI,1,1,1
Contact.PI.email,1,1,1
contaminant_feathers,1,1,1
CONTINENT,1,1,1
Control Thaw Depth (cm),1,1,1
Control Thaw Depth (SE),1,1,1
Coordinate_lat_decimal,1,1,1
Coordinate_lat_degrees,1,1,1
Coordinate_lon_decimal,1,1,1
Coordinate_lon_degrees,1,1,1
coordinates,1,1,1
Coordinates,1,1,1
copepods_1,1,1,1
copepods_10,1,1,1
copepods_11,1,1,1
copepods_12,1,1,1
copepods_2,1,1,1
copepods_3,1,1,1
copepods_4,1,1,1
copepods_5,1,1,1
copepods_6,1,1,1
copepods_7,1,1,1
copepods_8,1,1,1
copepods_9,1,1,1
coprostanol flux (ng/cm^2/yr),1,1,1
copy number per mL,1,1,1
Core 1,1,1,1
Core 10,1,1,1
Core 11,1,1,1
Core 12,1,1,1
Core 13,1,1,1
Core 14,1,1,1
Core 15,1,1,1
Core 16,1,1,1
Core 2,1,1,1
Core 3,1,1,1
Core 4,1,1,1
Core 5,1,1,1
Core 6,1,1,1
Core 7,1,1,1
Core 8,1,1,1
Core 9,1,1,1
Core length,1,1,1
Core mass,1,1,1
Core Notes,1,1,1
Core Time,1,1,1
Core_diameter,1,1,1
Core_Drive,1,1,1
Core_length,1,1,1
core_microtopography,1,1,1
Core_name,1,1,1
Core_num,1,1,1
core_number,1,1,1
Core_number,1,1,1
Core_Number,1,1,1
core_rep,1,1,1
Core_Segment,1,1,1
Core_Type,1,1,1
Core.7_2,1,1,1
Core.Diameter,1,1,1
CORE.NAME,1,1,1
Core1_TS6,1,1,1
Core10,1,1,1
Core11,1,1,1
Core12,1,1,1
Core13,1,1,1
Core14,1,1,1
Core15,1,1,1
Core16,1,1,1
Core2_TS3,1,1,1
Core3_TS8,1,1,1
Core4_TS6,1,1,1
Core5_TS3,1,1,1
Core6_TS4,1,1,1
Core8,1,1,1
Core9,1,1,1
coreDiameter,1,1,1
coreLength,1,1,1
coreNum,1,1,1
coreTubeMaterial,1,1,1
coring_year_AD,1,1,1
coringDevice,1,1,1
Cornuspira_planorbis,1,1,1
corr O2Ar,1,1,1
corr_O2Ar,1,1,1
Corr.WD,1,1,1
Cortex,1,1,1
COSALPHA,1,1,1
cost,1,1,1
Count_type,1,1,1
county2000,1,1,1
county2010,1,1,1
Coupler Attached (LGR S/N: 10521700),1,1,1
Coupler Detached (LGR S/N: 10521700),1,1,1
course_frac,1,1,1
cover,1,1,1
cover_Bare_soil,1,1,1
cover_Cladonia_Cladina,1,1,1
cover_decimal_,1,1,1
cover_Feathermoss,1,1,1
cover_Forbs,1,1,1
cover_Graminoids,1,1,1
cover_Litter,1,1,1
cover_percent,1,1,1
cover_percent_,1,1,1
cover_Rock_fragments,1,1,1
cover_Shrub_dwarf,1,1,1
cover_Shrub_low,1,1,1
cover_Shrub_tall,1,1,1
cover_Sphagnum,1,1,1
cover_Total_lichen,1,1,1
cover_Total_moss,1,1,1
cover_Water,1,1,1
cover_Whole_Tussocks,1,1,1
COX1_552nt,1,1,1
COX1_GenBank_Accession,1,1,1
CPAR_corrected_irradiance,1,1,1
Cperc,1,1,1
Cr ppm ICP (M),1,1,1
Craticula cuspidata,1,1,1
Creek name,1,1,1
Crested_Auklet,1,1,1
"Crew_leader_1_institution, Crew_leader_2_institution",1,1,1
"Crew_leader_1_name, Crew_leader_2_name",1,1,1
Cribrostomoides_jeffreysi,1,1,1
crnC,1,1,1
Croco (ng/L),1,1,1
crown_long,1,1,1
crown_severity,1,1,1
crown_short,1,1,1
crucible,1,1,1
Cruise report,1,1,1
Cruise_ship,1,1,1
CRUISE.Name,1,1,1
Crustose lichen cover (dead),1,1,1
Crustose lichen cover (live),1,1,1
Cryo_A_Clarity,1,1,1
Cryo_A_Shape,1,1,1
Cryo_A_Size,1,1,1
Cryo_A_Type,1,1,1
Cryo_B_Shape,1,1,1
Cryo_B_Size,1,1,1
Cryo_B_Type,1,1,1
cs_calc_hf_bt,1,1,1
cs_calc_lf_bt,1,1,1
CT_Sample_ID,1,1,1
CTD Cast,1,1,1
CTD event,1,1,1
CTD O2,1,1,1
CTD_cast,1,1,1
CTD_O2_2,1,1,1
CTD_Press,1,1,1
CTD_pressure,1,1,1
CTD_salinity,1,1,1
CTD_station_number,1,1,1
CTD_Temp,1,1,1
CTD_temperature,1,1,1
CTDAlt_m,1,1,1
CTDCond_1,1,1,1
CTDCond_2,1,1,1
CTDFluo_mg_m3,1,1,1
CTDFluo_v_raw,1,1,1
CTDOXY,1,1,1
CTDOXY_FLAG_W,1,1,1
CTDOxy_mL/L_downcast,1,1,1
CTDOxy_percent_Sat_downcast,1,1,1
CTDOxy_volts_downcast,1,1,1
CTDPAR,1,1,1
CTDPres_dbar,1,1,1
CTDPRS,1,1,1
CTDPRS_DBARS,1,1,1
CTDSAL,1,1,1
CTDSAL_FLAG_W,1,1,1
CTDSalt_1,1,1,1
CTDSalt_2,1,1,1
CTDScan_raw,1,1,1
CTDSPAR,1,1,1
CTDStdDev_Alt,1,1,1
CTDStdDev_Cond_1,1,1,1
CTDStdDev_Cond_2,1,1,1
CTDStdDev_DO_1_volts,1,1,1
CTDStdDev_Fluor,1,1,1
CTDStdDev_Fluor_volts,1,1,1
CTDStdDev_PAR,1,1,1
CTDStdDev_SPAR,1,1,1
CTDStdDev_T90_1,1,1,1
CTDStdDev_T90_2,1,1,1
CTDStdDev_Trans,1,1,1
CTDStdDev_Trans_volts,1,1,1
CTDTemp_1,1,1,1
CTDTemp_2,1,1,1
CTDTMP,1,1,1
CTDTMP_Celsius,1,1,1
CTDTrans_percent,1,1,1
CTDTrans_v_raw,1,1,1
Ctrl,1,1,1
Ctrl_SE,1,1,1
Culmen,1,1,1
Cultivated Isolate Identities,1,1,1
Curlew_Sandpiper,1,1,1
current_band,1,1,1
current_double_banded,1,1,1
CV_%,1,1,1
cwd,1,1,1
CWD,1,1,1
Cyclogyra_distincta,1,1,1
"Cyclotella  comensis complex (comta, comensis, rossii, tripartita)",1,1,1
Cyclotella bodanica affinis,1,1,1
Cyclotella bodanica intermedia,1,1,1
Cymbella affinis,1,1,1
Cymbella alaskana,1,1,1
Cymbella arctica,1,1,1
Cymbella cf lacustris,1,1,1
Cymbella cistula,1,1,1
Cymbella cymbiformis,1,1,1
Cymbella elginensis,1,1,1
Cymbella silesiaca,1,1,1
Cymbella species 1,1,1,1
Cymbella turgida barrowiana,1,1,1
Cymbopleura naviculiformis,1,1,1
Cymbopleura subcuspidata,1,1,1
cystaB,1,1,1
D_14C,1,1,1
D_14C_moe,1,1,1
d_excess,1,1,1
D_SNOW,1,1,1
d_squared_D,1,1,1
d.o.y.,1,1,1
D1_LA,1,1,1
D1_num,1,1,1
D1_wt,1,1,1
D10,1,1,1
d132/40,1,1,1
D13C,1,1,1
d13C of dissolved organic carbon,1,1,1
d13C_NoSuessCorrection,1,1,1
d13C_per_mille,1,1,1
d13C_promil,1,1,1
d13C_promil_error,1,1,1
d13C_SuessCorrected,1,1,1
d13C-carbonate,1,1,1
d13C-CH4_uncertainty,1,1,1
d13C-CO2,1,1,1
d13C-DIC vs PDB,1,1,1
d13CO2,1,1,1
d14C,1,1,1
D14C,1,1,1
D14C of dissolved organic carbon,1,1,1
D14C_DIC,1,1,1
D14C_promil,1,1,1
D14C_promil_error,1,1,1
D15N,1,1,1
d15N_FLAG_W,1,1,1
d15N_meas,1,1,1
d15N_NA,1,1,1
d15N_STDEV,1,1,1
d15N_STDEV_FLAG_W,1,1,1
d15N_therm_corr,1,1,1
d18o,1,1,1
d18O (‰),1,1,1
d18O flag,1,1,1
d18O of water,1,1,1
d18O VPDB,1,1,1
d18O VSMOW,1,1,1
d18O_A,1,1,1
d18O_B,1,1,1
d18O_FLAG_W,1,1,1
d18O_STDEV,1,1,1
d18O_STDEV_FLAG_W,1,1,1
d18O-carbonate,1,1,1
D2_LA,1,1,1
D2_num,1,1,1
D2_wt,1,1,1
d22/40,1,1,1
d2h,1,1,1
d2H-H2O,1,1,1
D3_LA,1,1,1
D3_num,1,1,1
D3_wt,1,1,1
D4_LA,1,1,1
D4_num,1,1,1
D4_wt,1,1,1
D5,1,1,1
D5_LA,1,1,1
D5_num,1,1,1
D5_wt,1,1,1
D50,1,1,1
D6_LA,1,1,1
D6_num,1,1,1
D6_wt,1,1,1
D75-D25,1,1,1
d84/40,1,1,1
d88/86,1,1,1
d88/86Sr,1,1,1
D90,1,1,1
DA (ng/g dry sed),1,1,1
DailyRain_mm,1,1,1
Daphnia ephippia abundance (#/cc),1,1,1
Dark_eyed_Junco,1,1,1
Data end,1,1,1
Data provider,1,1,1
"Data Quality Mode (0-good, 1-bad, 2-timeout), no_unit",1,1,1
Data start,1,1,1
data_entry_comments,1,1,1
Data_Page_Link1,1,1,1
Data_Page_Link2,1,1,1
Data/Time,1,1,1
dataset,1,1,1
dataset_ID,1,1,1
Date (mm/dd/yyyy),1,1,1
Date (UTC),1,1,1
