word1,word2,n
circle,u47,1
circulation,dynamics,1
circulation,model,1
circumarctic,environmental,1
circumarctic,lake,1
circumarctic,nic,1
circumpolar,ancestral,1
circumpolar,flaw,1
circumpolar,frozen,1
circumpolar,tundra,1
claims,settlement,1
clarence,alaska,1
classification,data,1
classification,system,1
clay,data,1
clay,mineralogy,1
clean,air,1
clean,datasets,1
cleveland,ice,1
climate,1998,1
climate,active,1
climate,atmospheric,1
climate,beaufort,1
climate,caribou,1
climate,cryosphere,1
climate,feedbacks,1
climate,flux,1
climate,hazards,1
climate,indicating,1
climate,mode,1
climate,oscillations,1
climate,perturbations,1
climate,reanalysis,1
climate,reconstruction,1
climate,seasonality,1
climate,studies,1
climate,variability,1
climate,variables,1
climate,variation,1
climate,webber,1
climate_driven,phenological,1
climatic,chemical,1
climatic,forcing,1
climatic,influences,1
climatic,instability,1
climatology,network,1
climatology,phc,1
cloud,cover,1
cloud,formation,1
cloud,imager,1
cloud,imagers,1
cloud,physical,1
cloud,probe,1
cloud,properties,1
cloud,radiation,1
cloud,radiometer,1
cloud,videos,1
clouds,atmospheric,1
clouds,leading,1
clox,data,1
clumped,theoretical,1
cluster,labrador,1
cmdl,world,1
cmip5,ccsm4,1
co2,concentration,1
co2,exchange,1
co2,isotopes,1
co2,program,1
coarse,woody,1
coast,2019,1
coast,canada,1
coast,north,1
coast,position,1
coastal,alaska,1
coastal,climate,1
coastal,ecosystems,1
coastal,greenland,1
coastal,marine,1
coastal,retreat,1
coastal,terraces,1
coastal,tree,1
coastline,data,1
coastline,photos,1
coasts,1958,1
cod,1991,1
cod,fatty,1
cod,flounder,1
code,2015,1
code,assessing,1
codes,ascii,1
codes,excel,1
col,british,1
col,ice,1
cold,content,1
cold,epoch,1
cold,season,1
coldfoot,alaska,1
coldfoot,sagwon,1
collected,abord,1
colleen,prudhoe,1
colony,2007,1
columbia,canada,1
column,absorption,1
column,chlorophyll,1
column,forcing,1
column,measurements,1
column,parameters,1
column,ph,1
column,physiochemical,1
column,process,1
column,radionuclides,1
column,trapflux,1
colville,delta,1
combining,arctic,1
combo,2,1
comida,biota,1
comida,chemical,1
comida,sediment,1
common,gardens,1
communication,workshop,1
communities,1940s,1
communities,1979,1
communities,1990,1
communities,alaska,1
communities,sirac,1
community,1995,1
community,capacity,1
community,elder,1
community,exposure,1
community,information,1
community,meetings,1
community,oxygen,1
community,response,1
community,species,1
community,verification,1
community,viability,1
community,webber,1
compact,infrared,1
compaction,rates,1
compaction,verification,1
compatible,solute,1
compatible,solutes,1
complex,2010,1
complex,kronebreen,1
complex,reinvestigating,1
component,st,1
components,2014,1
composite,data,1
composites,aggregated,1
composition,2013,1
composition,ascii,1
composition,excel,1
composition,mwalker,1
computed,values,1
concentration,13c,1
concentration,1980,1
concentration,2000,1
concentration,circumarctic,1
concentration,measurements,1
concentration,pathway,1
concentration,stable,1
concentrations,1993,1
concentrations,akademii,1
concentrations,lomonosovfonna,1
concentrations,summit,1
concentrations,temperature,1
concentrations,toolik,1
conditions,1850,1
conditions,cassano,1
conditions,yukon,1
conductivity,data,1
conduit,floor,1
conduit,fluid,1
conduit,scans,1
conference,dynamic,1
conference,hydrologic,1
conference,trec,1
configuration,files,1
confluent,tidewater,1
confronting,measurements,1
constrain,temperatures,1
consumer,utilization,1
consuming,ancient,1
cont,1,1
cont,2,1
cont,3,1
cont,4,1
content,compaction,1
continued,core,1
continuous,aerosol,1
continuous,plutonium,1
continuous,records,1
continuous,spatial,1
continuous,water,1
control,phenology,1
control,r38,1
control,simulations,1
controlling,seasonal,1
controlling,thaw,1
controls,raw,1
convair,580,1
convergent,flow,1
cooper,preliminary,1
cooperative,arctic,1
coordinated,observation,1
coordination,office,1
copepod,abundance,1
copepod,integrated,1
core,1767,1
core,2009s2,1
core,2018,1
core,accumulation,1
core,age,1
core,analyses,1
core,analysis,1
core,barrow,1
core,borehole,1
core,computed,1
core,creamer's,1
core,data_2011,1
core,density,1
core,derived,1
core,ethane,1
core,geochemistry,1
core,greenland,1
core,hly0503,1
core,holocene,1
core,horseshoe,1
core,hydroclimate,1
core,hydrogen,1
core,impurity,1
core,itkillik,1
core,jago,1
core,locations,1
core,logging,1
core,mount,1
core,paleoclimate,1
core,paleomagnetic,1
core,pb,1
core,pc,1
core,physical,1
core,prudhoe,1
core,radiocarbon,1
core,records,1
core,summit,1
core,temp,1
core,temperature,1
core,trace,1
core,tuktoyaktuk,1
corehole,greenland,1
cores,2004,1
cores,2013,1
cores,cruise,1
cores,nejanilini,1
cores,sediment,1
cores,summit,1
cores,tunu,1
cores,western,1
coring,data,1
coring,excavation,1
coring,expedition,1
coring,images,1
coring,reports,1
correct,borehole,1
corrected,precipitation,1
corrections,miller,1
correlative,biomass,1
corridor,due,1
corticosteroid,hormone,1
cosmogenic,date,1
cosmogenic,radionuclide,1
council,alaska,1
council,beringer,1
council,grid,1
council,snow,1
count,cover,1
counts,lake,1
coupled,ice,1
coupled,plasma,1
coupled,tropospheric,1
covariance,data,1
covariance,tower,1
cover,2014,1
cover,cell,1
cover,map,1
cover,measurements,1
cover,plant,1
cover,snownet,1
cover,sustaining,1
cover,time,1
cover,yukon,1
covered,northeastern,1
covered,ocean,1
covered,plants,1
covered,seas,1
creek,1,1
creek,gage,1
creek,hydrologic,1
creek,imuruk,1
creek,interior,1
creek,lter,1
creek,mat,1
creek,plant,1
creek,summit,1
creek,toe,1
creek,toolik,1
creek,u19,1
creek,u22,1
creek,u36,1
creek,u49,1
creek,u54,1
creek,valley,1
creek,wet,1
creeks,watershed,1
crevasse,depths,1
crispa,located,1
critical,arctic,1
critical,gateways,1
crrel,plots,1
crucial,link,1
cruise,2007,1
cruise,2009,1
cruise,ark,1
cruise,beaufort,1
cruise,chlorophyll,1
cruise,eastern,1
cruise,event,1
cruise,healy,1
cruise,hly0201,1
cruise,hly0203,1
cruise,hly0402,1
cruise,hly0403,1
cruise,september,1
cruise,video,1
cruises,hly1203,1
crustacean,genus,1
cryobot,data,1
cryoconite,evolution,1
cryosphere,carbon,1
cryosphere,watch,1
csasn,benthic,1
csasn,channel,1
csasn,synoptic,1
ct,scanner,1
ct,scans,1
ctd,o2,1
ctd,oceanographic,1
ctd,oxygen,1
ctd,profile,1
ctd,summary,1
ctd,transect,1
cu,maslanik,1
cumulative,effects,1
cumulative,production,1
current,climatic,1
current,profiler_aon_2015,1
current,velocity,1
current,warming,1
currents,waves,1
curtain,north,1
customized,access,1
cv,mc,1
cyber,infrastructure,1
cyberinfrastructure,portal,1
cycles,climate,1
cycling,dynamics,1
cycling,implications,1
cycling,respired,1
cycling,tree,1
cyclone,locations,1
cyclone,track,1
cz10_au_a03,data,1
cz10_au_b03,data,1
cz10_au_c02,data,1
cz11_au_a03,data,1
cz11_au_b03,data,1
cz11_au_c02,data,1
d1d2,gene,1
d3,polar,1
d4,continuous,1
d4,greenland,1
dachy,yamal,1
dai,ichi,1
daily,1976,1
daily,1981jun,1
daily,65x65,1
daily,air,1
daily,discharge,1
daily,meteorological,1
daily,surface,1
daphnia,species,1
data,1850,1
data,1963,1
data,1979,1
data,1990,1
data,1995,1
data,1997,1
data,2003,1
data,2008,1
data,alert,1
data,anchukaitis,1
data,andreas,1
data,assimilation,1
data,august,1
data,b60,1
data,base,1
data,beretta,1
data,bgosd,1
data,blanchard,1
data,cameron,1
data,canopy,1
data,caribou,1
data,center,1
data,chirikov,1
data,christensen,1
data,chukchi,1
data,coarse,1
data,collection,1
data,correlating,1
data,cumberland,1
data,curry,1
data,deep,1
data,derobertis,1
data,devol,1
data,drilling,1
data,driven,1
data,elson,1
data,final,1
data,fine,1
data,florida,1
data,forum,1
data,framework,1
data,global,1
data,granger,1
data,hannay,1
data,hopcroft,1
data,horseshoe,1
data,hourly,1
data,humidity,1
data,imnavait,1
data,include,1
data,interpolation,1
data,islands,1
data,isoflux,1
data,jamstec,1
data,kamchatka,1
data,lac,1
data,ldeo,1
data,length,1
data,liston,1
data,mathis,1
data,mcphee,1
data,microbial,1
data,national,1
data,network,1
data,northwest,1
data,nov,1
data,nvivo,1
data,observations,1
data,october,1
data,od1507,1
data,okkonen,1
data,olgoonik,1
data,peterson,1
data,pinkel,1
data,plant,1
data,plueddemann,1
data,pontoon,1
data,profiles,1
data,putuligayuk,1
data,quality,1
data,related,1
data,remotely,1
data,russian,1
data,saqardleq,1
data,saunatuk,1
data,services,1
data,sherr,1
data,snownet,1
data,soil,1
data,spss,1
data,stabeno,1
data,summaries,1
data,terascan,1
data,thaw,1
data,thule,1
data,trefry,1
data,tubutulik,1
data,tuktoyaktuk,1
data,upper,1
data,ursus,1
data,v2,1
data,visualizations,1
data,voids,1
data,weingartner,1
data,yukon,1
data,zalmolodchikov,1
database,1904,1
database,1990,1
database,1997,1
database,converted,1
database,mapped,1
database,webber,1
datalogger,alaska,1
dataone,authentication,1
dataset,0519840,1
dataset,2016,1
dataset,alaska,1
dataset,code,1
dataset,forty,1
dataset,seasonal,1
datasets,1955,1
datasets,2015,1
datasets,walker,1
date,data,1
date,walker,1
dates,2002,1
dates,nitrogen,1
dates,paleotemperature,1
dating,2013,1
dating,cumberland,1
davis,california,1
dbo4,september,1
dca,default,1
dca,relativized,1
dca,weighted,1
dd,polar,1
dead,tree,1
deadhorse,u6,1
december,13,1
december,18,1
december,19,1
december,1972,1
december,20,1
december,2010,1
december,2013,1
december,2015,1
december,21,1
december,22,1
december,23,1
december,24,1
december,25,1
december,26,1
december,27,1
december,28,1
december,29,1
december,30,1
december,31,1
december,5,1
december,6,1
december,7,1
december,8,1
december,9,1
deciphering,6,1
decision,analysis,1
declassified,satellite,1
decoded,ascii,1
decomposition,litter,1
decomposition,rates,1
deep,ice,1
deep,preliminary,1
deep,sonar,1
deep,wais,1
deeper,214,1
deepest,waters,1
default,data,1
deformation,observation,1
deformation,stern,1
deglaciation,2015,1
degrees,north,1
delineation,lake,1
delta,alas,1
delta,formation,1
delta,junction,1
delta,nwr,1
delta,r8,1
deltas,tundra,1
dem,barrow,1
dem,nolan,1
dem,output,1
demographic,change,1
demographic,migration,1
demographics,network,1
demonstrating,topographical,1
dempster,highway,1
denali,ice,1
denitrification,rates,1
density,accumulation,1
density,arcss,1
density,ascii,1
density,christensen,1
density,ctd,1
density,grain,1
density,measured,1
density,moisture,1
density,records,1
density,subdataset,1
dental,calculus,1
dependent,production,1
dependent,velocity,1
deployment,trial,1
deposition,data,1
depositional,environments,1
depositional,processes,1
depth,2014,1
depth,aggregated,1
depth,alaska,1
depth,arcss,1
depth,coefficient,1
depth,distribution,1
depth,increments,1
depth,kuparuk,1
depth,north,1
depth,oberbauer,1
depth,recorder,1
depth,romanovsky,1
depth,soil,1
depth,toolik,1
depth,transects,1
depth,yearly,1
derived,arctic,1
derived,carbon,1
derived,crevasse,1
derived,data,1
derived,dates,1
derived,digital,1
derived,downwelling,1
derived,elemental,1
derived,ice,1
derived,melt,1
derived,polynya,1
derived,satellite,1
descendant,populations,1
desirable,outcomes,1
destination,choices,1
detailed,plot,1
detect,arctic,1
detecting,glacier,1
determine,provenance,1
detrital,grains,1
deuterium,deuterium,1
deuterium,excess,1
deuterium,isotope,1
developing,cyber,1
development,planning,1
dgps,lake,1
diatom,biogenic,1
diatoms,grain,1
diatoms,united,1
dietrich,climate,1
dietrich,ring,1
dietrich,sap,1
differential,optical,1
diffraction,analysis,1
diffraction,united,1
digital,mapping,1
digital,surface,1
digitization,alaska,1
dillingham,dillingham,1
dimensional,cloud,1
dimensional,regional,1
dimple,lake,1
dimple,lakes,1
diomede,nome,1
dionisy,chukotka,1
dioxide,co2,1
dioxide,cumulative,1
dioxide,fluxes,1
direct,measurement,1
direction,aggregated,1
directly,observe,1
disaggregation,aggregated,1
discharge,2012,1
discharge,alaska,1
discharge,ascii,1
discharge,august,1
discharge,chugach,1
discharge,excel,1
discontinuous,permafrost,1
discrete,lake,1
discrete,soil,1
disko,bay,1
disko,bugt,1
disko,nuussuaq,1
dispersion,model,1
disregard,testing,1
dissolved,barium,1
dissolved,carbon,1
dissolved,chemistry,1
dissolved,co2,1
dissolved,gas,1
dissolved,greenhouse,1
dissolved,nutrient,1
dissolved,pfass,1
dissolved,silica,1
distal,basin,1
distant,pollution,1
distributed,computing,1
distributed,human,1
distribution,2010,1
distribution,data,1
distribution,lindsay,1
distribution,liston,1
distribution,shifts,1
distributions,beneath,1
distributions,summer,1
disturbance,caused,1
disturbance,level,1
disulfide,methyl,1
dive,locations,1
divergent,patterns,1
divide,core,1
diving,stress,1
dna,amplified,1
document,digitization,1
documentation,link,1
documents,d3,1
domain,18km,1
domain,4km,1
domain,polar,1
domain,trec,1
dominant,benthic,1
dominant,respiratory,1
dominant,taxa,1
dorade,format,1
dos,format,1
dot,lake,1
downcore,carbon,1
downscaled,catch,1
downscaled,climate,1
downscaling,data,1
downwelling,surface,1
draft,profiles,1
drainage,events,1
drained,permafrost,1
drift,2010,1
drift,ice,1
drift,station,1
drifter,data,1
drifters,norwegian,1
drilling,2010,1
drilling,sites,1
drive,interactions,1
driven,circulation,1
driven,documents,1
driving,forces,1
drogued,drifter,1
dropsonde,data,1
dry,heath,1
dry,mystery,1
dryas,2005,1
dryas,cold,1
dryas,octopetala,1
dryas,onset,1
drypehr,fall,1
drypehr,seasonal,1
drypehr,winter,1
dune,lake,1
dunton,whiteaker,1
dust,profile,1
dust,sea,1
dynamic,nature,1
dynamic,observations,1
dynamical,downscaling,1
dynamics,based,1
dynamics,beaufort,1
dynamics,currents,1
dynamics,deep,1
dynamics,model,1
dynamics,simulation,1
dyson,northern,1
e2,lake,1
e4,lake,1
e5,alaska,1
e6,lake,1
eager,developing,1
eager,quantifying,1
eagle,bluff,1
eagle,creek,1
eagle,u51,1
earnings,income,1
earth,sciences,1
east,asia,1
east,fork,1
east,teshekpuk,1
east,versus,1
eastern,beaufort,1
eastern,beringia,1
eastern,boreal,1
eastern,greenland,1
eastern,hemisphere,1
eastern,transect,1
ebullition,flux,1
echo,sounding,1
eclipse,ice,1
ecodynamic,systems,1
ecological,modeling,1
economic,models,1
economic,organization,1
ecosystem,co2,1
ecosystem,dynamics,1
ecosystem,excel,1
ecosystem,impacts,1
ecosystem,monitoring,1
ecosystem,nutrient,1
ecosystem,photosynthesis,1
ecosystem,response,1
ecosystem,responses,1
ecosystem,structure,1
ecosystems,1950,1
ecosystems,alaska,1
ecosystems,banks,1
ecosystems,erethizon,1
ecosystems,shifts,1
ecosystems,snow,1
edoma,kolyma,1
edoma,r29,1
educational,activities,1
educational,attainment,1
educational,module,1
educator,professional,1
efflux,irga,1
efflux,measurements,1
egg,data,1
eider,habitat,1
eis,conductivity,1
eis,fish,1
eis,zooplankton,1
ek60,acoustic,1
eklutna,west,1
ekman,pumping,1
elder,interviews,1
electricity,climate,1
electromagnetic,induction,1
electronic,hydrographic,1
electronics,sbe37,1
element,data,1
element,limitation,1
element,variations,1
elemental,aerosol,1
elemental,quotas,1
elevated,bacterial,1
elevated,soil,1
elevation,2015,1
elevation,data,1
elevation,profile,1
eleventh,conference,1
elicitation,interviews,1
elim,nome,1
eloka,exchange,1
elongation,measurements,1
elson,lagoon,1
emerald,lake,1
emergence,dates,1
emerging,ice,1
emissions,2000,1
emissions,alaska,1
emmonak,field,1
emmonak,togiak,1
emmonak,u43,1
employment,status,1
energy,absorption,1
energy,budget,1
energy,clouds,1
engabreen,2010,1
engage,indigenous,1
engagement,educator,1
engagement,institutional,1
engelskbukta,svalbard,1
enhance,understanding,1
enhancement,data,1
entering,baffin,1
environment,moving,1
environmental,catastrophes,1
environmental,observations,1
environmental,observatories,1
environmental,research,1
environments,canada,1
enzyme,activity,1
epifauna,sampling,1
epoch,united,1
equatorial,ionospheric,1
equid,bones,1
equitable,desirable,1
equivalence,ascii,1
equivalence,excel,1
equivalent,aggregated,1
equivalent,depth,1
erethizon,fox,1
erosion,features,1
erosional,remnant,1
ers,satellite,1
establishment,data,1
establishment,metadata,1
estimated,heat,1
estimating,fluxes,1
estuaries,1993,1
ethane,measurements,1
ethane,propane,1
ethnoarchaeological,investigation,1
etl,reprocessed,1
etop05,elevation,1
eubosmina,1998,1
euphausiids,patch,1
eurasian,basin,1
eurasian,plant,1
eurasian,river,1
eurasion,snow,1
eureka,observatory,1
europe,2000,1
eurycercus,beringi,1
evaluation,data,1
evaluation,hindcast,1
evenness,data,1
evenness,graph,1
evenness,summary,1
events,june,1
evolutionary,implications,1
evolving,central,1
excavation,data,1
excavation,geophysical,1
excavation,results,1
excel,coyle,1
excel,hinkel,1
excel,jonsdottir,1
excel,mcmanus,1
excel,racine,1
excel,welker,1
exchange,2004,1
exchange,2007,1
exchange,2014,1
exchange,capacity,1
exchange,ecosystem,1
exchange,membrane,1
exchange,nee,1
exchange,nitrogen,1
exchange,salix,1
exclusion,experiment,1
existing,arctic,1
expand,ice,1
expansion,alter,1
expansion,soil,1
expected,disturbance,1
expedition,2010,1
expedition,2012,1
expedition,acex,1
expedition,chinare,1
expedition,nw,1
expedition,oden,1
expeditions,ascii,1
expeditions,excel,1
experiencing,unprecedented,1
experiment,1995,1
experiment,2003,1
experiment,2015,1
experiment,2019,1
experiment,active,1
experiment,agashashok,1
experiment,aon,1
experiment,data,1
experiment,dynamic,1
experiment,ecosystem,1
experiment,info,1
experiment,leaf,1
experiment,mass,1
experiment,microclimate,1
experiment,moist,1
experiment,normalized,1
experiment,plant,1
experiment,plots,1
experiment,soil,1
experiment,summary,1
experiment,thaw,1
experiment,wale,1
experimental,freeze,1
experimental,resource,1
experimentally,altered,1
experimentally,warmed,1
expert,estimates,1
exploration,nsf,1
exploratory,drilling,1
exploring,shifiting,1
extended,advanced,1
extended,sites,1
extension,growth,1
extension,growth_2011,1
external,carbon,1
extracellular,polysaccharide,1
extractable,fe,1
extractable,soil,1
extractive,industry,1
extreme,summer,1
ez,aircraft,1
f9,ascii,1
f9,excel,1
fabric,development,1
faceted,evaluation,1
factor,values,1
factors,ascii,1
factors,controlling,1
factors,excel,1
fairbanks,alaska,1
fairweather,barrow,1
fairweather,llc,1
fall,2009,1
fall,2012,1
fall,ecosystem,1
fallout,cesium,1
farmers,loop,1
farmstead,datasets,1
fauna,2000,1
faunal,material,1
fe,2012,1
features,observed,1
february,11,1
february,12,1
february,13,1
february,1975,1
february,2010,1
february,2011,1
february,2012,1
february,29,1
february,3,1
february,4,1
february,5,1
february,6,1
fecal,deposition,1
fed,linnévatnet,1
federal,logbooks,1
feedback,boundary,1
fen,co2,1
fen,core,1
fen,gradient,1
fen,u40a,1
fertilization,branch,1
fertilized,arctic,1
fetch,distance,1
field,campaigns,1
field,gp15,1
field,gp5,1
field,measurements,1
field,parameter,1
field,research,1
field,study,1
field,survey,1
file,jonsdottir,1
files,arctic,1
files,kotzebue,1
filled,meteorological,1
filled,pore,1
filling,knowledge,1
final,project,1
final,report,1
fine,woody,1
fingerprint,matching,1
finland,sweden,1
fiord,dry,1
fiord,mesic,1
fiord,plant,1
fiord,wet,1
fire,aquatic,1
fire,climate,1
fire,database,1
fire,decomposition,1
fire,history,1
fire,influences,1
fire,occurrence,1
fire,projections,1
fire,severity,1
fire,sites,1
fire,soil,1
fire,thaw,1
fire,tree,1
firn,chemistry,1
firn,compaction,1
firncover,dataset,1
fish,birds,1
fish,creek,1
fish,tag,1
fish,tagging,1
fisheries,1970,1
fisheries,data,1
fisheries,management,1
fisheries,policy,1
fishery,catch,1
fishery,systems,1
fishing,livelihoods,1
fixation,rate,1
fjord,2005,1
fjord,conductivity,1
fjord,east,1
fjord,floor,1
fjord,passive,1
fjord,sensitivity,1
fjord,southeast,1
fjord,southeastern,1
fjords,greenland,1
fjords,shelf,1
flade,isblink,1
flagship,observatories,1
flash,final,1
flaw,lead,1
flights,index,1
floatplane,pilots,1
floe,velocities,1
flood,data,1
floodplain,ecosystems,1
floor,sedimentology,1
florida,ice,1
florida,keys,1
flow,igarka,1
flow,svalbard,1
flower,fruit,1
fluid,dynamics,1
fluorescence,barrow,1
fluorescence,xrf,1
fluorescent,dissolved,1
fluvial,characteristics,1
fluvial,processes,1
flux,14c,1
flux,2008,1
flux,acetate,1
flux,alaska,1
flux,measured,1
flux,monitoring,1
flux,multi,1
flux,ping,1
flux,platform,1
flux,sites,1
flux,soil,1
flux,summer,1
flux,survey,1
flux,temperature,1
flux,variability,1
fluxes,2012,1
fluxes,arctic,1
fluxes,carbon,1
fluxes,toolik,1
fog,2,1
fog1,lake,1
fog2,lake,1
fog3,lake,1
fog4,lake,1
fog5,lake,1
foliar,nutrient,1
food,security,1
foods,yukon,1
footage,demonstrating,1
foothills,alaska,1
forage,quality,1
foraging,2008,1
foraging,locations,1
foraging,response,1
foraging,utilization,1
foraminiferal,data,1
foraminiferal,stratigraphy,1
force,base,1
force,budget,1
forcing,2013,1
forcing,data,1
forefield,01apr09,1
forefield,02may10,1
forefield,04aug12,1
forefield,09aug10,1
forefield,10aug08,1
forefield,12apr08,1
forefield,13apr13,1
forefield,16jul11,1
forefield,22apr,1
forefield,30jul07,1
forefield,30jul09,1
foreign,reported,1
forest,2003,1
forest,ecosystems,1
forest,energy,1
forest,glucose,1
forest,recovery,1
forest,regeneration,1
forest,structure,1
forest,transition,1
forests,1951,1
forests,2018,1
forests,mcguire,1
forests,russia,1
fork,river,1
formaldehyde,measurements,1
format,1950,1
format,stamnes,1
fort,yukon,1
fossil,plant,1
fossil,pollen,1
fossil,tree,1
fox,canyon,1
fox,red,1
fractionated,phytoplankton,1
fram,straits,1
franklin,bluff,1
freezing,leads,1
freezing,northern,1
freezing,rate,1
frequency,hf,1
fresh,carbon,1
fresh,snow,1
freshwater,emphasis,1
freshwater,experiment,1
freshwater,flux,1
freshwater,fluxes,1
freshwater,switchyard,1
frobisher_bay_zooplankton_1967,1971_grainger,1
frost,index,1
frozen,lakes,1
frozen,saline,1
frozen,soligenous,1
fruit,ratio,1
fukushima,dai,1
fukushima,radiocesium,1
function,canadian,1
functional,foraging,1
functional,impact,1
functional,shifts,1
fungal,bacterial,1
fungal,community,1
fungal,relative,1
fur,seal,1
future,behaviour,1
future,btf,1
future,conditions,1
future,fire,1
future,lake,1
future,projection,1
future,shape,1
future,wind,1
futures,north,1
futures,sustainable,1
gage,site,1
galbraith,lake,1
galena,u50,1
gambell,nome,1
game,lena,1
gap,filled,1
garden,inupiaq,1
garden,leaf,1
garden,toolik,1
gardens,established,1
gardens,toolik,1
gas,analyzer,1
gas,chromatography,1
gas,fluxes,1
gateways,understanding,1
gathering,societies,1
gcms,soil,1
gcw,analyzed,1
gender,environment,1
gene,data,1
generalized,boosted,1
generation,propagation,1
genetic,data,1
genetic,diversity,1
genetic,history,1
genetics,2010,1
genetics,2011,1
genetics,2012,1
genetics,2013,1
genetics,2014,1
genetics,2015,1
genomic,data,1
genomic,microsatellite,1
genotype,hormone,1
genus,eurycercus,1
geochemical,analyses,1
geochemical,composition,1
geochemical,data,1
geochemical,ecology,1
geochemical,evidence,1
geochemical,investigation,1
geochemical,observations,1
geochemical,profiles,1
geochemistry,2018,1
geochemistry,particle,1
geochronological,data,1
geodetic,characterization,1
geographic,data,1
geographic,distribution,1
geomorphic,processes,1
geomorphology,hydrology,1
geophysical,constraints,1
geophysical,data,1
geophysical,prospection,1
geophysical,reconnaissance,1
geophysical,union,1
geophysics,coring,1
georgia,ice,1
geospatial,data,1
geospatial,layers,1
geotraces,2015,1
gif,holt,1
gif,uaf,1
gif,wiley,1
gifs,single,1
gigahertz,ghz,1
gis,stability,1
gisp2,dust,1
gisp2,ice,1
gisp2,stable,1
glacial,calving,1
glacial,history,1
glacial,interglacial,1
glacial,lake,1
glacial,lakes,1
glacial,marine,1
glacial,system,1
glacialis,egg,1
glacialis,marshalle,1
glacier,ak,1
glacier,bedrock,1
glacier,behavior,1
glacier,borehole,1
glacier,calving,1
glacier,complex,1
glacier,constraining,1
glacier,cryobot,1
glacier,data,1
glacier,dynamics,1
glacier,evolution,1
glacier,facies,1
glacier,heat,1
glacier,icy,1
glacier,jarvis,1
glacier,meteorological,1
glacier,northwest,1
glacier,passive,1
glacier,regime,1
glacier,respiration,1
glacier,response,1
glacier,seismicity,1
glacier,southwestern,1
glacier,stake,1
glacier,suicide,1
glacier,surge,1
glacier,terminus,1
glacier,terrestrial,1
glacier,unmanned,1
glacier,west,1
glacier's,effects,1
glaciers,2011,1
glaciers,greenland,1
glaciers,kongsfjorden,1
glaciers,kronebreen,1
glaciers,play,1
glaciers,svalbard,1
glaciers,west,1
glacimarine,processes,1
glacimarine,sedimentation,1
glacimarine,setting,1
glaciochemical,measurements,1
glaciofluvial,environment,1
glaciomarine,sediment,1
glas,raobs,1
glas,skewt,1
glass,sounding,1
glauca,ring,1
glauca,shrub,1
glisn,operations,1
global,change,1
global,circulation,1
global,cryosphere,1
global,frozen,1
global,historical,1
global,impacts,1
global,information,1
global,polychlorinated,1
global,polycyclic,1
global,radiation,1
global,seasonal,1
global,snow,1
global,stable,1
global,surface,1
global,terrestrial,1
global,tundra,1
glossary,files,1
glukhoe,kolyma,1
gnet,2007,1
gnet,geodetic,1
gnss,observation,1
golden,pond,1
goldstream,creek,1
golovin,nome,1
goose,grazing,1
gp15,r50b,1
gp5,r50a,1
gp8,lake,1
gps,ice,1
gps,positions,1
gps,surveys,1
gradient,2014,1
gradient,alaska,1
gradient,healy,1
gradient,northeast,1
gradient,northeastern,1
gradient,reconstruction,1
gradient,wetland,1
grain,chemistry,1
grain,fingerprint,1
grain,geochemistry,1
grant,fishing,1
grant,microblades,1
grant,prehistoric,1
grasshopper,hill,1
gravimeter,data,1
gravity,core,1
grayling,neutral,1
grayling,raised,1
grazed,conditions,1
grazing,trampling,1
grazing,yukon,1
grebmeier,cooper,1
green,cabin,1
green's,functions,1
greenhouse,gas,1
greenhouse,gasses,1
greenland,10be,1
greenland,1446,1
greenland,1955,1
greenland,1958,1
greenland,1977,1
greenland,1984,1
greenland,1985,1
greenland,1988,1
greenland,2000,1
greenland,2007,1
greenland,20d,1
greenland,268,1
greenland,70,1
greenland,7700,1
greenland,accumulation,1
greenland,barrow,1
greenland,co2,1
greenland,collected,1
greenland,cryosphere,1
greenland,february,1
greenland,fjords,1
greenland,gnss,1
greenland,influences,1
greenland,lake,1
greenland,lakes,1
greenland,late,1
greenland,marine,1
greenland,meltwater,1
greenland,micromet,1
greenland,paleoceanography,1
greenland,root,1
greenland,shelf,1
greenland,surface,1
greenland,surveyed,1
greenland,temperature,1
greenland,water,1
greenland,wide,1
greenland,widespread,1
greenland,winter,1
greenland's,ablation,1
greenland’s,east,1
greenland’s,marine,1
greenlandic,proglacial,1
greentracs,multi,1
greentracs,traverse,1
grid,2010,1
grid,2018,1
grid,curry,1
grid,imnaviat,1
grid,land,1
grid,model,1
grid,r18,1
grid,species,1
grid,transect,1
grid,u11,1
grid,u12,1
grid,u26,1
grid,u27,1
grid,u4,1
grid,u5,1
grid,u7,1
grid,u9,1
grid,utqiagvik,1
grid,winter,1
gridded,conduit,1
gridded,era,1
gridded,sea,1
grids,link,1
grids,plant,1
grids,walker,1
grioos,2015,1
gro,ontario,1
gross,ecosystem,1
ground,based,1
ground,conditions,1
ground,dalton,1
ground,isachsen,1
ground,measurements,1
ground,mould,1
ground,resistivity,1
ground,soil,1
ground,water,1
groundhog,river,1
groundwater,levels,1
growth,2005,1
growth,ring,1
gth101,lake,1
gth110,lake,1
gth153,lake,1
gth155,lake,1
gth156,lake,1
gth157,lake,1
gth158,lake,1
gth39,lake,1
gth58,lake,1
gth59,lake,1
gth60,lake,1
gth61,lake,1
gth62,lake,1
gth85,lake,1
gth86,lake,1
gth88,lake,1
gth90,lake,1
gth91,lake,1
gth98,lake,1
gts,surface,1
gur,hedge,1
gydan,peninsula,1
gyre,canada,1
gyre,freshwater,1
